"name","bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper","prop_richness","max_age","mid_age","min_age","duration","abbr","color"
"cenomanian",3,60,45,52.5,"N",215.92,194,248.525,0.126350283808298,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",4,45,30,37.5,"N",209.09,186.475,231,0.122353560770086,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",5,30,15,22.5,"N",157.22,134.475,181.1,0.0920007022060975,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",6,15,0,7.5,"N",119.39,103.425,138.525,0.0698636549827374,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",7,0,-15,-7.5,"S",62.77,46,78,0.0367312306161858,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",8,-15,-30,-22.5,"S",74.26,60.475,87,0.0434548539996489,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",9,-30,-45,-37.5,"S",105.43,88,124.575,0.0616946573819416,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",10,-45,-60,-52.5,"S",90.59,71.475,110,0.0530107086429867,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",11,-60,-75,-67.5,"S",129.37,106.95,150,0.0757036690268594,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",12,-75,-90,-82.5,"S",64.3,48.475,78.05,0.0376265433904851,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"changhsingian",1,90,75,82.5,"N",183.43,156,210.1,0.111527938225816,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",2,75,60,67.5,"N",161.48,139,186.05,0.0981820392776798,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",3,60,45,52.5,"N",219.08,195.95,242.575,0.133203623761172,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",4,45,30,37.5,"N",204.64,181.9,228.525,0.124423907095519,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",5,30,15,22.5,"N",130.58,109,154.525,0.079394418434973,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",6,15,0,7.5,"N",115.77,96.475,135,0.0703897367301028,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",7,0,-15,-7.5,"S",133.67,114.475,152.05,0.0812731805192436,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",8,-15,-30,-22.5,"S",143.77,122.475,163,0.0874141180762449,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",9,-30,-45,-37.5,"S",140.46,120.95,161.525,0.0854015929956831,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",10,-45,-60,-52.5,"S",37.81,26,49.525,0.022988994953487,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",11,-60,-75,-67.5,"S",57.51,44,69.525,0.034966863257737,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"changhsingian",12,-75,-90,-82.5,"S",116.5,96.85,139.1,0.0708335866723415,254.17,253.17,252.17,2,"Chn","#FCC0B2"
"chattian",1,90,75,82.5,"N",166.52,143.475,191.525,0.0993514590679387,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",2,75,60,67.5,"N",157.88,136.475,181,0.0941965431038083,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",3,60,45,52.5,"N",196.14,171.95,218.525,0.117023751991265,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",4,45,30,37.5,"N",199.94,177.475,220.525,0.119290960401415,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",5,30,15,22.5,"N",166.39,148.475,189.05,0.0992738966749599,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",6,15,0,7.5,"N",125.91,109,148.05,0.0751221607689416,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",7,0,-15,-7.5,"S",86.88,70.475,104,0.0518355438615332,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",8,-15,-30,-22.5,"S",117.34,101.475,138,0.0700090091702614,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",9,-30,-45,-37.5,"S",124.66,106.95,141.525,0.0743763685287607,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",10,-45,-60,-52.5,"S",126.6,103.9,145,0.0755338380855215,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",11,-60,-75,-67.5,"S",140.98,117.9,163,0.0841134320165625,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"chattian",12,-75,-90,-82.5,"S",66.83,52.475,82,0.0398730363290316,28.1,25.565,23.03,5.07,"Cht","#FEE6AA"
"coniacian",1,90,75,82.5,"N",272.12,243,300.575,0.16268503240309,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",2,75,60,67.5,"N",257.75,232.475,280.525,0.154094028744291,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",3,60,45,52.5,"N",206.58,184.475,228.525,0.12350240332879,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",4,45,30,37.5,"N",200.38,181.475,224,0.119795776837171,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",5,30,15,22.5,"N",148.81,124,170.525,0.088965014228663,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",6,15,0,7.5,"N",105.68,88,126,0.0631800463926154,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",7,0,-15,-7.5,"S",52.65,39.475,64.525,0.0314764330296291,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",8,-15,-30,-22.5,"S",71.55,55.95,85,0.0427756653992395,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",9,-30,-45,-37.5,"S",95.75,77.475,114.05,0.0572434655762011,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",10,-45,-60,-52.5,"S",62.27,47.475,74.525,0.0372276825214626,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",11,-60,-75,-67.5,"S",123.24,104.475,142.05,0.0736781691656503,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"coniacian",12,-75,-90,-82.5,"S",75.9,63.475,91.05,0.0453762823731975,89.8,88.05,86.3,3.5,"Cnc","#CCE968"
"danian",1,90,75,82.5,"N",197.74,172.85,220.525,0.122131841118667,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",2,75,60,67.5,"N",145.97,125.95,165.05,0.0901566948927471,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",3,60,45,52.5,"N",139.32,118.95,162.625,0.0860493987288999,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",4,45,30,37.5,"N",205.91,180.95,230.05,0.127177947834251,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",5,30,15,22.5,"N",185.52,160.95,214.25,0.114584298393522,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",6,15,0,7.5,"N",115.93,98.9,135.05,0.0716028337255338,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",7,0,-15,-7.5,"S",97.45,80.95,116.525,0.0601888738596849,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",8,-15,-30,-22.5,"S",75.56,60.475,91.525,0.0466687666376377,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",9,-30,-45,-37.5,"S",112.81,95.425,128,0.0696758015403905,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",10,-45,-60,-52.5,"S",124.77,108,146.575,0.0770627582501065,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",11,-60,-75,-67.5,"S",159.5,135.475,184.575,0.0985133440802436,66,63.8,61.6,4.4,"Dn","#FDB462"
"danian",12,-75,-90,-82.5,"S",58.59,45,71.05,0.0361874409383164,66,63.8,61.6,4.4,"Dn","#FDB462"
"hauterivian",1,90,75,82.5,"N",377.34,349,410.675,0.238677765408359,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",2,75,60,67.5,"N",225.94,200.425,257.05,0.142913166683534,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",3,60,45,52.5,"N",154.18,133,175.525,0.0975230239854266,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",4,45,30,37.5,"N",139.47,117.475,162.525,0.0882185507539723,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",5,30,15,22.5,"N",159.99,140,184.05,0.101198006274669,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",6,15,0,7.5,"N",90.67,76.475,106.05,0.0573512296326283,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",7,0,-15,-7.5,"S",32.91,24,43,0.0208164659447424,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",8,-15,-30,-22.5,"S",43.59,31.475,56,0.0275718550753972,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",9,-30,-45,-37.5,"S",73.21,56.95,90.05,0.0463073069527376,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",10,-45,-60,-52.5,"S",138.72,114,160.525,0.0877441554498533,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",11,-60,-75,-67.5,"S",132.65,114.475,154,0.08390471612185,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hauterivian",12,-75,-90,-82.5,"S",12.29,6,19.05,0.00777375771683028,132.9,131.15,129.4,3.5,"Htr","#A6D975"
"hettangian",1,90,75,82.5,"N",64.41,48.475,79,0.0386220543263177,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",2,75,60,67.5,"N",247.82,222,276,0.148599868081789,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",3,60,45,52.5,"N",375.47,340.95,401.575,0.225142411704743,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",4,45,30,37.5,"N",324.53,298.475,354.525,0.194597349643221,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",5,30,15,22.5,"N",180.26,160.95,201.525,0.108088984829406,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",6,15,0,7.5,"N",82.98,66.95,98.525,0.0497571505666487,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",7,0,-15,-7.5,"S",77.87,62.475,93.525,0.0466930503088085,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",8,-15,-30,-22.5,"S",98.11,80.475,115.05,0.0588295256940697,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",9,-30,-45,-37.5,"S",49.33,37.475,59,0.0295796606104215,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",10,-45,-60,-52.5,"S",50.14,39.375,64.05,0.0300653594771242,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",11,-60,-75,-67.5,"S",70.06,59.475,85,0.0420099538286263,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"hettangian",12,-75,-90,-82.5,"S",46.72,36,60.05,0.0280146309288241,201.3,200.3,199.3,2,"Htt","#4EB3D3"
"induan",1,90,75,82.5,"N",185.22,163.475,209.525,0.112923876065406,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",2,75,60,67.5,"N",169.6,151,192.575,0.103400763312239,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",3,60,45,52.5,"N",198.29,173.9,226.525,0.120892319323018,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",4,45,30,37.5,"N",175,152.9,196.05,0.106693004596944,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",5,30,15,22.5,"N",131.22,111.425,152.575,0.0800014632183488,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",6,15,0,7.5,"N",125.34,107.425,144.525,0.0764165782638914,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",7,0,-15,-7.5,"S",141.18,116.9,160.525,0.0860738193656948,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",8,-15,-30,-22.5,"S",153.69,134.95,171.525,0.0937008450085964,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",9,-30,-45,-37.5,"S",142.1,122.475,166.05,0.0866347197327188,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",10,-45,-60,-52.5,"S",37.9,25,49,0.0231066564241382,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",11,-60,-75,-67.5,"S",55.88,41,71.05,0.0340686005535843,252.17,251.685,251.2,0.97,"I","#A4469F"
"induan",12,-75,-90,-82.5,"S",124.8,107,144.05,0.0760873541354209,252.17,251.685,251.2,0.97,"I","#A4469F"
"kimmeridgian",1,90,75,82.5,"N",182.61,160.425,212,0.11091472303207,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",2,75,60,67.5,"N",257.21,232.475,280.05,0.156225704567541,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",3,60,45,52.5,"N",193.55,174,217.1,0.117559523809524,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",4,45,30,37.5,"N",191.37,168.475,218.05,0.116235422740525,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",5,30,15,22.5,"N",164.87,145.475,182.05,0.100139698736638,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",6,15,0,7.5,"N",108.94,89.475,125.575,0.0661686103012634,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",7,0,-15,-7.5,"S",58.7,45.475,72.525,0.035653547133139,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",8,-15,-30,-22.5,"S",97.01,79.425,114.525,0.0589224975704568,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",9,-30,-45,-37.5,"S",110.22,92.95,126.05,0.0669460641399417,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",10,-45,-60,-52.5,"S",87.92,71,108.525,0.0534013605442177,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",11,-60,-75,-67.5,"S",75.92,61,89.525,0.0461127308066084,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kimmeridgian",12,-75,-90,-82.5,"S",118.08,99.95,137.575,0.0717201166180758,157.3,154.7,152.1,5.2,"Km","#CCECF4"
"kungurian",1,90,75,82.5,"N",101.33,83.475,121,0.0633071141627255,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",2,75,60,67.5,"N",87.53,70.475,107.05,0.054685401190796,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",3,60,45,52.5,"N",118.09,99.475,137.525,0.0737781220909528,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",4,45,30,37.5,"N",160.09,142,183.525,0.100018118092477,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",5,30,15,22.5,"N",92.27,74,107,0.0576467721681109,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",6,15,0,7.5,"N",73.3,58.95,90,0.0457950406407557,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",7,0,-15,-7.5,"S",89.93,71.475,106.525,0.0561848295337403,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",8,-15,-30,-22.5,"S",135.53,113.475,156.525,0.0846739680496811,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",9,-30,-45,-37.5,"S",178.36,156,203,0.11143251635314,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",10,-45,-60,-52.5,"S",158.47,137,183.575,0.0990060039609899,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",11,-60,-75,-67.5,"S",181.64,157.9,205,0.113481735088498,279.3,275.8,272.3,7,"Kn","#E38776"
"kungurian",12,-75,-90,-82.5,"S",224.07,197.425,248,0.139990378668133,279.3,275.8,272.3,7,"Kn","#E38776"
"ladinian",1,90,75,82.5,"N",145,117.225,165.525,0.0880532934968088,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",2,75,60,67.5,"N",181.25,158.475,204.525,0.110066616871011,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",3,60,45,52.5,"N",184.6,163,209.05,0.112100951582834,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",4,45,30,37.5,"N",214.19,187.375,238.525,0.130069896097114,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",5,30,15,22.5,"N",238.93,214.475,266.05,0.145093609759949,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",6,15,0,7.5,"N",162.42,142.375,184,0.0986318339982875,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",7,0,-15,-7.5,"S",140.83,121.475,158,0.0855210022286592,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",8,-15,-30,-22.5,"S",136.11,117.475,154,0.0826547157093148,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",9,-30,-45,-37.5,"S",76.41,60.425,91,0.0464010493523528,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",10,-45,-60,-52.5,"S",25.37,15,35.525,0.0154062900414761,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",11,-60,-75,-67.5,"S",61.15,48,75,0.0371341992919301,242,239.5,237,5,"Ldn","#C983BF"
"ladinian",12,-75,-90,-82.5,"S",80.47,64.425,95.525,0.0488665415702635,242,239.5,237,5,"Ldn","#C983BF"
"langhian",1,90,75,82.5,"N",190.1,165,214.525,0.113891668114527,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",2,75,60,67.5,"N",189.37,167,215,0.113454314523135,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",3,60,45,52.5,"N",195.69,170.95,219,0.117240718218473,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",4,45,30,37.5,"N",198.21,176.95,220.525,0.118750486780538,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",5,30,15,22.5,"N",152.45,128.425,174.05,0.0913350068598611,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",6,15,0,7.5,"N",134.54,115.475,153.525,0.0806048660080401,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",7,0,-15,-7.5,"S",112.57,92.95,132.05,0.0674423202506695,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",8,-15,-30,-22.5,"S",119.85,102.95,139,0.0718038738744136,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",9,-30,-45,-37.5,"S",108.04,90.475,126.525,0.0647283315260046,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",10,-45,-60,-52.5,"S",64.59,50.475,76.525,0.0386968061205538,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",11,-60,-75,-67.5,"S",135.05,114.95,158.575,0.0809104144075057,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"langhian",12,-75,-90,-82.5,"S",68.67,55.475,83,0.0411411933162785,15.97,14.895,13.82,2.15,"Ln","#FFFF4D"
"lutetian",1,90,75,82.5,"N",241.81,221,266.525,0.143852322482391,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",2,75,60,67.5,"N",202.05,181.475,227.525,0.12019917190177,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",3,60,45,52.5,"N",198.47,174.475,226,0.118069436512469,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",4,45,30,37.5,"N",213.05,195,237.525,0.126743051589568,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",5,30,15,22.5,"N",202.56,184.9,224.625,0.120502569960023,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",6,15,0,7.5,"N",132.91,114,154.15,0.0790679135731963,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",7,0,-15,-7.5,"S",52.56,41,66.575,0.0312678469446031,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",8,-15,-30,-22.5,"S",56.59,41.95,69.05,0.0336652865029507,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",9,-30,-45,-37.5,"S",87.73,70.475,105,0.0521904150009518,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",10,-45,-60,-52.5,"S",97.46,79.475,114.525,0.0579787740338854,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",11,-60,-75,-67.5,"S",131.04,112.95,152.05,0.0779554540262707,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"lutetian",12,-75,-90,-82.5,"S",64.73,49,83.575,0.0385077574719208,47.8,44.55,41.3,6.5,"Lt","#FCB482"
"maastrichtian",1,90,75,82.5,"N",190.46,165.475,210.05,0.114439190285347,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",2,75,60,67.5,"N",165.1,147,188.575,0.0992014612837907,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",3,60,45,52.5,"N",175.21,149.425,200.625,0.105276123752471,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",4,45,30,37.5,"N",216.23,189.425,237.1,0.129923270583853,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",5,30,15,22.5,"N",174.51,152,199.575,0.104855523977191,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",6,15,0,7.5,"N",118.17,97,140.525,0.0710032506354061,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",7,0,-15,-7.5,"S",100.9,85,121.525,0.0606264533224378,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",8,-15,-30,-22.5,"S",88.99,71.425,103.525,0.0534702485744672,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",9,-30,-45,-37.5,"S",94.28,74,111.525,0.0566487811619369,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",10,-45,-60,-52.5,"S",101.85,86.475,121.05,0.0611972673031743,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",11,-60,-75,-67.5,"S",163.36,140.475,187.15,0.0981559704138101,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"maastrichtian",12,-75,-90,-82.5,"S",75.23,59.475,94.525,0.0452024587061149,72.1,69.05,66,6.1,"Mst","#F2FA8C"
"messinian",1,90,75,82.5,"N",198.79,178,224.05,0.118969675569892,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",2,75,60,67.5,"N",243.83,220,275.525,0.145924724554589,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",3,60,45,52.5,"N",181,155.425,206,0.10832290999623,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",4,45,30,37.5,"N",140.33,122.425,157.05,0.0839831710484581,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",5,30,15,22.5,"N",141.89,120.95,163.575,0.08491678286942,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",6,15,0,7.5,"N",157.67,134.425,181,0.09436062551992,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",7,0,-15,-7.5,"S",124.68,101.95,148.1,0.0746171293830382,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",8,-15,-30,-22.5,"S",102.65,83.475,118.525,0.0614328547575302,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",9,-30,-45,-37.5,"S",103.34,86.95,124.05,0.0618457984475711,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",10,-45,-60,-52.5,"S",54.72,41,67.525,0.0327482300275894,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",11,-60,-75,-67.5,"S",142.43,127.475,161.05,0.0852399561920607,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"messinian",12,-75,-90,-82.5,"S",79.6,66.475,95,0.047638141633701,7.246,6.2895,5.333,1.913,"Mss","#FFFF73"
"norian",1,90,75,82.5,"N",203.71,179.95,228.525,0.135924467872156,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",2,75,60,67.5,"N",145.55,125.425,167.525,0.0971175018349236,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",3,60,45,52.5,"N",238.2,214.9,267.1,0.158937746046574,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",4,45,30,37.5,"N",191.39,167.475,216,0.127704010142123,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",5,30,15,22.5,"N",179.39,157,203,0.119697070794689,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",6,15,0,7.5,"N",149.03,128,176.625,0.0994395142456796,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",7,0,-15,-7.5,"S",97.07,79.425,115.05,0.0647694668712884,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",8,-15,-30,-22.5,"S",117.33,100.475,138.525,0.0782878494695403,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",9,-30,-45,-37.5,"S",51.16,38,63,0.0341362514178955,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",10,-45,-60,-52.5,"S",33.83,21.95,44,0.0225728965103089,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",11,-60,-75,-67.5,"S",81.31,64.95,99.1,0.0542536865283245,228,218.25,208.5,19.5,"N","#D6AAD3"
"norian",12,-75,-90,-82.5,"S",10.73,5,17,0.00715953826649763,228,218.25,208.5,19.5,"N","#D6AAD3"
"olenekian",1,90,75,82.5,"N",189.54,165.95,213.05,0.115249208018922,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",2,75,60,67.5,"N",162.77,145.475,181.525,0.0989717927046534,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",3,60,45,52.5,"N",194.69,173.85,217,0.118380649515691,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",4,45,30,37.5,"N",182.94,163.475,206.525,0.111236098527918,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",5,30,15,22.5,"N",145.45,126.475,170.625,0.0884404205252309,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",6,15,0,7.5,"N",146.7,121.85,174,0.0892004791409513,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",7,0,-15,-7.5,"S",142.93,120.425,163.525,0.0869081423559385,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",8,-15,-30,-22.5,"S",143.29,117.95,163.05,0.087127039237266,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",9,-30,-45,-37.5,"S",117.75,96.475,140.525,0.0715975216008659,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",10,-45,-60,-52.5,"S",30.45,20.475,40,0.01851502787895,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",11,-60,-75,-67.5,"S",59.91,45.425,75.525,0.0364280893342495,251.2,249.2,247.2,4,"Ol","#B051A5"
"olenekian",12,-75,-90,-82.5,"S",128.19,111.95,148,0.077945531159363,251.2,249.2,247.2,4,"Ol","#B051A5"
"oxfordian",1,90,75,82.5,"N",182.79,159.425,204,0.110803307308084,163.5,160.4,157.3,6.2,"Ox","#BFE7F1"
"oxfordian",2,75,60,67.5,"N",243.61,214.95,276.525,0.147671063478978,163.5,160.4,157.3,6.2,"Ox","#BFE7F1"
"oxfordian",3,60,45,52.5,"N",204.85,178.425,233.1,0.124175597691674,163.5,160.4,157.3,6.2,"Ox","#BFE7F1"
"oxfordian",4,45,30,37.5,"N",201.69,175.475,224.05,0.12226007468115,163.5,160.4,157.3,6.2,"Ox","#BFE7F1"
