"name","bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper","prop_richness","max_age","mid_age","min_age","duration","abbr","color"
"artinskian",3,60,45,52.5,"N",278.56,251.95,303.625,0.162812037897518,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",4,45,30,37.5,"N",365.3,340,389,0.213509611731631,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",5,30,15,22.5,"N",79.28,65,99.1499999999999,0.0463373720724986,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",6,15,0,7.5,"N",8.96,3,14,0.00523691793352154,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",7,0,-15,-7.5,"S",7.31,3,13.05,0.00427253014442438,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",8,-15,-30,-22.5,"S",103.74,86,122.1,0.060633690449054,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",9,-30,-45,-37.5,"S",352.42,316.425,382.575,0.205981542202194,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",10,-45,-60,-52.5,"S",340.78,308.425,372.05,0.1991782247082,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",11,-60,-75,-67.5,"S",101.56,83.95,125.525,0.0593595296125499,290.1,284.7,279.3,10.8,"Art","#E37B68"
"artinskian",12,-75,-90,-82.5,"S",20.96,13,29.525,0.0122506473087736,290.1,284.7,279.3,10.8,"Art","#E37B68"
"asselian",1,90,75,82.5,"N",7.95,3,13.525,0.00462265741747539,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",2,75,60,67.5,"N",53.47,41,67,0.0310910052971584,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",3,60,45,52.5,"N",230.26,208,255.625,0.133888439867658,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",4,45,30,37.5,"N",335.46,305.9,365.15,0.195058699027207,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",5,30,15,22.5,"N",85.46,68.475,103.525,0.0496921135720059,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",6,15,0,7.5,"N",9.98,4,17,0.00580303409137162,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",7,0,-15,-7.5,"S",8.21,3.475,15,0.0047738386663488,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",8,-15,-30,-22.5,"S",109.56,91.425,128.1,0.0637054524098873,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",9,-30,-45,-37.5,"S",375.25,352,402.05,0.218195244768257,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",10,-45,-60,-52.5,"S",389.25,363.9,415.1,0.226335773553748,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",11,-60,-75,-67.5,"S",96.71,78.95,114.525,0.0562336099174899,298.9,297.2,295.5,3.4,"As","#E36350"
"asselian",12,-75,-90,-82.5,"S",18.23,11.95,26.525,0.0106001314113933,298.9,297.2,295.5,3.4,"As","#E36350"
"bajocian",1,90,75,82.5,"N",20.14,11.475,30,0.0118739498275506,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",2,75,60,67.5,"N",95.92,80.475,116.05,0.056551602157828,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",3,60,45,52.5,"N",453.23,423.475,482.525,0.267211036759721,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",4,45,30,37.5,"N",600.48,572.95,624.575,0.35402529257436,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",5,30,15,22.5,"N",179.76,157,206.575,0.105981192701117,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",6,15,0,7.5,"N",19.78,10.475,29,0.0116617044483094,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",7,0,-15,-7.5,"S",6.85,3,12.525,0.00403855791056216,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",8,-15,-30,-22.5,"S",40.74,29,54.575,0.0240191020841317,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",9,-30,-45,-37.5,"S",176.23,157.475,202,0.103900008843557,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",10,-45,-60,-52.5,"S",73.98,57.475,92,0.0436164254340713,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",11,-60,-75,-67.5,"S",23.87,13.475,35.05,0.0140730477846889,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"bajocian",12,-75,-90,-82.5,"S",5.17,1,9.52499999999999,0.00304807947410312,170.3,169.3,168.3,2,"Bj","#A6DDE0"
"barremian",1,90,75,82.5,"N",14.89,9.475,22.525,0.00847491391331569,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",2,75,60,67.5,"N",110.42,93.475,128.525,0.0628475483081476,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",3,60,45,52.5,"N",282.78,257.475,313.625,0.160949372492103,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",4,45,30,37.5,"N",349.35,319.475,384.575,0.198838896952104,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",5,30,15,22.5,"N",162.66,140.95,185.575,0.0925808930248442,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",6,15,0,7.5,"N",19,10,30,0.0108141950539287,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",7,0,-15,-7.5,"S",5.31,1,10.525,0.0030222829334927,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",8,-15,-30,-22.5,"S",46.24,33,60,0.026318335752298,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",9,-30,-45,-37.5,"S",230.67,205.95,256.525,0.131290019636302,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",10,-45,-60,-52.5,"S",389.77,361.425,415.05,0.221844674008936,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",11,-60,-75,-67.5,"S",141.34,118.475,163,0.0804462278380147,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"barremian",12,-75,-90,-82.5,"S",4.52,1,9.52499999999999,0.00257264008651356,129.4,127.2,125,4.4,"Brrm","#B3DF7F"
"bartonian",1,90,75,82.5,"N",24.09,16,33,0.0134095564659779,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",2,75,60,67.5,"N",133.39,114.95,155.525,0.0742507570359815,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",3,60,45,52.5,"N",429,400.95,458,0.238800320627004,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",4,45,30,37.5,"N",452.01,417.425,486.1,0.251608701460634,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",5,30,15,22.5,"N",156.63,133.95,177.05,0.0871871660135376,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",6,15,0,7.5,"N",20.52,15,28.525,0.0114223370146063,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",7,0,-15,-7.5,"S",5.44,1.475,11,0.00302814392589954,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",8,-15,-30,-22.5,"S",46.15,35.475,59.525,0.0256891254007838,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",9,-30,-45,-37.5,"S",190.59,170.475,214.625,0.106090799786249,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",10,-45,-60,-52.5,"S",238.6,213.95,265.525,0.13281528322052,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",11,-60,-75,-67.5,"S",89.17,69.9,103,0.0496359547559672,41.3,39.65,38,3.3,"Brt","#FDC091"
"bartonian",12,-75,-90,-82.5,"S",10.89,5,18,0.00606185429283933,41.3,39.65,38,3.3,"Brt","#FDC091"
"bathonian",1,90,75,82.5,"N",23.93,16,31,0.0138290126096555,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",2,75,60,67.5,"N",114.48,94.95,132,0.0661573490828816,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",3,60,45,52.5,"N",374.15,344.475,402.625,0.216219183781972,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",4,45,30,37.5,"N",562.06,529,596.05,0.324811317483617,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",5,30,15,22.5,"N",173.93,152.475,197,0.100513170213012,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",6,15,0,7.5,"N",26.72,19,36,0.0154413379410779,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",7,0,-15,-7.5,"S",5.88,1,10,0.00339801897805157,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",8,-15,-30,-22.5,"S",50.87,38,65.05,0.0293974873152183,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",9,-30,-45,-37.5,"S",232.63,205.425,259.575,0.134435570555125,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",10,-45,-60,-52.5,"S",141.32,118,163.575,0.0816680343500422,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",11,-60,-75,-67.5,"S",19.6,14,28.05,0.0113267299268386,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"bathonian",12,-75,-90,-82.5,"S",4.85,2,10,0.00280278776250852,168.3,167.2,166.1,2.2,"Bt","#B3E2E3"
"berriasian",1,90,75,82.5,"N",33.58,24,44,0.0192374896164533,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",2,75,60,67.5,"N",175.7,157.475,195,0.100655953710865,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",3,60,45,52.5,"N",306.05,278.475,332,0.175331557388789,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",4,45,30,37.5,"N",307.57,283.95,334,0.176202343101028,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",5,30,15,22.5,"N",133.35,115.475,156.05,0.0763942596889233,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",6,15,0,7.5,"N",14.18,8,21,0.00812351407865716,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",7,0,-15,-7.5,"S",6.43,2,11,0.00368365271690871,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",8,-15,-30,-22.5,"S",58.3,46.475,72,0.0333992151470883,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",9,-30,-45,-37.5,"S",300.67,276,327.525,0.17224943427573,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",10,-45,-60,-52.5,"S",335.63,310.475,358.05,0.192277505657243,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",11,-60,-75,-67.5,"S",68.61,53,83.05,0.0393056629715562,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"berriasian",12,-75,-90,-82.5,"S",5.48,2,11.05,0.0031394116467589,145,142.4,139.8,5.2,"Brrs","#8CCD60"
"burdigalian",1,90,75,82.5,"N",22.62,13.475,31.525,0.012774897495849,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",2,75,60,67.5,"N",123.23,104.475,146.625,0.0695955180554144,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",3,60,45,52.5,"N",418.42,390,447.525,0.236307365615081,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",4,45,30,37.5,"N",444.57,408.95,471.575,0.251075870014571,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",5,30,15,22.5,"N",114.84,96.85,134.1,0.0648571719020026,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",6,15,0,7.5,"N",17.09,10,26,0.0096517682671998,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",7,0,-15,-7.5,"S",10.99,5,17,0.0062067251759231,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",8,-15,-30,-22.5,"S",79.09,64,94.525,0.0446669603424712,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",9,-30,-45,-37.5,"S",256.43,228.95,288.525,0.144821704900997,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",10,-45,-60,-52.5,"S",217.34,193.8,242,0.122745191058701,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",11,-60,-75,-67.5,"S",55.6,42.475,71.525,0.0314007206352434,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"burdigalian",12,-75,-90,-82.5,"S",10.44,4,17,0.00589610653654569,20.44,18.205,15.97,4.47,"Brd","#FFFF41"
"callovian",1,90,75,82.5,"N",22.76,16.475,30.525,0.0128066621652037,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",2,75,60,67.5,"N",137.86,120.475,159,0.0775714607247355,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",3,60,45,52.5,"N",435.12,407.475,463.625,0.244834571235652,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",4,45,30,37.5,"N",538.13,515.95,564.625,0.302796533873509,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",5,30,15,22.5,"N",163.72,142,182.05,0.0921224397929327,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",6,15,0,7.5,"N",23.24,16.475,32,0.0130767499437317,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",7,0,-15,-7.5,"S",5.67,2,11,0.00319041188386226,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",8,-15,-30,-22.5,"S",54.78,44.475,68,0.0308237677245105,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",9,-30,-45,-37.5,"S",219.7,191.9,244.1,0.123621426963763,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",10,-45,-60,-52.5,"S",149.91,128.475,170.525,0.0843517893315327,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",11,-60,-75,-67.5,"S",21.82,14,30.05,0.0122777402655863,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"callovian",12,-75,-90,-82.5,"S",4.49,1,9,0.00252644609498087,166.1,164.8,163.5,2.6,"Cll","#BFE7E5"
"campanian",1,90,75,82.5,"N",26.84,14.475,37,0.0147613652612938,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",2,75,60,67.5,"N",139.02,115.475,162.1,0.0764577123183703,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",3,60,45,52.5,"N",472.85,439.425,500.525,0.260056317578344,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",4,45,30,37.5,"N",525.32,491.425,555.05,0.288913576716201,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",5,30,15,22.5,"N",158.11,131.95,186.575,0.086956760859283,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",6,15,0,7.5,"N",23.1,16,31.575,0.0127044537084905,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",7,0,-15,-7.5,"S",8.81,4,15,0.00484529165245894,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",8,-15,-30,-22.5,"S",56.86,42.475,75.525,0.0312716553188213,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",9,-30,-45,-37.5,"S",181.74,156.425,207.675,0.0999527020338125,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",10,-45,-60,-52.5,"S",148.18,126.475,169,0.0814954956936852,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",11,-60,-75,-67.5,"S",66.65,50.425,81,0.0366559237952768,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"campanian",12,-75,-90,-82.5,"S",10.78,5,16.525,0.00592874506396225,83.6,77.85,72.1,11.5,"Cm","#E6F47F"
"capitanian",1,90,75,82.5,"N",16.72,8.475,26,0.00968595941397628,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",2,75,60,67.5,"N",87.46,68,103,0.0506659097097109,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",3,60,45,52.5,"N",501.1,476.475,529.525,0.290289130522938,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",4,45,30,37.5,"N",477.5,438.475,509.525,0.276617561015172,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",5,30,15,22.5,"N",93.46,76.95,108.575,0.0541417324659225,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",6,15,0,7.5,"N",12.73,6.475,19.525,0.00737453728109558,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",7,0,-15,-7.5,"S",16.09,9,24.575,0.00932099802457407,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",8,-15,-30,-22.5,"S",107.87,90,131.525,0.0624895001187573,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",9,-30,-45,-37.5,"S",269.14,243.475,294.05,0.155913822767798,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",10,-45,-60,-52.5,"S",109.13,90.475,128.625,0.0632194228975617,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",11,-60,-75,-67.5,"S",28.71,21.475,39.575,0.0166318118884724,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"capitanian",12,-75,-90,-82.5,"S",6.3,3,11,0.00364961389402216,265.1,262.5,259.9,5.2,"Cp","#FB9A85"
"carnian",1,90,75,82.5,"N",16.03,9.475,24,0.00931835885273156,237,232.5,228,9,"Cr","#C99BCB"
"carnian",2,75,60,67.5,"N",155.67,135,177.575,0.0904921349098392,237,232.5,228,9,"Cr","#C99BCB"
"carnian",3,60,45,52.5,"N",521.66,490.85,551.675,0.303244858335368,237,232.5,228,9,"Cr","#C99BCB"
"carnian",4,45,30,37.5,"N",551.77,520.475,581.575,0.320748026461116,237,232.5,228,9,"Cr","#C99BCB"
"carnian",5,30,15,22.5,"N",188.41,162.375,212.05,0.109524141699511,237,232.5,228,9,"Cr","#C99BCB"
"carnian",6,15,0,7.5,"N",22.66,14,31.525,0.0131724274237615,237,232.5,228,9,"Cr","#C99BCB"
"carnian",7,0,-15,-7.5,"S",10.83,5,19,0.00629555997349238,237,232.5,228,9,"Cr","#C99BCB"
"carnian",8,-15,-30,-22.5,"S",58.97,46,74.525,0.0342797019055259,237,232.5,228,9,"Cr","#C99BCB"
"carnian",9,-30,-45,-37.5,"S",96.5,76.95,116,0.0560961715089579,237,232.5,228,9,"Cr","#C99BCB"
"carnian",10,-45,-60,-52.5,"S",58.57,42.95,78.1,0.0340471789148152,237,232.5,228,9,"Cr","#C99BCB"
"carnian",11,-60,-75,-67.5,"S",35.64,25.475,49.525,0.0207177984723239,237,232.5,228,9,"Cr","#C99BCB"
"carnian",12,-75,-90,-82.5,"S",3.55,0,7,0.00206364154255752,237,232.5,228,9,"Cr","#C99BCB"
"cenomanian",1,90,75,82.5,"N",22.88,16,31.525,0.0126799044573633,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",2,75,60,67.5,"N",129.88,113,151.525,0.0719784086941583,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",3,60,45,52.5,"N",465.52,435.95,495.575,0.257987286844045,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
"cenomanian",4,45,30,37.5,"N",467.12,436.95,504.575,0.258873993449455,100.5,97.2,93.9,6.6,"Cnm","#B3DE53"
