"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",5.21,1,10
2,75,60,67.5,"N",6.34,2,11.525
3,60,45,52.5,"N",8.23,3.475,13.525
4,45,30,37.5,"N",35.11,25,47
5,30,15,22.5,"N",15.75,9,23
6,15,0,7.5,"N",0,0,0
7,0,-15,-7.5,"S",1.36,0,4
8,-15,-30,-22.5,"S",1.99,0,5
9,-30,-45,-37.5,"S",3.93,1,8
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",3.3,0,7
