"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0.02,0,0
2,75,60,67.5,"N",0.01,0,0
3,60,45,52.5,"N",2.49,0,5
4,45,30,37.5,"N",31.19,21,42
5,30,15,22.5,"N",16.26,10,23.05
6,15,0,7.5,"N",4.43,1,9
7,0,-15,-7.5,"S",2.97,0.475,7
8,-15,-30,-22.5,"S",3.79,0.475,8
9,-30,-45,-37.5,"S",0,0,0
10,-45,-60,-52.5,"S",0.44,0,2
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.23,0,1.52499999999999
