"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",7.13,3,13.525
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",13.5,8,21.05
4,45,30,37.5,"N",7.62,3.475,12
5,30,15,22.5,"N",24.96,13,33
6,15,0,7.5,"N",4.54,1,9
7,0,-15,-7.5,"S",8.52,4,14
8,-15,-30,-22.5,"S",16.01,9,22.525
9,-30,-45,-37.5,"S",3.36,0,8
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",11.59,6,17.525
12,-75,-90,-82.5,"S",6.78,3,12.525
