"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",7.66,2,13
2,75,60,67.5,"N",6.64,2,12.525
3,60,45,52.5,"N",14.19,7,21.525
4,45,30,37.5,"N",22,13,33.05
5,30,15,22.5,"N",13.44,7,21
6,15,0,7.5,"N",4.79,1,9
7,0,-15,-7.5,"S",2.01,0,6
8,-15,-30,-22.5,"S",4.8,1,9
9,-30,-45,-37.5,"S",3.7,1,7.52499999999999
10,-45,-60,-52.5,"S",3.82,1,7.52499999999999
11,-60,-75,-67.5,"S",2.93,0,6.52499999999999
12,-75,-90,-82.5,"S",1.05,0,3.52499999999999
