"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0,0,0
2,75,60,67.5,"N",3.28,0,7.52499999999999
3,60,45,52.5,"N",3.13,0,7
4,45,30,37.5,"N",21.57,13.475,31
5,30,15,22.5,"N",14.35,7.475,23.525
6,15,0,7.5,"N",0,0,0
7,0,-15,-7.5,"S",0,0,0
8,-15,-30,-22.5,"S",0,0,0
9,-30,-45,-37.5,"S",1.54,0,4
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",3.38,1,7
