"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",5.41,1.475,10
2,75,60,67.5,"N",0.84,0,3
3,60,45,52.5,"N",2.32,0,5
4,45,30,37.5,"N",15,8.475,23.05
5,30,15,22.5,"N",8.31,4,14
6,15,0,7.5,"N",6.95,3,12.525
7,0,-15,-7.5,"S",20.76,12,31.525
8,-15,-30,-22.5,"S",15.63,9,23.525
9,-30,-45,-37.5,"S",11.75,6,19.525
10,-45,-60,-52.5,"S",3.75,1,7
11,-60,-75,-67.5,"S",6.14,2,11
12,-75,-90,-82.5,"S",4.51,1,8
