"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",1.5,0,4
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",10.68,5,16
4,45,30,37.5,"N",28.28,20,38
5,30,15,22.5,"N",18.14,9.475,25
6,15,0,7.5,"N",4.17,1,8
7,0,-15,-7.5,"S",8.45,3,14.525
8,-15,-30,-22.5,"S",15.9,10,24
9,-30,-45,-37.5,"S",7.94,3,13.525
10,-45,-60,-52.5,"S",2.57,0,5.52499999999999
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",1.65,0,4
