"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",4.22,1,8.52499999999999
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",4.82,1,9
4,45,30,37.5,"N",13.48,7.475,22
5,30,15,22.5,"N",22.85,15.475,31.525
6,15,0,7.5,"N",9.4,4,16
7,0,-15,-7.5,"S",13.98,8,20
8,-15,-30,-22.5,"S",5.23,1,10
9,-30,-45,-37.5,"S",2.29,0,5.52499999999999
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",15.96,10,23.525
