"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",1.66,0,4
2,75,60,67.5,"N",1.43,0,3.52499999999999
3,60,45,52.5,"N",11.33,6.475,18
4,45,30,37.5,"N",3.1,0,8.52499999999999
5,30,15,22.5,"N",4.09,1,8.52499999999999
6,15,0,7.5,"N",4.83,2,9
7,0,-15,-7.5,"S",13.1,6,21
8,-15,-30,-22.5,"S",11.5,6,18
9,-30,-45,-37.5,"S",5.4,1.475,11
10,-45,-60,-52.5,"S",2.28,0,5
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.41,0,2
