"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",1.54,0,4
2,75,60,67.5,"N",5.07,2,9
3,60,45,52.5,"N",48.11,35.475,60.575
4,45,30,37.5,"N",166.18,146.425,187
5,30,15,22.5,"N",239.22,215.95,262.575
6,15,0,7.5,"N",364.53,339.95,391.525
7,0,-15,-7.5,"S",325.77,298.95,354.525
8,-15,-30,-22.5,"S",344.04,318,370.575
9,-30,-45,-37.5,"S",185.44,159.95,207.525
10,-45,-60,-52.5,"S",53.3,41.9,66.625
11,-60,-75,-67.5,"S",7.44,2,13.525
12,-75,-90,-82.5,"S",1.85,0,5
