"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",3.2,0,7
2,75,60,67.5,"N",17.22,10,24.525
3,60,45,52.5,"N",90.13,73.475,108.525
4,45,30,37.5,"N",284.18,264,310.525
5,30,15,22.5,"N",488.59,454.95,518.1
6,15,0,7.5,"N",412.96,386,442.525
7,0,-15,-7.5,"S",320.62,291,351.15
8,-15,-30,-22.5,"S",238.45,210.475,265.525
9,-30,-45,-37.5,"S",104.46,86.475,125.525
10,-45,-60,-52.5,"S",26.52,18.475,36
11,-60,-75,-67.5,"S",4.63,1,8
12,-75,-90,-82.5,"S",0.7,0,2
