"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",1.75,0,5
2,75,60,67.5,"N",10.32,5,15.525
3,60,45,52.5,"N",103.6,84.475,123.05
4,45,30,37.5,"N",310.39,280.8,339.525
5,30,15,22.5,"N",422.91,393.425,453.625
6,15,0,7.5,"N",323.08,298.9,349.05
7,0,-15,-7.5,"S",283.74,258.375,308
8,-15,-30,-22.5,"S",184.38,162.475,214.05
9,-30,-45,-37.5,"S",84.09,64.475,103.575
10,-45,-60,-52.5,"S",12.71,6,19.525
11,-60,-75,-67.5,"S",2.48,0,6
12,-75,-90,-82.5,"S",0.28,0,2
