"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",2.58,0,6
2,75,60,67.5,"N",9.64,4,16.525
3,60,45,52.5,"N",85.62,68,105.575
4,45,30,37.5,"N",289.7,260.9,317
5,30,15,22.5,"N",485.12,457.475,516
6,15,0,7.5,"N",338.69,306.9,363
7,0,-15,-7.5,"S",256.63,222.425,280.625
8,-15,-30,-22.5,"S",219.34,198.475,240.575
9,-30,-45,-37.5,"S",80.62,66,102.05
10,-45,-60,-52.5,"S",9.81,6,15
11,-60,-75,-67.5,"S",1.65,0,4
12,-75,-90,-82.5,"S",0.64,0,2
