"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",1.97,0,5
2,75,60,67.5,"N",6.99,3,11.525
3,60,45,52.5,"N",31.57,20.475,42.525
4,45,30,37.5,"N",123.6,104.475,140.1
5,30,15,22.5,"N",340.28,307,366.525
6,15,0,7.5,"N",519.71,494.425,545.05
7,0,-15,-7.5,"S",444.85,417.375,468.05
8,-15,-30,-22.5,"S",213.67,191.475,236
9,-30,-45,-37.5,"S",74.16,54.95,89.525
10,-45,-60,-52.5,"S",12.67,6.475,20.525
11,-60,-75,-67.5,"S",3.99,0,8
12,-75,-90,-82.5,"S",0.79,0,3
