"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",1.81,0,5
2,75,60,67.5,"N",8.61,4,13.525
3,60,45,52.5,"N",56.33,41.475,70.525
4,45,30,37.5,"N",188.83,171,209
5,30,15,22.5,"N",378.84,351.475,408.575
6,15,0,7.5,"N",455.76,429,479.05
7,0,-15,-7.5,"S",303.23,277.475,336.575
8,-15,-30,-22.5,"S",245.37,221.475,271.05
9,-30,-45,-37.5,"S",106.97,90.475,125.05
10,-45,-60,-52.5,"S",36.12,24.425,49.525
11,-60,-75,-67.5,"S",5.92,2,11
12,-75,-90,-82.5,"S",0.83,0,3
