"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0,0,0
2,75,60,67.5,"N",0.3,0,2
3,60,45,52.5,"N",11.67,6,17
4,45,30,37.5,"N",26.71,18,38
5,30,15,22.5,"N",32.82,24,43.525
6,15,0,7.5,"N",18.16,11,27
7,0,-15,-7.5,"S",3.35,0,7
8,-15,-30,-22.5,"S",0,0,0
9,-30,-45,-37.5,"S",0,0,0
10,-45,-60,-52.5,"S",0.14,0,1
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.01,0,0
