"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0,0,0
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",6.21,2,12
4,45,30,37.5,"N",45.54,33.425,59
5,30,15,22.5,"N",35.47,23.475,49
6,15,0,7.5,"N",14.8,8.475,21.525
7,0,-15,-7.5,"S",8.82,4,15.525
8,-15,-30,-22.5,"S",8.26,4,13.525
9,-30,-45,-37.5,"S",7.61,3,13
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.01,0,0
