"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0.06,0,1
2,75,60,67.5,"N",0.3,0,2
3,60,45,52.5,"N",14.3,8.475,21.525
4,45,30,37.5,"N",67.77,52,84
5,30,15,22.5,"N",60.42,47,73.525
6,15,0,7.5,"N",13.99,7,20.525
7,0,-15,-7.5,"S",0,0,0
8,-15,-30,-22.5,"S",22.35,13.475,31.525
9,-30,-45,-37.5,"S",8,3,14.525
10,-45,-60,-52.5,"S",0.58,0,2
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.03,0,0.524999999999991
