"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"6609",33508,"col","",9.95,52.317001,"Sample X/10 (99614), Mittelland canal, Sehnde, Lower Saxony",NA,"",7,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6610",33509,"col","",9.95,52.317001,"Sample X/11 (99615), Mittelland canal, Sehnde, Lower Saxony",NA,"",3,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6611",33510,"col","",9.95,52.317001,"Sample X/14 (99618), Mittelland canal, Sehnde, Lower Saxony",NA,"",10,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6612",33511,"col","",9.95,52.317001,"Sample X/15 (99619), Mittelland canal, Sehnde, Lower Saxony",NA,"",1,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6613",33512,"col","",9.95,52.317001,"Sample X/16 (99620), Mittelland canal, Senhde, Lower Saxony",NA,"",9,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6622",33521,"col","",9.95,52.317001,"Sample X/37 (99631), Mittelland canal, Sehnde, Lower Saxony",NA,"",2,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6623",33522,"col","",9.95,52.317001,"Sample X/38 (99632), Mittelland canal, Sehnde, Lower Saxony",NA,"",10,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6624",33523,"col","",9.95,52.317001,"Sample X/39 (99633), Mittelland canal, Sehnde, Lower Saxony",NA,"",10,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"6625",33524,"col","",9.95,52.317001,"Sample X/40 (99634), Mittelland canal, Sehnde, Lower Saxony",NA,"",11,"Hettangian","",201.3,199.3,8907,"gp_mid",17.18,40.48,"315",1,200.3,"hettangian",1
"9294",38735,"col","",8.833333,48.283333,"Engstlatt-Junction 1",NA,"",2,"Hettangian","",201.3,199.3,7918,"gp_mid",18.93,36.61,"305",1,200.3,"hettangian",1
"9295",38736,"col","",8.583333,48.083332,"Mühlhausen 1",NA,"",6,"Hettangian","",201.3,199.3,7918,"gp_mid",18.87,36.36,"305",1,200.3,"hettangian",1
"11330",42190,"col","",-0.333333,53.116669,"Martin, Lincolnshire",NA,"",1,"Hettangian","",201.3,199.3,11186,"gp_mid",9.64,38.17,"315",1,200.3,"hettangian",1
"11332",42192,"col","",-2.5,51.400002,"Willsbridge, Somerset",NA,"",1,"Hettangian","",201.3,199.3,11186,"gp_mid",9.11,36.04,"315",1,200.3,"hettangian",1
"11333",42200,"col","",-2.2,51.900002,"Down Yatherly, Gloucestershire",NA,"",1,"Hettangian","",201.3,199.3,11186,"gp_mid",9.04,36.57,"315",1,200.3,"hettangian",1
"13526",45424,"col","Sutton",-3.505,51.449001,"Sutton Stone, Southerndown, South Wales",33356,"",1,"Hettangian","",201.3,199.3,11832,"gp_mid",8.38,35.81,"315",1,200.3,"hettangian",1
"15395",48852,"col","",0.95,45.383301,"la Gironnette, Corgnac-sur-L'Isle",NA,"",2,"Hettangian","",201.3,199.3,13020,"gp_mid",14.71,31.59,"305",1,200.3,"hettangian",1
"15925",50228,"col","Kalyan",156.5,61.666668,"Phylloceratids (Ammnonoidea) from Viliga River, Siberia",NA,"",1,"Hettangian","",201.3,199.3,13492,"gp_mid",-122.47,68.31,"405",1,200.3,"hettangian",1
"27881",70802,"col","",-1.6632,46.435001,"Pointe du Veillon tracksite, F2",NA,"Veillon Point",2,"Hettangian","",201.3,199.3,71060,"gp_mid",12.25,31.78,"305",1,200.3,"hettangian",1
"31570",78715,"col","",4.36,44.633057,"Asteroidea, Schlotheimia angulata bed, Mercuer, Ardèche",NA,"",1,"Hettangian","",201.3,199.3,17626,"gp_mid",17.65,31.96,"305",1,200.3,"hettangian",1
"39028",91706,"col","",-2.629722,51.601944,"Aust Cliff, Dimorphodon",NA,"",1,"Hettangian","",201.3,199.3,30914,"gp_mid",8.91,36.19,"315",1,200.3,"hettangian",1
"40043",93290,"col","",9.910278,51.514999,"Aschenberg, Göttingen",NA,"",6,"Hettangian","",201.3,199.3,31559,"gp_mid",17.68,39.77,"315",1,200.3,"hettangian",1
"40926",94833,"col","Kirchstein",11.5,47.666668,"Mt. Kirchstein, sample L1",NA,"",70,"Hettangian","",201.3,199.3,32345,"gp_mid",21.26,36.94,"305",1,200.3,"hettangian",1
"46571",103080,"col","Waterloo Mudstone",-5.965,54.638332,"Carr's Glen, Cave Hill",NA,"",1,"Hettangian","",201.3,199.3,34849,"gp_mid",5,38.06,"313",1,200.3,"hettangian",1
