"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"28770",72250,"col","",22.35,46.666668,"Beius Basin",NA,"",12,"Badenian","",13.65,12.7,24455,"gp_mid",24.04,43.14,"308",1,13.175,"serravallian",1
"28771",72251,"col","",22.6,46.283333,"Zarand Basin",NA,"",10,"Badenian","",13.65,12.7,24455,"gp_mid",24.26,42.75,"308",1,13.175,"serravallian",1
"28772",72252,"col","",22.783333,46.133331,"Brad-Sacarimb Basin",NA,"",5,"Badenian","",13.65,12.7,24455,"gp_mid",24.42,42.6,"308",1,13.175,"serravallian",1
"28773",72253,"col","",22.366667,44.900002,"Mehadia Basin",NA,"",16,"Badenian","",13.65,12.7,24455,"gp_mid",23.96,41.38,"308",1,13.175,"serravallian",1
"28774",72254,"col","",22.216667,45.416668,"Caransebes Basin",NA,"",11,"Badenian","",13.65,12.7,24455,"gp_mid",23.85,41.9,"308",1,13.175,"serravallian",1
"28775",72255,"col","",22.5,44.766666,"Bahna Basin",NA,"",3,"Badenian","",13.65,12.7,24455,"gp_mid",24.08,41.24,"308",1,13.175,"serravallian",1
"28776",72256,"col","",28,44,"Southern Dobrogea",NA,"",4,"Badenian","",13.65,12.7,24455,"gp_mid",29.23,40.33,"308",1,13.175,"serravallian",1
"28777",72257,"col","",27.25,47.5,"North Moldavia",NA,"",7,"Badenian","",13.65,12.7,24455,"gp_mid",28.15,44.82,"302",1,13.175,"serravallian",1
"28778",72258,"col","",26,44.75,"Subcarpathians of Muntenia",NA,"",3,"Badenian","",13.65,12.7,24455,"gp_mid",27.38,41.13,"308",1,13.175,"serravallian",1
"28779",72259,"col","",23.5,44.5,"Oltenia",NA,"",7,"Badenian","",13.65,12.7,24455,"gp_mid",25.01,40.95,"308",1,13.175,"serravallian",1
"28780",72262,"col","Tachikaraushinai",142.609161,44.718056,"Utanobori Site",NA,"Kamitokushibetsu",1,"Serravallian","",13.82,11.62,61954,"gp_mid",139.81,44.56,"609",1,12.72,"serravallian",1
"28893",73135,"col","",16.966667,48.200001,"Devinska Nova Ves, brickyard",NA,"",12,"Badenian","",13.65,12.7,24572,"gp_mid",19.09,44.84,"308",1,13.175,"serravallian",1
"28895",73137,"col","",16.966667,48.200001,"Devinska Nova Ves, Sandberg",NA,"",74,"Badenian","",13.65,12.7,24572,"gp_mid",19.09,44.84,"308",1,13.175,"serravallian",1
"28896",73138,"col","",16.966667,48.200001,"Devinska Nova Ves, vineyard",NA,"",36,"Badenian","",13.65,12.7,24572,"gp_mid",19.09,44.84,"308",1,13.175,"serravallian",1
"28897",73139,"col","",16.983334,48.166668,"Devin, Bratislava, siltstone facies",NA,"",63,"Badenian","",13.65,12.7,24572,"gp_mid",19.1,44.81,"308",1,13.175,"serravallian",1
"28898",73140,"col","",16.983334,48.166668,"Devin, Bratislava, sandstone facies",NA,"",9,"Badenian","",13.65,12.7,24572,"gp_mid",19.1,44.81,"308",1,13.175,"serravallian",1
"28899",73141,"col","",16.983334,48.166668,"Merice, Bratislava",NA,"",13,"Badenian","",13.65,12.7,24572,"gp_mid",19.1,44.81,"308",1,13.175,"serravallian",1
"28900",73142,"col","",17.033333,48.283333,"Stupava",NA,"",8,"Badenian","",13.65,12.7,24572,"gp_mid",19.15,44.92,"308",1,13.175,"serravallian",1
"29005",73276,"col","Leitha",16.782681,48.013229,"Bruck an der Leitha",NA,"",3,"Serravallian","",13.82,11.62,18748,"gp_mid",18.9,44.66,"308",1,12.72,"serravallian",1
"29893",74647,"col","",16.383333,48.566666,"Buschberg NE Niederleis - sample 1 (section A)",NA,"",14,"Badenian","",13.65,12.7,25132,"gp_mid",17.83,46.02,"305",1,13.175,"serravallian",1
"29894",74648,"col","",16.383333,48.566666,"Buschberg NE Niederleis - sample 4 (section A)",NA,"",14,"Badenian","",13.65,12.7,25132,"gp_mid",17.83,46.02,"305",1,13.175,"serravallian",1
"29895",74649,"col","",16.383333,48.566666,"Buschberg NE Niederleis - sample 2 (section A)",NA,"",45,"Badenian","",13.65,12.7,25132,"gp_mid",17.83,46.02,"305",1,13.175,"serravallian",1
"29896",74650,"col","",16.383333,48.566666,"Buschberg NE Niederleis - sample 3 (section B)",NA,"",56,"Badenian","",13.65,12.7,25132,"gp_mid",17.83,46.02,"305",1,13.175,"serravallian",1
"29897",74651,"col","",16.4,48.549999,"Niederleis - Bahnhof - sample 1 (section A)",NA,"",52,"Badenian","",13.65,12.7,25132,"gp_mid",17.85,46.01,"305",1,13.175,"serravallian",1
"29898",74652,"col","",16.4,48.549999,"Niederleis - Bahnhof - sample 2 (section A)",NA,"",54,"Badenian","",13.65,12.7,25132,"gp_mid",17.85,46.01,"305",1,13.175,"serravallian",1
"29899",74653,"col","",16.4,48.549999,"Niederleis - Bahnhof - sample 4 (section A)",NA,"",41,"Badenian","",13.65,12.7,25132,"gp_mid",17.85,46.01,"305",1,13.175,"serravallian",1
"29900",74656,"col","",16.4,48.549999,"Niederleis - Bahnhof - sample 3 (section A)",NA,"",66,"Badenian","",13.65,12.7,25132,"gp_mid",17.85,46.01,"305",1,13.175,"serravallian",1
"29901",74654,"col","",16.4,48.549999,"Niederleis - Bahnhof - sample 5 (section A)",NA,"",23,"Badenian","",13.65,12.7,25132,"gp_mid",17.85,46.01,"305",1,13.175,"serravallian",1
"29902",74655,"col","",16.4,48.549999,"Niederleis - Bahnhof - sample 6 (section A)",NA,"",6,"Badenian","",13.65,12.7,25132,"gp_mid",17.85,46.01,"305",1,13.175,"serravallian",1
