"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"72627",141540,"col","Lilstock",-3.275,51.181,"St. Audries Bay, Lilstock Formation",NA,"",1,"Rhaetian","",208.5,201.3,46012,"gp_mid",8.62,33.75,"315",1,204.9,"rhaetian",1
"72694",141657,"col","Stuhini",-130.104996,57.82,"GSC 95027, Klastline River",NA,"",2,"Rhaetian","",208.5,201.3,11541,"gp_mid",-61.01,26.11,"127",1,204.9,"rhaetian",1
"73050",142083,"col","Dolomías tableadas de Imón",-2.531389,40.922779,"Bivalve assemblage, Renales section",NA,"",8,"Rhaetian","",208.5,201.3,46307,"gp_mid",13.23,25.48,"304",1,204.9,"rhaetian",1
"74672",144758,"col","",4.409803,46.903538,"Antully bonebed, Autun",NA,"",7,"Rhaetian","",208.5,201.3,46686,"gp_mid",16.24,32.12,"305",1,204.9,"rhaetian",1
"74673",144759,"col","",4.393833,46.923344,"La Coudre, Autun",NA,"",4,"Rhaetian","",208.5,201.3,46686,"gp_mid",16.22,32.13,"305",1,204.9,"rhaetian",1
"77943",149370,"col","",5.555,46.759998,"Saint-Germain-lès-Arlay, level A",NA,"",1,"Rhaetian","",208.5,201.3,47811,"gp_mid",17.15,32.34,"305",1,204.9,"rhaetian",1
"77944",149371,"col","",5.555,46.759998,"Saint-Germain-lès-Arlay, level B1",NA,"",10,"Rhaetian","",208.5,201.3,47811,"gp_mid",17.15,32.34,"305",1,204.9,"rhaetian",1
"77945",149372,"col","",5.555,46.759998,"Saint-Germain-lès-Arlay, level B3",NA,"",7,"Rhaetian","",208.5,201.3,47811,"gp_mid",17.15,32.34,"305",1,204.9,"rhaetian",1
"77950",149394,"col","",5.59,46.715,"Lavigny, bed 16",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.2,32.31,"305",1,204.9,"rhaetian",1
"77951",149395,"col","",5.895,46.91,"Boisset, bed 2",NA,"",3,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.31,32.58,"305",1,204.9,"rhaetian",1
"77952",149396,"col","",5.895,46.91,"Boisset, bed 27",NA,"",5,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.31,32.58,"305",1,204.9,"rhaetian",1
"77953",149397,"col","",6,47.209999,"Beure, bed 25",NA,"",3,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.22,32.88,"305",1,204.9,"rhaetian",1
"77954",149398,"col","",6,47.209999,"Beure, bed 1",NA,"",9,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.22,32.88,"305",1,204.9,"rhaetian",1
"77955",149399,"col","",5.97,47.285,"Miserey, bed 18",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.16,32.94,"305",1,204.9,"rhaetian",1
"77956",149400,"col","",5.59,46.715,"Lavigny, unspecified bed",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.2,32.31,"305",1,204.9,"rhaetian",1
"77957",149401,"col","",5.895,46.91,"Boisset, unspecified bed",NA,"",7,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.31,32.58,"305",1,204.9,"rhaetian",1
"77958",149402,"col","",5.995,46.974998,"Nans-sous-Sainte-Anne",NA,"",4,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.35,32.67,"305",1,204.9,"rhaetian",1
"77959",149403,"col","",5.97,47.285,"Miserey, unspecified bed",NA,"",5,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.16,32.94,"305",1,204.9,"rhaetian",1
"77960",149404,"col","",6,47.209999,"Beure, unspecified bed",NA,"",4,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.22,32.88,"305",1,204.9,"rhaetian",1
"77961",149405,"col","",5.7,46.889999,"Grozon, zone a",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.18,32.5,"305",1,204.9,"rhaetian",1
