"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"19360",33822,"col","",-70.57,-37.27,"C1-Cordillera del Viento, Bed 1224, North-Central Neuquen",NA,"",3,"Toarcian","",182.7,174.1,3975,"gp_mid",-18.35,-37.68,"291",178.4,"toarcian",3851,-22.1658,-41.605,39,1
"19365",33827,"col","",-70.43,-37.07,"C4-Arroyo Niraico, North Central Neuquen",NA,"",11,"Toarcian","",182.7,174.1,3975,"gp_mid",-18.29,-37.46,"291",178.4,"toarcian",3852,-22.1658,-41.605,39,1
"19387",33849,"col","Los Molles",-70.42,-39.38,"C15-Arroyo Lapa, Bed 195, North-Central Neuquen",NA,"",2,"Toarcian","",182.7,174.1,3975,"gp_mid",-17.5,-39.69,"291",178.4,"toarcian",3856,-21.0401,-43.9646,39,1
"19412",33875,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-43",NA,"",17,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"19413",33876,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-44",NA,"",19,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"19414",33877,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-45",NA,"",18,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"19415",33878,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-46",NA,"",8,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"19416",33879,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-47",NA,"",14,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"19417",33880,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-48",NA,"",10,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"19602",34120,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 6, Sample 3-42",NA,"",24,"Middle Toarcian","",182,175.6,487,"gp_mid",-20.13,-29.53,"291",178.8,"toarcian",3863,-25.1078,-34.4705,39,1
"19604",34125,"col","",17,47,"Bakony Mts. (3), Northwest Hungary",NA,"",1,"Toarcian","",182.7,174.1,8985,"gp_mid",38.34,25.78,"308",178.4,"toarcian",3892,18.75,47.5,39,1
"19641",34177,"col","",-137.2,67.83,"GSC 39342, Bug Creek Grp, Mt. McGuire area, northern Yukon",NA,"",2,"Toarcian","",182.7,174.1,8997,"gp_mid",-45.34,56.31,"101",178.4,"toarcian",3897,-50.5278,56.3783,39,1
"19657",34198,"col","Kingak",-137.79,68.28,"GSC 86821, Kingak Fm, Bonnet Lake area, northern Yukon",NA,"",2,"Toarcian","",182.7,174.1,8997,"gp_mid",-45.35,56.81,"101",178.4,"toarcian",3909,-50.5278,56.3783,39,1
"19674",34223,"col","Kingak",-137.78,68.32,"GSC 92588, Kingak Fm, north of Bonnet Lake, northern Yukon",NA,"",3,"Toarcian","",182.7,174.1,8997,"gp_mid",-45.32,56.84,"101",178.4,"toarcian",3922,-50.5278,56.3783,39,1
"20610",35445,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 5, Sample 4a",NA,"",18,"Middle Toarcian","",182,175.6,487,"gp_mid",-20.13,-29.53,"291",178.8,"toarcian",3863,-25.1078,-34.4705,39,1
"20611",35446,"col","",-70.28,-28.95,"Quebrada Pinte, Profil 5, Sample 4b",NA,"",15,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.56,"291",177.85,"toarcian",3863,-25.1078,-34.4705,39,1
"20612",35447,"col","",-70.22,-28.73,"Quebrada La Totora, Profil 4, Sample 5-1",NA,"",18,"Middle Toarcian","",182,175.6,487,"gp_mid",-20.13,-29.31,"291",178.8,"toarcian",4111,-26.3317,-32.0453,39,1
"20613",35448,"col","",-70.22,-28.73,"Quebrada La Totora, Profil 4, Sample 5-2",NA,"",21,"Middle Toarcian","",182,175.6,487,"gp_mid",-20.13,-29.31,"291",178.8,"toarcian",4111,-26.3317,-32.0453,39,1
"20614",35449,"col","",-70.22,-28.73,"Quebrada La Totora, Profil 4, Sample 5-3",NA,"",18,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.34,"291",177.85,"toarcian",4111,-26.3317,-32.0453,39,1
"20615",35450,"col","",-70.22,-28.73,"Quebrada La Totora, Profil 4, Sample 5-4",NA,"",11,"Late Toarcian","",180.1,175.6,487,"gp_mid",-20.53,-29.34,"291",177.85,"toarcian",4111,-26.3317,-32.0453,39,1
"21229",36455,"col","",40.27,2.95,"Cox - 127 (N.E. Kenya)",NA,"",32,"Toarcian","",182.7,174.1,9748,"gp_mid",35.52,-16.97,"709",178.4,"toarcian",4245,33.2369,-18.6475,39,1
"21589",36904,"col","",-70.12,-35.2,"B6-Salado river (2), Mendoza",NA,"",3,"Toarcian","",182.7,174.1,9861,"gp_mid",-18.57,-35.59,"291",178.4,"toarcian",4387,-23.2118,-39.2351,39,1
"21592",36907,"col","",-70.18,-35.52,"B11-Cerro Tricolor, Bed 808, Mendoza",NA,"",1,"Late Toarcian","",180.1,175.6,9861,"gp_mid",-18.54,-35.91,"291",177.85,"toarcian",3848,-23.2118,-39.2351,39,1
"21603",36918,"col","",-69.98,-35.95,"B12-Arroyo Poti Malal, Bed 801, Mendoza",NA,"",1,"Late Toarcian","",180.1,175.6,9861,"gp_mid",-18.21,-36.29,"291",177.85,"toarcian",3849,-23.2118,-39.2351,39,1
"21604",36919,"col","",-69.98,-35.95,"B12-Arroyo Poti Malal, Bed 804, Mendoza",NA,"",1,"Late Toarcian","",180.1,175.6,9861,"gp_mid",-18.21,-36.29,"291",177.85,"toarcian",3849,-23.2118,-39.2351,39,1
"21605",36920,"col","",-69.98,-35.95,"B12-Arroyo Poti Malal, Bed 802, Mendoza",NA,"",1,"Toarcian","",182.7,174.1,9861,"gp_mid",-18.21,-36.29,"291",178.4,"toarcian",3849,-23.2118,-39.2351,39,1
"21621",36936,"col","",-70.03,-32.28,"A2-Arroyo La Laguna, Bed 447, Mendoza",NA,"",1,"Toarcian","",182.7,174.1,9861,"gp_mid",-19.36,-32.75,"291",178.4,"toarcian",3839,-24.1894,-36.8566,39,1
"21622",36937,"col","",-70.03,-32.28,"A2-Arroyo La Laguna, Mendoza",NA,"",1,"Toarcian","",182.7,174.1,9861,"gp_mid",-19.36,-32.75,"291",178.4,"toarcian",3839,-24.1894,-36.8566,39,1
"22015",37555,"col","",-130.5,57.11,"Mount Brock, Smithers Formation",NA,"",3,"Toarcian","",182.7,174.1,8933,"gp_mid",-59.97,36.75,"127",178.4,"toarcian",4512,-51.7411,41.7939,39,1
"22016",37556,"col","",-130.5,57.11,"Mount Brock (lower), Smithers Formation",NA,"",1,"Toarcian","",182.7,174.1,8933,"gp_mid",-59.97,36.75,"127",178.4,"toarcian",4512,-51.7411,41.7939,39,1
"22017",37557,"col","",-130.5,57.11,"Mount Brock (upper 1), Smithers Formation",NA,"",2,"Toarcian","",182.7,174.1,8933,"gp_mid",-59.97,36.75,"127",178.4,"toarcian",4512,-51.7411,41.7939,39,1
"22018",37558,"col","",-130.5,57.11,"Mount Brock (upper 2), Smithers Formation",NA,"",1,"Toarcian","",182.7,174.1,8933,"gp_mid",-59.97,36.75,"127",178.4,"toarcian",4512,-51.7411,41.7939,39,1
"22803",38617,"col","",3,44,"South-France, Le Clapier",NA,"",3,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22804",38618,"col","",3,44,"South-France, St. Eulalie",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22805",38619,"col","",3,44,"South-France, Milhaud",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22806",38620,"col","",3,44,"South-France, Truc de Balduc",NA,"",7,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22808",38622,"col","",3,44,"South-France, Cornus",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22809",38623,"col","",3,44,"South-France, Le Pezade",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22810",38624,"col","",3,44,"South-France, Ravin de Chavoyvolles",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22811",38625,"col","",3,44,"South-France, Pimperdu",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22812",38626,"col","",3,44,"South-France, Aveyron",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22813",38627,"col","",3,44,"South-France, La Verpilliére",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",25.81,32.17,"305",177.85,"toarcian",4727,29.2554,34.9956,39,1
"22814",38628,"col","",9.22,48.5,"South-Germany, Reutlingen",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",29.46,37.62,"305",177.85,"toarcian",4729,30.6439,38.4206,39,1
"22815",38629,"col","",8.83,48.25,"South-Germany, Heselwangen bei Balingen",NA,"",3,"Late Toarcian","",180.1,175.6,10359,"gp_mid",29.24,37.31,"305",177.85,"toarcian",4730,30.6439,38.4206,39,1
"22816",38630,"col","",9.27,48.55,"South-Germany, Metzingen",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",29.48,37.68,"305",177.85,"toarcian",4731,30.6439,38.4206,39,1
"22817",38631,"col","",10.05,48.85,"South-Germany, Hammerstadt",NA,"",2,"Late Toarcian","",180.1,175.6,10359,"gp_mid",30,38.11,"305",177.85,"toarcian",4732,31.8079,41.8215,39,1
"22818",38632,"col","",10.07,48.85,"South-Germany, Treppach",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",30.01,38.12,"305",177.85,"toarcian",4733,31.8079,41.8215,39,1
"22819",38633,"col","",8.85,48.25,"South-Germany, Weilstetten",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",29.25,37.32,"305",177.85,"toarcian",4734,30.6439,38.4206,39,1
"22820",38634,"col","",11.33,49.23,"South-Germany, Möning bei Neumarkt",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",30.89,38.72,"305",177.85,"toarcian",4735,31.8079,41.8215,39,1
"22821",38635,"col","",12.17,48.5,"South-Germany, Altdorf",NA,"",2,"Late Toarcian","",180.1,175.6,10359,"gp_mid",31.83,38.18,"305",177.85,"toarcian",4736,11.25,47.5,39,1
"22822",38636,"col","",11.5,49,"South-Germany, Donau-Main-Kanal",NA,"",2,"Late Toarcian","",180.1,175.6,10359,"gp_mid",31.11,38.53,"305",177.85,"toarcian",4737,31.8079,41.8215,39,1
"22823",38637,"col","",11.5,49.25,"South-Germany, Rasch",NA,"",1,"Late Toarcian","",180.1,175.6,10359,"gp_mid",31.02,38.77,"305",177.85,"toarcian",4738,31.8079,41.8215,39,1
"22824",38638,"col","",10.1,48.83,"South-Germany, Wasseralfingen",NA,"",2,"Late Toarcian","",180.1,175.6,10359,"gp_mid",30.05,38.11,"305",177.85,"toarcian",4739,31.8079,41.8215,39,1
"22825",38639,"col","",11.45,49.3,"South-Germany, Berg bei Neumarkt",NA,"",4,"Late Toarcian","",180.1,175.6,10359,"gp_mid",30.96,38.81,"305",177.85,"toarcian",4740,31.8079,41.8215,39,1
"22826",38640,"col","",8.42,47.67,"South-Germany, Wutach",NA,"",2,"Late Toarcian","",180.1,175.6,10359,"gp_mid",29.1,36.68,"305",177.85,"toarcian",4741,30.6439,38.4206,39,1
"25510",42260,"col","",-2.9,50.92,"Ilminster, Somerset",NA,"",1,"Toarcian","",182.7,174.1,11186,"gp_mid",19.1,37.97,"315",178.4,"toarcian",5520,20.8724,37.1688,39,1
"25514",42264,"col","",-2.52,50.95,"Yeovil Sands, Dorset",NA,"",1,"Toarcian","",182.7,174.1,11186,"gp_mid",19.39,38.05,"315",178.4,"toarcian",5524,20.8724,37.1688,39,1
"25516",42266,"col","",-1.07,54.6,"East Scar, Yorckshire",NA,"",1,"Toarcian","",182.7,174.1,11186,"gp_mid",19.35,41.81,"315",178.4,"toarcian",5525,20.4093,42.7794,39,1
"30841",48466,"col","",11.35,49.53,"Altdorf, close to Nürnberg, 2. Laibsteinlage",NA,"",1,"Toarcian","",182.7,174.1,12952,"gp_mid",30.79,39.01,"305",178.4,"toarcian",7270,31.8079,41.8215,39,1
"30842",48467,"col","",11.35,49.53,"Altdorf, close to Nürnberg, 1. Laibsteinlage",NA,"",1,"Toarcian","",182.7,174.1,12952,"gp_mid",30.79,39.01,"305",178.4,"toarcian",7270,31.8079,41.8215,39,1
"30932",48566,"col","Wazzant",-6.8,31.45,"Acforcid, Wazzant",NA,"Azilal",2,"Toarcian","",182.7,174.1,12963,"gp_mid",7.7,26.12,"714",178.4,"toarcian",7299,0.3905,26.1765,39,1
"30933",48567,"col","Wazzant",-6.58,31.94,"Mizaguène, Azilal",NA,"",1,"Toarcian","",182.7,174.1,30614,"gp_mid",5.32,26.44,"707",178.4,"toarcian",7300,0.3905,26.1765,39,1
