"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"33270",51679,"col","Kapp Starostin",15.03,77.555,"Ahlstrandodden, Unit 7 (AP8), Svalbard",NA,"",2,"Wuchiapingian","",259.9,254.17,13718,"gp_mid",23.24,50.63,"309",257.035,1
"36924",56893,"col","Heshan",108.858002,23.771999,"Matan M23, Heshan",NA,"",7,"Wuchiapingian","",259.9,254.17,11689,"gp_mid",108.33,-18.92,"611",257.035,1
"36926",56894,"col","Heshan",108.858002,23.771999,"Matan M22, Heshan",NA,"",2,"Wuchiapingian","",259.9,254.17,11689,"gp_mid",108.33,-18.92,"611",257.035,1
"40790",61154,"col","Nukata",134.949997,35.349998,"Takauchi float blocks, Yakuno, Kyoto Prefecture",NA,"",3,"Wuchiapingian","",259.9,254.17,17577,"gp_mid",128.05,1.38,"610",257.035,1
"41387",61846,"col","Longtan",119.73333,31.1,"Bed 1, Meishan C Section, Longtan Formation, Zhejiang",NA,"",21,"Wuchiapingian","",259.9,254.17,17859,"gp_mid",115.36,-8.91,"611",257.035,1
"41403",61862,"col","Longtan",119.73333,31.1,"Bed 2, Meishan C Section, Longtan Formation, Zhejiang",NA,"",1,"Wuchiapingian","",259.9,254.17,17859,"gp_mid",115.36,-8.91,"611",257.035,1
"41404",61863,"col","Longtan",119.73333,31.1,"Bed 3, Meishan C Section, Longtan Formation, Zhejiang",NA,"",3,"Wuchiapingian","",259.9,254.17,17859,"gp_mid",115.36,-8.91,"611",257.035,1
"41405",61864,"col","Changxing Limestone",119.73333,31.1,"Bed 4, Meishan C Section, Changxing Limestone, Zhejiang",NA,"",4,"Wuchiapingian","",259.9,254.17,17859,"gp_mid",115.36,-8.91,"611",257.035,1
"41406",61865,"col","Changxing Limestone",119.73333,31.1,"Bed 5, Meishan C Section, Changxing Limestone, Zhejiang",NA,"",18,"Wuchiapingian","",259.9,254.17,17859,"gp_mid",115.36,-8.91,"611",257.035,1
"41407",61866,"col","Changxing Limestone",119.73333,31.1,"Bed 6, Meishan C Section, Changxing Limestone, Zhejiang",NA,"",1,"Wuchiapingian","",259.9,254.17,17859,"gp_mid",115.36,-8.91,"611",257.035,1
"42101",110450,"col","Ford",-1.375,54.862999,"Ryhope field house (Kirkby collection)",NA,"",3,"Wuchiapingian","",259.9,254.17,33554,"gp_mid",21.13,27.25,"315",257.035,1
"42577",63887,"col","Cadeby",-1.225,53.490002,"Colliery railway, Cadeby",NA,"Reef 199",1,"Wuchiapingian","",259.9,254.17,18358,"gp_mid",21.37,25.9,"315",257.035,1
"49926",74936,"col","Heshan",108.862999,23.881001,"Guwu, Etan Section, Heshan",NA,"",3,"Wuchiapingian","",259.9,254.17,25280,"gp_mid",108.31,-18.81,"611",257.035,1
"49987",75027,"col","Jiyaopo",106.083336,25.75,"Qincaiyuan, Ziyun, coral biostromes",NA,"",11,"Wuchiapingian","",259.9,254.17,25304,"gp_mid",105.25,-17.62,"611",257.035,1
"50434",75820,"col","Wujiaping",109.236,23.707001,"Tieqiao Section, Laibin, Bed 120",NA,"",2,"Wuchiapingian","",259.9,254.17,17936,"gp_mid",108.7,-18.89,"611",257.035,1
"51024",77197,"col","Marl Slate",-1.45,54.816666,"Eppleton Quarry (base of Marl Slate)",NA,"Hetton-le-Hole",1,"Wuchiapingian","",259.9,254.17,26134,"gp_mid",21.08,27.2,"315",257.035,1
"53062",81115,"col","Werra",9.931111,50.99139,"Halde Schnepfenbusch",NA,"Schachtanlage Schnepfenbusch, Nentershausen-Bauhaus, Kupferschiefer, Copper Shale, Richelsdorfer Gebirge, Richelsdorf Mountains",2,"Wuchiapingian","",259.9,254.17,28968,"gp_mid",29.22,24.4,"315",257.035,1
"53170",81337,"col","Longtan",105.514999,26.5,"Agong Section AP1, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.55,-17,"611",257.035,1
"53171",81338,"col","Longtan",105.514999,26.5,"Agong Section AP22, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.55,-17,"611",257.035,1
"53172",81339,"col","Longtan",105.514999,26.5,"Agong Section AP24, Zhijin County",NA,"",2,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.55,-17,"611",257.035,1
"53173",81340,"col","Longtan",105.514999,26.475,"Agong Section AP27, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.56,-17.02,"611",257.035,1
"53176",81343,"col","Zechstein",10.685,50.529999,"Ahlstedt, Thuringen",NA,"",1,"Wuchiapingian","",259.9,254.17,24712,"gp_mid",29.84,24.04,"305",257.035,1
"53620",82079,"col","Zechstein",10.028,51.282001,"Asbach, Thuringen",NA,"",1,"Wuchiapingian","",259.9,254.17,24712,"gp_mid",29.23,24.7,"315",257.035,1
"53790",82289,"col","Flat Top",150.024994,-24.33,"Banana Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27738,"gp_mid",139.65,-69.8,"801",257.035,1
"54177",82794,"col","Ford",-1.318,54.808998,"Beacon Hill, West Side Railway Cutting",NA,"",6,"Wuchiapingian","",259.9,254.17,27334,"gp_mid",21.17,27.2,"315",257.035,1
"54187",82804,"col","Zechstein",10.75,51.400002,"Beekerwerth Mine, Duisburg",NA,"",7,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",29.69,24.9,"315",257.035,1
"54468",83171,"col","Ford",-1.268,54.743999,"Black Hall Rocks, north end (King collection)",NA,"",9,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.21,27.14,"315",257.035,1
"54499",83202,"col","Flat Top",149.800003,-24.25,"BMR Ba1, Baralaba",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.08,-69.7,"801",257.035,1
"54500",83203,"col","Flat Top",149.800003,-24.25,"BMR Ba312, Baralaba",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.08,-69.7,"801",257.035,1
"54501",83204,"col","Flat Top",149.800003,-24.25,"BMR Ba320, Baralaba",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.08,-69.7,"801",257.035,1
"54502",83205,"col","Flat Top",149.899994,-24.184999,"BMR Ba806, Baralaba-Rannes Road, Baralaba",NA,"",1,"Wuchiapingian","",259.9,254.17,14254,"gp_mid",139.36,-69.65,"801",257.035,1
"54503",83206,"col","Flat Top",149.800003,-24.25,"BMR Ba811, Baralaba",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.08,-69.7,"801",257.035,1
"54504",83207,"col","Flat Top",149.800003,-24.25,"BMR Ba813, Baralaba",NA,"",3,"Wuchiapingian","",259.9,254.17,42917,"gp_mid",139.08,-69.7,"801",257.035,1
"54553",83284,"col","Peawaddy",148.279999,-25.014999,"BMR Ed167, Dry Creek, Early Storms Homestead",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.77,-70.27,"801",257.035,1
"54554",83285,"col","Ingelara",148.279999,-25.014999,"BMR Ed78, Dry Creek, Early Storms Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.77,-70.27,"801",257.035,1
"55660",84836,"col","Werra",8.880278,51.261944,"Korbach Fissure",NA,"Fisseler quarry, Korbacher Spalte, Steinbruch Fisseler",5,"Wuchiapingian","",259.9,254.17,28485,"gp_mid",28.46,24.55,"315",257.035,1
"56188",85484,"col","Werra",11.516667,51.516666,"Mansfeld mining district",NA,"Mansfelder Revier, Mansfelder Mulde, Mansfelder Land, Kupferschiefer, Copper Shale, Wolfsschacht, Otto-Schacht",5,"Wuchiapingian","",259.9,254.17,28876,"gp_mid",30.18,25.11,"315",257.035,1
"56386",85874,"col","Peawaddy",148.255005,-24.82,"BMR Sp719, Mount Serocold",NA,"",2,"Wuchiapingian","",259.9,254.17,14254,"gp_mid",134.81,-70.07,"801",257.035,1
"56388",85876,"col","Peawaddy",148.264999,-24.83,"BMR Sp731/2, Mount Serocold",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.83,-70.08,"801",257.035,1
"56391",85879,"col","Ingelara",148.315002,-24.975,"BMR Sp750/2, Ingelara Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.89,-70.23,"801",257.035,1
"56490",86010,"col","Ingelara",148.270004,-25.003,"BMR Z66, Dry Creek, Ingelara Homestead",NA,"",2,"Wuchiapingian","",259.9,254.17,42917,"gp_mid",134.75,-70.25,"801",257.035,1
"56491",86011,"col","Peawaddy",148.339996,-24.91,"BMR Z72, Sandy Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.98,-70.17,"801",257.035,1
"56492",86012,"col","Peawaddy",148.330002,-24.75,"BMR Z73, Reids Dome Road Quarry",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.04,-70.01,"801",257.035,1
"56810",86530,"col","Longtan",105.516998,26.5,"Agong Section AP12, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.56,-17,"611",257.035,1
"56836",86594,"col","Zechstein",11.56,50.685001,"Buchenberg, Possneck, Thuringen",NA,"",2,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",30.4,24.3,"305",257.035,1
"56840",86598,"col","Longtan",105.833,26.433001,"Bulang Section BM1, Puding County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56841",86599,"col","Longtan",105.833,26.433001,"Bulang Section BM2, Puding County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56842",86600,"col","Longtan",105.833,26.433001,"Bulang Section BM7, Puding County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56843",86601,"col","Longtan",105.833,26.433001,"Bulang Section BM10, Puding County",NA,"",6,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56844",86602,"col","Longtan",105.833,26.433001,"Bulang Section BM11, Puding County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56845",86603,"col","Longtan",105.833,26.433001,"Bulang Section BM13, Puding County",NA,"",2,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56846",86604,"col","Longtan",105.833,26.433001,"Bulang Section BM16, Puding County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"56847",86605,"col","Longtan",105.833,26.433001,"Bulang Section BM17, Puding County",NA,"",3,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.86,-17,"611",257.035,1
"57088",87004,"col","Marl Slate",-1.621111,54.622223,"Middridge, Durham",NA,"type locality of Adelosaurus huxleyi",3,"Wuchiapingian","",259.9,254.17,29271,"gp_mid",20.99,27,"315",257.035,1
"57320",87287,"col","Omchak",148.899994,61.5,"Burgagy-Propushchennyi interfluve, lower Tenke River",NA,"",1,"Wuchiapingian","",259.9,254.17,27703,"gp_mid",86.09,82.16,"401",257.035,1
"57343",87337,"col","Ford",-1.371,54.971001,"Byers Quarry, Marsden, Durham",NA,"",15,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.12,27.36,"315",257.035,1
"57532",87548,"col","Kapp Starostin",16.215555,76.996109,"Treskelen Peninsula, 6.5 m",NA,"",5,"Wuchiapingian","",259.9,254.17,29468,"gp_mid",23.92,50.19,"309",257.035,1
"58495",88655,"col","Ford",-1.291,54.757999,"Castle Eden Dene, Dene Holme Section, Durham",NA,"",3,"Wuchiapingian","",259.9,254.17,27334,"gp_mid",21.19,27.16,"315",257.035,1
"58496",88656,"col","Ford",-1.32,54.750999,"Castle Eden Dene, Garden-of-Eden Bridge, Durham",NA,"",2,"Wuchiapingian","",259.9,254.17,27334,"gp_mid",21.17,27.15,"315",257.035,1
"58497",88657,"col","Ford",-1.3,54.755001,"Castle Eden Dene, Ivy Rock Section, Durham",NA,"",1,"Wuchiapingian","",259.9,254.17,27334,"gp_mid",21.19,27.15,"315",257.035,1
"59093",89577,"col","Ford",-1.4375,54.9095,"Claxheugh Railway Cutting 1, Sunderland",NA,"",6,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59094",89578,"col","Ford",-1.4374,54.909599,"Claxheugh Railway Cutting 2, Sunderland",NA,"",4,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59095",89579,"col","Ford",-1.4372,54.909599,"Claxheugh Railway Cutting 3, Sunderland",NA,"",1,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59096",89580,"col","Ford",-1.437,54.909599,"Claxheugh Railway Cutting 4, Sunderland",NA,"",2,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59097",89581,"col","Ford",-1.4368,54.909698,"Claxheugh Railway Cutting 6, Sunderland",NA,"",1,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59098",89582,"col","Ford",-1.4366,54.909901,"Claxheugh Railway Cutting 7, Sunderland",NA,"",3,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59099",89583,"col","Ford",-1.4365,54.909901,"Claxheugh Railway Cutting 8, Sunderland",NA,"",3,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59100",89584,"col","Ford",-1.4363,54.91,"Claxheugh Railway Cutting 9, Sunderland",NA,"",4,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59101",89585,"col","Ford",-1.4361,54.91,"Claxheugh Railway Cutting 10, Sunderland",NA,"",2,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59102",89586,"col","Ford",-1.4359,54.910099,"Claxheugh Railway Cutting 11, Sunderland",NA,"",2,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59103",89587,"col","Ford",-1.4357,54.910099,"Claxheugh Railway Cutting 12, Sunderland",NA,"",6,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59104",89588,"col","Ford",-1.4355,54.910198,"Claxheugh Railway Cutting 13, Sunderland",NA,"",4,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59105",89589,"col","Ford",-1.4354,54.910198,"Claxheugh Railway Cutting 14, Sunderland",NA,"",5,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59106",89590,"col","Ford",-1.437,54.91,"Claxheugh Rock, Sunderland",NA,"",1,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.08,27.3,"315",257.035,1
"59108",89591,"col","Ford",-1.4354,54.910198,"Claxheugh Railway Cutting 15, Sunderland",NA,"",4,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59109",89592,"col","Ford",-1.4352,54.910301,"Claxheugh Railway Cutting 16, Sunderland",NA,"",3,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59110",89593,"col","Ford",-1.4351,54.910301,"Claxheugh Railway Cutting 17, Sunderland",NA,"",4,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59111",89594,"col","Ford",-1.4349,54.9104,"Claxheugh Railway Cutting 18, Sunderland",NA,"",9,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59112",89595,"col","Ford",-1.4347,54.9104,"Claxheugh Railway Cutting 19, Sunderland",NA,"",7,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"59387",90263,"col","Raisby",-1.532,54.686001,"Thrislington Gap",NA,"",8,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.04,27.07,"315",257.035,1
"59388",90264,"col","Raisby",-1.63,54.625,"East Thickley",NA,"",12,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",20.99,27,"315",257.035,1
"59389",90265,"col","Raisby",-1.61,54.630001,"Middridge, Marl-Slate, Newton Aycliffe",NA,"",5,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21,27.01,"315",257.035,1
"59390",90266,"col","Raisby",-1.525,54.689999,"Ferry Hill",NA,"Ferryhill",12,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.05,27.07,"315",257.035,1
"59391",90267,"col","Raisby",-1.47,54.849998,"Houghton-le-Spring",NA,"",3,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.07,27.24,"315",257.035,1
"59392",90268,"col","Raisby",-1.44,55.049999,"Whitley, marl-slate",NA,"",6,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.06,27.44,"315",257.035,1
"59393",90269,"col","Raisby",-1.435,55.035,"Cullercoats, North Shields",NA,"",3,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.07,27.42,"315",257.035,1
"59394",90270,"col","Raisby",-1.445,54.950001,"West Boldon",NA,"",3,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.07,27.34,"315",257.035,1
"59395",90271,"col","Raisby",-1.68,54.619999,"Brussleton",NA,"",1,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",20.95,27,"315",257.035,1
"59396",90272,"col","Raisby",-1.55,54.595001,"Aycliffe",NA,"",1,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.04,26.98,"315",257.035,1
"59397",90273,"col","Raisby",-1.565,54.653,"Rushyford",NA,"",1,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.03,27.04,"315",257.035,1
"59398",90274,"col","Ford",-1.41,54.91,"Low Pallion Quarry",NA,"",1,"Wuchiapingian","",259.9,254.17,42303,"gp_mid",21.1,27.3,"315",257.035,1
"59484",90451,"col","Kupferschiefer",9.666667,50.833332,"Wolfsberg pit, Bad Hersfeld",NA,"",1,"Wuchiapingian","",259.9,254.17,30416,"gp_mid",29.08,24.22,"315",257.035,1
"61465",93033,"col","Werra",10.255556,50.879166,"""Feldschacht zu Kupfersuhl""",NA,"Kupfer-Suhl; Kupferschiefer, Copper Shale",1,"Wuchiapingian","",259.9,254.17,31431,"gp_mid",29.47,24.33,"305",257.035,1
"61466",93034,"col","Werra",10.328333,50.832222,"Glücksbrunn/Heidelberg near Schweina",NA,"Schweina; Altenberg; Kupferschiefer, Copper Shale",1,"Wuchiapingian","",259.9,254.17,31431,"gp_mid",29.53,24.29,"305",257.035,1
"61467",93035,"col","Werra",11.75,51.644444,"Schacht Ernestine, Rothenburg an der Saale",NA,"Mansfelder Revier; Burg-Oerner Revier; Kupferschiefer, Copper Shale",1,"Wuchiapingian","",259.9,254.17,31431,"gp_mid",30.31,25.27,"315",257.035,1
"61468",93036,"col","Werra",10.008333,50.977779,"Richelsdorf mining district",NA,"Lindenschacht; Kupferschiefer, Copper Shale; Richelsdorfer Revier; Richelsdorfer Gebirge, Richelsdorf Mountains",2,"Wuchiapingian","",259.9,254.17,31431,"gp_mid",29.28,24.4,"315",257.035,1
"62539",94445,"col","Zechstein",11.533333,50.650002,"Galgenberg, Ranis",NA,"",8,"Wuchiapingian","",259.9,254.17,31798,"gp_mid",30.39,24.27,"305",257.035,1
"62870",94858,"col","Kapp Starostin",15.03,77.555,"Ahlstrandodden, Unit 7 (AP9), Svalbard",NA,"",2,"Wuchiapingian","",259.9,254.17,13718,"gp_mid",23.24,50.63,"309",257.035,1
"63187",95175,"col","Longtan",106.792,26.577,"Azhe Section, Wudang, Guiyang",NA,"",2,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.7,-16.66,"611",257.035,1
"63188",95176,"col","Longtan",105.769997,26.68,"Beimenyan, Longtan Fm, Chengguan, Zhijin County",NA,"",10,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",104.75,-16.77,"611",257.035,1
"63190",95178,"col","Wujiaping",106.313004,25.535,"Banqiao Section, Zongdi, Ziyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.51,-17.78,"611",257.035,1
"63231",95219,"col","Longtan",105.004997,26.716,"Caojiaying Section, Nankai, Shuicheng County",NA,"",2,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",104.04,-16.88,"611",257.035,1
"63278",95266,"col","Longtan",106.925003,26.629999,"Changtiankan Section, Maochang Town, Longli County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.81,-16.58,"611",257.035,1
"63280",95268,"col","Longtan",120,31,"Changxing County, Longtan Formation",NA,"",1,"Wuchiapingian","",259.9,254.17,31822,"gp_mid",115.61,-8.92,"611",257.035,1
"63383",95370,"col","",108.616669,22.200001,"Dachongling, upper zone 6",NA,"",18,"Wuchiapingian","",259.9,254.17,32451,"gp_mid",108.54,-20.49,"611",257.035,1
"63519",95513,"col","Heshan",109.32,23.700001,"Etoushan, Heshan Fm, Laibin County",NA,"",11,"Wuchiapingian","",259.9,254.17,32469,"gp_mid",108.78,-18.88,"611",257.035,1
"63520",95514,"col","Heshan",109.319,23.693001,"Penglaitan Bed 2, southeastern Laibin",NA,"",2,"Wuchiapingian","",259.9,254.17,32469,"gp_mid",108.78,-18.88,"611",257.035,1
"63521",95515,"col","Heshan",109.319,23.693001,"Penglaitan Bed 3, southeastern Laibin",NA,"",7,"Wuchiapingian","",259.9,254.17,32469,"gp_mid",108.78,-18.88,"611",257.035,1
"63522",95516,"col","Heshan",109.319,23.693001,"Penglaitan Bed 5, southeastern Laibin",NA,"",7,"Wuchiapingian","",259.9,254.17,32469,"gp_mid",108.78,-18.88,"611",257.035,1
"63523",95517,"col","Heshan",109.319,23.693001,"Penglaitan Bed 6, southeastern Laibin",NA,"",7,"Wuchiapingian","",259.9,254.17,32469,"gp_mid",108.78,-18.88,"611",257.035,1
"63524",95518,"col","Heshan",109.319,23.693001,"Penglaitan Bed 7, southeastern Laibin",NA,"",1,"Wuchiapingian","",259.9,254.17,32469,"gp_mid",108.78,-18.88,"611",257.035,1
"63530",95524,"col","Pamucak",30.461111,36.692223,"Curuk Dag 02TK113, Antalya",NA,"",1,"Wuchiapingian","",259.9,254.17,27470,"gp_mid",37.76,-5.1,"504",257.035,1
"63531",95525,"col","Pamucak",30.461111,36.692223,"Curuk Dag 02TK112bis, Antalya",NA,"",2,"Wuchiapingian","",259.9,254.17,27470,"gp_mid",37.76,-5.1,"504",257.035,1
"63533",95527,"col","Pamucak",30.461111,36.692223,"Curuk Dag 02TK138, Antalya",NA,"",5,"Wuchiapingian","",259.9,254.17,27470,"gp_mid",37.76,-5.1,"504",257.035,1
"63586",95585,"col","Bancheng",108.616669,22.200001,"Sanpaoling I, F. bipartitus zone",NA,"",17,"Wuchiapingian","",259.9,254.17,32474,"gp_mid",108.54,-20.49,"611",257.035,1
"63613",95611,"col","Bancheng",108.616669,22.200001,"Sanpaoling II, F. bipartitus zone",NA,"",14,"Wuchiapingian","",259.9,254.17,32474,"gp_mid",108.54,-20.49,"611",257.035,1
"63625",95626,"col","Gufeng",109.433334,24.200001,"Tongtianyan, F. charveti zone",NA,"",14,"Wuchiapingian","",259.9,254.17,32474,"gp_mid",108.75,-18.37,"611",257.035,1
"63626",95627,"col","Gufeng",109.433334,24.200001,"Tongtianyan, F. triangula zone",NA,"",19,"Wuchiapingian","",259.9,254.17,32474,"gp_mid",108.75,-18.37,"611",257.035,1
"63665",95670,"col","",109.4356,24.1782,"R2565",NA,"",30,"Wuchiapingian","",259.9,254.17,32488,"gp_mid",108.75,-18.39,"611",257.035,1
"63666",95671,"col","",109.4356,24.1782,"R2574",NA,"",19,"Wuchiapingian","",259.9,254.17,32488,"gp_mid",108.75,-18.39,"611",257.035,1
"63667",95672,"col","",109.434998,24.177999,"R2561",NA,"",10,"Wuchiapingian","",259.9,254.17,32488,"gp_mid",108.75,-18.39,"611",257.035,1
"63672",95677,"col","Ford",-1.367,54.825001,"Dalton-le-Dale, Durham",NA,"",24,"Wuchiapingian","",259.9,254.17,21336,"gp_mid",21.14,27.22,"315",257.035,1
"63729",95734,"col","""Gufeng""",109.416664,24.15,"Sifangtang II, units 2-5",NA,"",24,"Wuchiapingian","",259.9,254.17,32523,"gp_mid",108.75,-18.42,"611",257.035,1
"63730",95735,"col","""Gufeng""",109.416664,24.15,"Sifangtang I",NA,"",34,"Wuchiapingian","",259.9,254.17,32523,"gp_mid",108.75,-18.42,"611",257.035,1
"63731",95736,"col","""Gufeng""",109.48333,24.35,"Sanmenjiang I",NA,"",15,"Wuchiapingian","",259.9,254.17,32523,"gp_mid",108.75,-18.21,"611",257.035,1
"63733",95738,"col","""Gufeng""",109.48333,24.35,"Sanmenjiang III",NA,"",21,"Wuchiapingian","",259.9,254.17,32523,"gp_mid",108.75,-18.21,"611",257.035,1
"63734",95739,"col","""Gufeng""",109.51667,23.75,"Yitan I",NA,"",12,"Wuchiapingian","",259.9,254.17,32523,"gp_mid",108.95,-18.78,"611",257.035,1
"63743",95748,"col","Longtan",106.135002,26.42,"Dashadi Section, Leping, Pingba County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.14,-16.95,"611",257.035,1
"63746",95751,"col","Longtan",107.5,27.049999,"Dashichong, Longtan Formation, Weng'an County",NA,"",3,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",106.22,-16.05,"611",257.035,1
"63747",95752,"col","Wujiaping",107.5,27.049999,"Dashichong, Wujiaping Formation, Weng'an County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",106.22,-16.05,"611",257.035,1
"63752",95757,"col","Longtan",104.499001,25.955999,"Datianba 1801, Panxian County",NA,"",1,"Wuchiapingian","",259.9,254.17,31606,"gp_mid",103.74,-17.72,"611",257.035,1
"63758",95763,"col","Longtan",118.75,30.950001,"Dawangcun, Xuancheng County",NA,"",1,"Wuchiapingian","",259.9,254.17,31822,"gp_mid",114.62,-9.36,"611",257.035,1
"63791",95796,"col","Ford",-1.345,54.818001,"Dawdon Colliery, Fox Cover Quarry",NA,"",8,"Wuchiapingian","",259.9,254.17,27334,"gp_mid",21.15,27.21,"315",257.035,1
"63904",95919,"col","Wujiaping",106.099998,25.75,"Dadi, Ziyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.27,-17.61,"611",257.035,1
"63905",95920,"col","Wujiaping",106.305,25.48,"Daying, Houchang, Ziyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.52,-17.83,"611",257.035,1
"63908",95923,"col","Wujiaping",106.099998,25.75,"Fengtailin, Ziyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.27,-17.61,"611",257.035,1
"63910",95925,"col","Wujiaping",106.650002,25.677999,"Goutouzhai, Huishui County",NA,"",1,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.79,-17.57,"611",257.035,1
"63947",95962,"col","Wujiaping",106.639999,26.15,"Shazishao, Huishui County",NA,"",1,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.66,-17.11,"611",257.035,1
"63954",95969,"col","Wujiaping",106.099998,25.75,"Xiayan, Ziyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.27,-17.61,"611",257.035,1
"63959",95974,"col","Wujiaping",106.099998,25.75,"Ziyun County Unspecified",NA,"",2,"Wuchiapingian","",259.9,254.17,32576,"gp_mid",105.27,-17.61,"611",257.035,1
