"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"4497",24961,"col","Lower Buntsandstein",20.666668,50.833332,"Lower Buntsandstein A1-a Tumlin-Podgrodzie IG1 borehole Kielce",NA,"",39,"Griesbachian","",252.17,251.3,6936,"gp_mid",37.22,29.26,"305",1,251.735,"induan",1
"4498",24967,"col","Lower Buntsandstein",20.666668,50.833332,"Lower Buntsandstein A1-b Tumlin-Podgrodzie IG1 borehole Kielce",NA,"",36,"Griesbachian","",252.17,251.3,6936,"gp_mid",37.22,29.26,"305",1,251.735,"induan",1
"4754",26379,"col","Kingscourt Sandstone",-6.785,53.900002,"Siltstone Member o-x Kingscourt",NA,"",8,"Griesbachian","",252.17,251.3,6998,"gp_mid",17.79,29.28,"313",1,251.735,"induan",1
"4755",26380,"col","Kingscourt Sandstone",-6.785,53.900002,"Middle Sandstone Member y Kingscourt",NA,"",10,"Griesbachian","",252.17,251.3,6998,"gp_mid",17.79,29.28,"313",1,251.735,"induan",1
"4756",26381,"col","Kingscourt Sandstone",-6.785,53.900002,"Middle Sandstone Member z Kingscourt",NA,"",10,"Griesbachian","",252.17,251.3,6998,"gp_mid",17.79,29.28,"313",1,251.735,"induan",1
"5491",31358,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 58.95m",NA,"",41,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5497",31353,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 64.36m",NA,"",33,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5498",31354,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 63.56m",NA,"",34,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5499",31355,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 63.10m",NA,"",23,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5500",31356,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 62.20m",NA,"",19,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5501",31357,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 59.15m",NA,"",20,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5502",31359,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 57.23m",NA,"",39,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5503",31360,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 56.78m",NA,"",57,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5504",31361,"col","",29.27861,71.159721,"Finnmark core 7129/10-U-01 layer 56.43m",NA,"",53,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.63,49.67,"302",1,251.735,"induan",1
"5522",31388,"col","",28.841389,71.240555,"Finnmark core 7128/12-U-01 layer 116.17m",NA,"",50,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.38,49.68,"302",1,251.735,"induan",1
"5523",31389,"col","",28.841389,71.240555,"Finnmark core 7128/12-U-01 layer 115.94m",NA,"",32,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.38,49.68,"302",1,251.735,"induan",1
"5524",31390,"col","",28.841389,71.240555,"Finnmark core 7128/12-U-01 layer 112.30m",NA,"",41,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.38,49.68,"302",1,251.735,"induan",1
"5526",31392,"col","",28.841389,71.240555,"Finnmark core 7128/12-U-01 layer 109.65m",NA,"",22,"Griesbachian","",252.17,251.3,8467,"gp_mid",32.38,49.68,"302",1,251.735,"induan",1
