"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"3036",121810,"col","",-136.433334,68.25,"GSC C-4229, Richardson Mountains",NA,"",1,"Artinskian","",290.1,279.3,29759,"gp_mid",-20.59,38.48,"101",1,284.7,"artinskian",1
"3037",121811,"col","",-136.433334,68.25,"GSC C-4230, Richardson Mountains",NA,"",1,"Artinskian","",290.1,279.3,29759,"gp_mid",-20.59,38.48,"101",1,284.7,"artinskian",1
"3070",121775,"col","Great Bear Cape",-87.610001,77.364998,"GSC 58977, Great Bear Cape, Ellesmere Island",NA,"",2,"Artinskian","",290.1,279.3,29759,"gp_mid",0.78,31.3,"106",1,284.7,"artinskian",1
"3118",10471,"col","Pequop",-115.163002,40.230999,"UCMP D-5626, High Bald Peaks, Medicine Range",NA,"",18,"Artinskian","",290.1,279.3,16473,"gp_mid",-36.8,11.85,"101",1,284.7,"artinskian",1
"3124",10650,"col","Pequop",-115.163002,40.230999,"UCMP D-5627, High Bald Peaks, Medicine Range",NA,"",11,"Artinskian","",290.1,279.3,16473,"gp_mid",-36.8,11.85,"101",1,284.7,"artinskian",1
"3125",10651,"col","Arcturus",-113.709999,39.375,"UCMP D-5586, Confusion Range",NA,"",22,"Artinskian","",290.1,279.3,16473,"gp_mid",-36.5,10.48,"101",1,284.7,"artinskian",1
"3126",10653,"col","Pequop",-115.163002,40.230999,"UCMP D-5621, High Bald Peaks, Medicine Range",NA,"",16,"Artinskian","",290.1,279.3,3837,"gp_mid",-36.8,11.85,"101",1,284.7,"artinskian",1
"3127",10654,"col","Pequop",-115.157997,40.234001,"UCMP D-5614, High Bald Peaks, Medicine Range",NA,"",10,"Artinskian","",290.1,279.3,16473,"gp_mid",-36.79,11.85,"101",1,284.7,"artinskian",1
"3233",11961,"col","Pequop",-115.157997,40.234001,"UCMP D-5615, High Bald Peaks, Medicine Range",NA,"",9,"Artinskian","",290.1,279.3,16473,"gp_mid",-36.79,11.85,"101",1,284.7,"artinskian",1
"3234",11962,"col","Pequop",-115.160004,40.233002,"UCMP D-5617, High Bald Peaks, Medicine Range",NA,"",10,"Artinskian","",290.1,279.3,16473,"gp_mid",-36.79,11.85,"101",1,284.7,"artinskian",1
"3235",11963,"col","Arcturus",-113.709999,39.375,"UCMP D-5575, Confusion Range",NA,"",5,"Artinskian","",290.1,279.3,3837,"gp_mid",-36.5,10.48,"101",1,284.7,"artinskian",1
"3236",11964,"col","Pequop",-114.981003,39.210999,"UCMP D-5540, Murry Summit",NA,"",13,"Artinskian","",290.1,279.3,16473,"gp_mid",-37.37,10.99,"101",1,284.7,"artinskian",1
