"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"4137",22946,"col","",-2.483333,54.568333,"Hilton Plant Bed Appleby Westmorland H12",NA,"",18,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.51,"315",1,253.17,"changhsingian",1
"4140",22967,"col","",-1.266667,52.983334,"Kimberley Marl United Kingdom K14",NA,"",18,"Changhsingian","",254.17,252.17,6605,"gp_mid",21.59,28.01,"315",1,253.17,"changhsingian",1
"4152",22980,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H2",NA,"",14,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4153",22981,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H3",NA,"",15,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4154",22982,"col","",-2.483333,54.566666,"Hilton Plant Bed Appleby Westmorland H5",NA,"",13,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.51,"315",1,253.17,"changhsingian",1
"4167",22999,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H9",NA,"",14,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4169",23063,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H11",NA,"",12,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4170",23064,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H13",NA,"",16,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4171",23065,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H15",NA,"",17,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4172",23066,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H19",NA,"",14,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4173",23067,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H21",NA,"",15,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
"4177",23074,"col","",-2.483333,54.583332,"Hilton Plant Bed Appleby Westmorland H23",NA,"",10,"Changhsingian","",254.17,252.17,6605,"gp_mid",20.58,29.53,"315",1,253.17,"changhsingian",1
