"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"11012",41833,"col","Djebel Tebaga Lower Bioherm",10.184,33.416,"Locality C8, Merbah el Oussif West, Djebel Tebaga",NA,"",2,"Wordian","",268.8,265.1,11155,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11013",41834,"col","Djebel Tebaga Lower Bioherm",10.184,33.416,"Locality C5, Merbah el Oussif West, Djebel Tebaga",NA,"",1,"Wordian","",268.8,265.1,11155,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11014",41835,"col","Djebel Tebaga",10.184,33.414001,"Locality C11, Merbah el Oussif West, Djebel Tebaga",NA,"",18,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.22,"715",1,266.95,"wordian",1
"11015",41836,"col","Djebel Tebaga",10.183,33.411999,"Locality C16, Merbah el Oussif West, Djebel Tebaga",NA,"",17,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.22,"715",1,266.95,"wordian",1
"11030",41852,"col","Middle Shaly Facies",10.196,33.417999,"Locality E12, Middle Shaly Facies, Merbah el Oussif, Djebel Tebaga",NA,"",1,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11031",41853,"col","Djebel Tebaga",10.196,33.417999,"Locality E13, Merbah el Oussif East, Djebel Tebaga",NA,"",6,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11036",41858,"col","Middle Shaly Facies",10.195,33.416,"Locality E18, Merbah el Oussif East, Djebel Tebaga",NA,"",8,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11037",41859,"col","Middle Shaly Facies",10.195,33.415001,"Locality E21, Merbah el Oussif East, Djebel Tebaga",NA,"",8,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11038",41860,"col","Middle Shaly Facies",10.195,33.415001,"Locality E22, Merbah el Oussif East, Djebel Tebaga",NA,"",1,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11039",41861,"col","Middle Shaly Facies",10.195,33.414001,"Locality E23, Merbah el Oussif East, Djebel Tebaga",NA,"",3,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11040",41862,"col","Middle Shaly Facies",10.195,33.412998,"Locality E25, Merbah el Oussif East, Djebel Tebaga",NA,"",6,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11041",41863,"col","Middle Shaly Facies",10.195,33.412998,"Locality E26, Merbah el Oussif East, Djebel Tebaga",NA,"",12,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11042",41864,"col","Middle Shaly Facies",10.195,33.411999,"Locality E27, Merbah el Oussif East, Djebel Tebaga",NA,"",34,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11043",41865,"col","Middle Shaly Facies",10.195,33.411999,"Locality E28, Merbah el Oussif East, Djebel Tebaga",NA,"",1,"Wordian","",268.8,265.1,11153,"gp_mid",20.01,-4.22,"715",1,266.95,"wordian",1
"11052",41875,"col","Oum el Afia Shale",10.209,33.419998,"Locality F4, Bateun Beni Zid, Djebel Tebaga",NA,"",1,"Wordian","",268.8,265.1,11153,"gp_mid",20.02,-4.23,"715",1,266.95,"wordian",1
"11053",41876,"col","Oum el Afia Shale",10.233333,33.416668,"Locality F6, Oum el Afia Shale (?), Baten beni Zid, Djebel Tebaga",NA,"",1,"Wordian","",268.8,265.1,11153,"gp_mid",20.04,-4.24,"715",1,266.95,"wordian",1
"11057",41880,"col","Djebel Tebaga",10.277,33.435001,"Locality G6, Saikra, Djebel Tebaga",NA,"Reef 200",2,"Wordian","",268.8,265.1,11153,"gp_mid",20.08,-4.25,"715",1,266.95,"wordian",1
"11132",41971,"col","Oum el Afia Shale",10.18,33.421001,"Locality J1, Halk el Djemel, Djebel Tebaga",NA,"",8,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11133",41972,"col","Djebel Tebaga Biohermal Complex",10.18,33.418999,"Locality J5, Halk el Djemel, Djebel Tebaga",NA,"Reef 200",4,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11135",41974,"col","Djebel Tebaga Biohermal Complex",10.179,33.415001,"Locality J16, Halk el Djemel, Djebel Tebaga",NA,"Reef 200",5,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11136",41975,"col","Djebel Tebaga Biohermal Complex",10.179,33.414001,"Locality J17, Halk el Djemel, Djebel Tebaga",NA,"Reef 200",55,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11137",41976,"col","Djebel Tebaga Biohermal Complex",10.179,33.412998,"Locality J18, Halk el Djemel, Djebel Tebaga",NA,"Reef 200",12,"Wordian","",268.8,265.1,11153,"gp_mid",20,-4.21,"715",1,266.95,"wordian",1
"11221",42071,"col","Oum el Afia Shale (?)",10.25,33.416668,"Newell 1973 spot locality 2A, Baten beni Zid, Djebel Tebaga",NA,"",2,"Wordian","",268.8,265.1,11156,"gp_mid",20.05,-4.25,"715",1,266.95,"wordian",1
"11222",42072,"col","Oum el Afia Shale (?)",10.25,33.416668,"Newell 1973 spot locality 4A, Baten beni Zid, Djebel Tebaga",NA,"",9,"Wordian","",268.8,265.1,11156,"gp_mid",20.05,-4.25,"715",1,266.95,"wordian",1
"11241",42091,"col","",10.241667,33.408333,"Baten beni Zid Series, Djebel Tebaga",NA,"",52,"Wordian","",268.8,265.1,11209,"gp_mid",20.04,-4.25,"715",1,266.95,"wordian",1
