"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"2999",10242,"col","Tahkandit",-140.886993,64.974998,"GSC 53929, Section 116C-1, Tatonduk River",NA,"",6,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3000",121761,"col","Takhandit",-140.886993,64.974998,"GSC 53931, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3001",121767,"col","Takhandit",-140.899994,64.974998,"GSC 56985, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian",1
"3004",10243,"col","Tahkandit",-140.886993,64.974998,"GSC 53932, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3005",121762,"col","Takhandit",-140.886993,64.974998,"GSC 53939, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3008",121765,"col","Takhandit",-140.899994,64.974998,"GSC 56925, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian",1
"3009",121766,"col","Takhandit",-140.886993,64.974998,"GSC 53944, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3010",10244,"col","Tahkandit",-140.886993,64.974998,"GSC 53940, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3015",10245,"col","Tahkandit",-140.886993,64.974998,"GSC 57152, Section 116C-2, Tatonduk River",NA,"",2,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3022",10246,"col","Tahkandit",-140.886993,64.974998,"GSC 57058, Section 116C-2, Tatonduk River",NA,"",3,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3023",121769,"col","Takhandit",-140.899994,64.974998,"GSC 57121, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian",1
"3024",121770,"col","Takhandit",-140.899994,64.974998,"GSC 57151, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian",1
"3027",121780,"col","Assistance",-83.416664,79.5,"GSC C-4002, Ellesmere Island",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",7.26,38.76,"106",1,270.55,"roadian",1
"3028",10247,"col","Tahkandit",-140.899994,64.974998,"GSC 56933, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian",1
"3034",10260,"col","Takhandit",-140.886993,64.974998,"GSC 56979, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3041",10261,"col","Takhandit",-140.899994,64.974998,"GSC 56981, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian",1
"3044",121806,"col","Assistance",-85.919998,78.540001,"GSC C-4080, Trold Fiord, Ellesmere Island",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",5.97,38.39,"106",1,270.55,"roadian",1
"3045",121808,"col","Assistance",-85.919998,78.540001,"GSC C-4081, Trold Fiord, Ellesmere Island",NA,"",2,"Roadian","",272.3,268.8,29759,"gp_mid",5.97,38.39,"106",1,270.55,"roadian",1
"3047",121794,"col","Assistance",-85.416664,78.51667,"GSC C-4061, Trold Fiord, Ellesmere Island",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",6.04,38.31,"106",1,270.55,"roadian",1
"3049",121796,"col","Assistance",-85.416664,78.51667,"GSC C-4063, Trold Fiord, Ellesmere Island",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",6.04,38.31,"106",1,270.55,"roadian",1
"3056",10263,"col","Step Conglomerate",-140.886993,64.974998,"GSC 57242, Section 116C-2, Tatonduk River",NA,"",4,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
"3066",10264,"col","Takhandit",-140.886993,64.974998,"GSC 57244, Section 116C-2, Tatonduk River",NA,"",4,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian",1
