"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"70689",138667,"col","Ocala",-84.15583,31.578611,"Albany",NA,"",1,"Priabonian","",38,33.9,44423,"gp_mid",-68.85,34.62,"109",1,35.95,"priabonian",1
"71728",140087,"col","",-82.81028,32.981667,"Sandersville",NA,"",2,"Priabonian","",38,33.9,45232,"gp_mid",-67.16,35.79,"109",1,35.95,"priabonian",1
"72882",141892,"col","",-60.627499,43.849167,"CP1  P-51 well (475-480m)",NA,"",3,"Late Eocene","",37.2,33.9,46092,"gp_mid",-42.31,42.87,"108",1,35.55,"priabonian",1
"73538",142966,"col","Jackson",-80.627777,33.595833,"Belle Broughton plantation, 1/2 mi SE of Creston, on branch of Halfway Swamp",NA,"",1,"Late Eocene","",37.2,33.9,45555,"gp_mid",-64.81,36.05,"109",1,35.55,"priabonian",1
"73540",142971,"col","",-82.301666,29.658056,"Alachua County",NA,"",1,"Late Eocene","",37.2,33.9,45555,"gp_mid",-67.38,32.44,"109",1,35.55,"priabonian",1
"73541",142972,"col","",-82.821114,29.317778,"Levy County",NA,"",1,"Late Eocene","",37.2,33.9,45555,"gp_mid",-67.98,32.19,"109",1,35.55,"priabonian",1
"73542",142973,"col","",-82.127777,29.278889,"Marion County",NA,"",1,"Late Eocene","",37.2,33.9,45555,"gp_mid",-67.28,32.04,"109",1,35.55,"priabonian",1
"76007",147179,"col","",13.15,48.116669,"Molasse Zone",NA,"",7,"Priabonian","",38,33.9,47498,"gp_mid",16.89,41.72,"305",1,35.95,"priabonian",1
"76447",147703,"col","",11.533333,45.416668,"Mossano village, Coralline crust wackestone facies",NA,"",14,"Priabonian","",38,33.9,47541,"gp_mid",16.91,36.95,"307",1,35.95,"priabonian",1
"76448",147704,"col","",11.533333,45.416668,"Mossano village, small Nummulites and rhodolith packstone facies",NA,"",15,"Priabonian","",38,33.9,47541,"gp_mid",16.91,36.95,"307",1,35.95,"priabonian",1
