"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"135",1455,"col","Cook Mountain",-92.972504,31.754444,"Saline Bayou (H76-76-3)",NA,"H76-76",27,"Lutetian","",47.8,41.3,42,"gp_mid",-73.27,36.34,"101",1,44.55,"lutetian"
"655",2410,"col","Weches",-93.086113,31.760555,"Natchitoches, LA; near top of Bed B, bag #2",NA,"LNa-1b",9,"Lutetian","",47.8,41.3,72,"gp_mid",-73.38,36.37,"101",1,44.55,"lutetian"
"656",2409,"col","Weches",-93.086113,31.760555,"Natchitoches, LA; Bed A, bag #1",NA,"LNa-1a",13,"Lutetian","",47.8,41.3,72,"gp_mid",-73.38,36.37,"101",1,44.55,"lutetian"
"657",2411,"col","Weches",-96.36972,30.674168,"Burleson Bluff, TX, middle unit, below oysters",NA,"Burleson",35,"Lutetian","",47.8,41.3,72,"gp_mid",-77.07,35.91,"101",1,44.55,"lutetian"
"658",2414,"col","Kosciusko",-88.728058,32.040001,"Doby's Bluff shell bed, bag #2",NA,"MCl-6-a",52,"Lutetian","",47.8,41.3,72,"gp_mid",-68.84,35.82,"101",1,44.55,"lutetian"
"661",2415,"col","Kosciusko",-88.728058,32.040001,"Doby's Bluff contact of beds 1 and 2",NA,"MCl-6-b",46,"Lutetian","",47.8,41.3,72,"gp_mid",-68.84,35.82,"101",1,44.55,"lutetian"
"940",3297,"col","Qarara",30.916668,28.65,"Gebel Qarara, Egypt",NA,"",7,"Lutetian","",47.8,41.3,180,"gp_mid",32.56,15.71,"715",1,44.55,"lutetian"
"1638",4868,"col","Blue Bluff",-81.760559,33.143333,"Vogtle Electric Generating Plant",NA,"",40,"Lutetian","",47.8,41.3,289,"gp_mid",-61.49,35.55,"109",1,44.55,"lutetian"
"1657",4885,"col","Warley Hill",-80.518333,33.892502,"Wedgefield",NA,"USGS 25750",6,"Lutetian","",47.8,41.3,300,"gp_mid",-60.03,36.03,"109",1,44.55,"lutetian"
"1753",5241,"col","Chapelton",-77.916664,18.333332,"Seven Rivers [Guys Hill Mbr, Chapelton Fm]",NA,"",16,"Lutetian","",47.8,41.3,314,"gp_mid",NA,NA,"coordinates not computable using this model",1,44.55,"lutetian"
"1775",5341,"col","Santee Limestone",-80.148613,33.327221,"BE-0 (Lower Santee Limestone, South Carolina)",NA,"",6,"Lutetian","",47.8,41.3,318,"gp_mid",-59.83,35.41,"109",1,44.55,"lutetian"
"1777",5342,"col","Santee Limestone",-80.161942,33.448334,"BE-4 (Santee Limestone, South Carolina)",NA,"",24,"Lutetian","",47.8,41.3,318,"gp_mid",-59.81,35.53,"109",1,44.55,"lutetian"
"1819",5463,"col","Santee Limestone",-80.161942,33.448334,"Wilson's Landing (Santee LS, S. Carolina)",NA,"",4,"Lutetian","",47.8,41.3,319,"gp_mid",-59.81,35.53,"109",1,44.55,"lutetian"
"1825",5469,"col","Warley Hill",-80.161942,33.448334,"USGS 19018 (Warley Hill Fm, S. Carolina)",NA,"",2,"Lutetian","",47.8,41.3,319,"gp_mid",-59.81,35.53,"109",1,44.55,"lutetian"
"1834",5478,"col","",-80.147781,33.375,"USGS 18353 (Warley Hill Fm./Santee LS, S. Carolina)",NA,"",4,"Lutetian","",47.8,41.3,319,"gp_mid",-59.82,35.46,"109",1,44.55,"lutetian"
"1837",5481,"col","Santee Limestone",-80.164169,33.453609,"Santee River (Santee LS, S. Carolina)",NA,"",1,"Lutetian","",47.8,41.3,319,"gp_mid",-59.81,35.54,"109",1,44.55,"lutetian"
"1858",5504,"col","Bateque",-112.5,26.25,"CSUN Loc. 1292 [Bateque Fm]",NA,"Punta Ostra",3,"Lutetian","",47.8,41.3,322,"gp_mid",-91.42,31.04,"105",1,44.55,"lutetian"
"1859",5505,"col","Bateque",-112.5,26.25,"CSUN Loc. 1293 [Bateque Fm]",NA,"",16,"Lutetian","",47.8,41.3,322,"gp_mid",-91.42,31.04,"105",1,44.55,"lutetian"
"1862",5533,"col","Juncal",-119.150002,34.775002,"CSUN Loc. 980 [Juncal Fm]",NA,"",3,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.11,"105",1,44.55,"lutetian"
"1863",5524,"col","Juncal",-118.150002,34.775002,"CSUN Loc. 974 [Juncal Fm]",NA,"LACMIP Loc. 16193",10,"Lutetian","",47.8,41.3,329,"gp_mid",-99.46,43.44,"101",1,44.55,"lutetian"
"1864",5527,"col","Juncal",-119.150002,34.775002,"CSUN Loc. 975 [Juncal Fm]",NA,"LACMIP Loc. 16201",7,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.11,"105",1,44.55,"lutetian"
"1865",5529,"col","Juncal",-119.150002,34.775002,"CSUN Loc. 976 [Juncal Fm]",NA,"",3,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.11,"105",1,44.55,"lutetian"
"1866",5531,"col","Juncal",-119.150002,34.775002,"CSUN Loc. 978 [Juncal Fm]",NA,"LACMIP Loc. 16150",9,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.11,"105",1,44.55,"lutetian"
"1867",5532,"col","Juncal",-119.150002,34.775002,"CSUN Loc. 979 [Juncal Fm]",NA,"",19,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.11,"105",1,44.55,"lutetian"
"1868",5540,"col","Juncal",-119.150002,34.766666,"CSUN Loc. 980 [Juncal Fm]",NA,"",15,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.1,"105",1,44.55,"lutetian"
"1869",5541,"col","Juncal",-119.150002,34.775002,"CSUN Loc. 983 [Juncal Fm]",NA,"",18,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.11,"105",1,44.55,"lutetian"
"1870",5542,"col","Juncal",-119.150002,34.766666,"CSUN Loc. 984 [Juncal Fm]",NA,"LACMIP Loc. 16178",16,"Lutetian","",47.8,41.3,329,"gp_mid",-97.35,40.1,"105",1,44.55,"lutetian"
"1871",5543,"col","Juncal",-119.017502,34.466667,"CSUN Loc. 987 [Juncal Fm]",NA,"LACMIP Loc. 16175",18,"Lutetian","",47.8,41.3,329,"gp_mid",-97.25,39.79,"105",1,44.55,"lutetian"
"2487",7730,"col","Kirthar",70,31,"North West Frontier Province, Pakistan",NA,"",6,"Lutetian","",47.8,41.3,486,"gp_mid",71.84,9.48,"501",1,44.55,"lutetian"
"2516",7952,"col","Bateque",-112.25,26.5,"CSUN Loc. 1293 [Bateque Fm]",NA,"",2,"Lutetian","",47.8,41.3,517,"gp_mid",-91.13,31.27,"105",1,44.55,"lutetian"
"2522",8015,"col","Llajas",-118.690201,34.312401,"CSUN Loc. 458, Chivo Canyon",NA,"",15,"Lutetian","",47.8,41.3,519,"gp_mid",-96.92,39.61,"105",1,44.55,"lutetian"
"2524",8013,"col","Llajas",-118.668701,34.3153,"CSUN Loc. 444, Las Llajas Canyon",NA,"",27,"Lutetian","",47.8,41.3,519,"gp_mid",-96.9,39.61,"105",1,44.55,"lutetian"
"2525",8012,"col","Llajas",-118.667297,34.313702,"CSUN Loc. 374, Las Llajas Canyon",NA,"",67,"Lutetian","",47.8,41.3,519,"gp_mid",-96.89,39.61,"105",1,44.55,"lutetian"
"2539",8047,"col","Selsey",-1.316667,51.016666,"Campanile Beds, Selsey FM, England",NA,"SU 54720186",93,"Lutetian","",47.8,41.3,536,"gp_mid",5.58,43.59,"315",1,44.55,"lutetian"
"2540",8048,"col","Earnley",-1.166667,51.083332,"Copythorne, Hampshire, England",NA,"",12,"Lutetian","",47.8,41.3,537,"gp_mid",5.72,43.65,"315",1,44.55,"lutetian"
"2571",8123,"col","Selsey",-1.166667,51.083332,"Selsey FM, Hampshire Basin, England",NA,"",19,"Lutetian","",47.8,41.3,550,"gp_mid",5.72,43.65,"315",1,44.55,"lutetian"
"2573",8125,"col","Selsey",-0.783333,50.733334,"Units SL1-SL3, East Selsey, West Sussex",NA,"",195,"Lutetian","",47.8,41.3,551,"gp_mid",6.01,43.28,"315",1,44.55,"lutetian"
"2595",8124,"col","Selsey",-0.783333,50.733334,"Units S1-S9, Selsey Peninsula, West Sussex",NA,"",535,"Lutetian","",47.8,41.3,551,"gp_mid",6.01,43.28,"315",1,44.55,"lutetian"
"2897",183827,"col","Drug",70.120003,29.950001,"Fossil Bed F.2057, Rakhi Nala",NA,"",1,"Lutetian","",47.8,41.3,599,"gp_mid",71.62,8.44,"501",1,44.55,"lutetian"
"3689",13346,"col","Tallahatta",-86.519997,31.366667,"Point A Dam Site",NA,"Point ""A"" Dam Site, Conecuh River",68,"Lutetian","",47.8,41.3,688,"gp_mid",-66.78,34.74,"109",1,44.55,"lutetian"
"3900",16712,"col","Scripps",-117.119598,32.827702,"Computer Media (SDSNH 3278)",NA,"Poway, in part",56,"Lutetian","",47.8,41.3,3538,"gp_mid",NA,NA,"coordinates not computable using this model",1,44.55,"lutetian"
"4389",24107,"col","",-1.833333,50.733334,"Bournemouth Marine Beds",NA,"",33,"Lutetian","",47.8,41.3,6818,"gp_mid",5.1,43.33,"315",1,44.55,"lutetian"
"4390",24108,"col","",-1.8,50.716667,"The Boscombe Sands at Southbourne",NA,"",34,"Lutetian","",47.8,41.3,6818,"gp_mid",5.13,43.31,"315",1,44.55,"lutetian"
"5219",28938,"col","Domanda",70.220558,30.887777,"Drug Lahar",NA,"Zuli Khan Sham",3,"Lutetian","",47.8,41.3,7933,"gp_mid",71.99,9.31,"501",1,44.55,"lutetian"
"5221",28972,"col","Domanda",70.363892,30.143888,"Takra Daab",NA,"Da1",2,"Lutetian","",47.8,41.3,7939,"gp_mid",71.88,8.57,"501",1,44.55,"lutetian"
"5222",28973,"col","Domanda",70.133331,30,"Rakhi Nala 4",NA,"RN-4",1,"Lutetian","",47.8,41.3,7939,"gp_mid",71.65,8.49,"501",1,44.55,"lutetian"
"5223",28974,"col","Domanda",70.36528,30.125834,"Basti Ahmed",NA,"Da2",3,"Lutetian","",47.8,41.3,7939,"gp_mid",71.88,8.55,"501",1,44.55,"lutetian"
"5224",28975,"col","Domanda",70.443611,30.768333,"Bozmar Nadi",NA,"BN-1",2,"Lutetian","",47.8,41.3,8324,"gp_mid",72.14,9.14,"501",1,44.55,"lutetian"
"5225",28976,"col","Domanda",70.133331,30.016666,"Debrah",NA,"RN-5, Rakhi Nala 5",2,"Lutetian","",47.8,41.3,8324,"gp_mid",71.65,8.5,"501",1,44.55,"lutetian"
"5229",28981,"col","Habib Rahi",69.794167,30.088888,"Kunvit, Habib Rahi Formation",NA,"",5,"Lutetian","",47.8,41.3,8328,"gp_mid",71.39,8.66,"501",1,44.55,"lutetian"
"5234",152865,"col","La Meseta",-56.677631,-64.236794,"ZPAL 10, Sergio Point, Telm3",NA,"",3,"Lutetian","",47.8,41.3,49261,"gp_mid",-66.55,-61.97,"803",1,44.55,"lutetian"
"6159",32901,"col","Santee",-79.670555,33.328609,"Martin Marietta Berkeley Quarry",NA,"Cross Quarry, Martin Marietta Aggregates Quarry",43,"Lutetian","",47.8,41.3,10422,"gp_mid",-59.35,35.32,"109",1,44.55,"lutetian"
"6212",32991,"col","",1.334,6.309,"Kpogame-Hahotoe",NA,"",45,"Lutetian","",47.8,41.3,26719,"gp_mid",1.63,-2.87,"714",1,44.55,"lutetian"
"8026",36616,"col","Lumachelle calcaire marin",-16.183332,14.347222,"M'Bodione Dadere",NA,"",7,"Lutetian","",47.8,41.3,11571,"gp_mid",-13.73,8.36,"714",1,44.55,"lutetian"
"9278",38719,"col","Brussles",4.563495,50.918949,"Nederokkerzeel",NA,"Imbrechts sand pit; BGS 74 W 148",6,"Lutetian","",47.8,41.3,10411,"gp_mid",10.65,43.21,"315",1,44.55,"lutetian"
"10412",40792,"col","",28.450001,41.150002,"Level 1, Lutetian, Catalca-Karacakoy, Turkey",NA,"",4,"Lutetian","",47.8,41.3,11023,"gp_mid",29.49,26.4,"308",1,44.55,"lutetian"
"10413",40793,"col","",28.450001,41.150002,"Level 2, Lutetian, Catalca-Karacakoy, Turkey",NA,"",18,"Lutetian","",47.8,41.3,11023,"gp_mid",29.49,26.4,"308",1,44.55,"lutetian"
"10415",40798,"col","",-13.916667,16.15,"Middle Eocene, Ngoui, Senegal",NA,"",18,"Lutetian","",47.8,41.3,11024,"gp_mid",-11.18,9.66,"714",1,44.55,"lutetian"
"10733",41446,"col","Avon Park",-82.731003,29.253,"Florida Geological Survey L-73, Avon Park Limestone, Levy Co.",NA,"",8,"Lutetian","",47.8,41.3,11115,"gp_mid",-63.53,31.95,"109",1,44.55,"lutetian"
"10734",41447,"col","Avon Park",-82.731003,29.253,"Florida Geological Survey L-76, Avon Park Limestone, Levy Co., FL",NA,"",7,"Lutetian","",47.8,41.3,11115,"gp_mid",-63.53,31.95,"109",1,44.55,"lutetian"
"10735",41450,"col","Avon Park",-82.731003,29.253,"Florida Geological Survey L-92, Avon Park Limestone, Levy Co., FL",NA,"",3,"Lutetian","",47.8,41.3,11115,"gp_mid",-63.53,31.95,"109",1,44.55,"lutetian"
"10736",41452,"col","Avon Park",-82.731003,29.253,"Florida Geological Survey L-118, Avon Park Limestone, Levy Co., FL",NA,"",17,"Lutetian","",47.8,41.3,11115,"gp_mid",-63.53,31.95,"109",1,44.55,"lutetian"
"11026",41847,"col","Earnley",-0.858,50.762001,"Bracklesham, Earnley Formation",NA,"",4,"Lutetian","",47.8,41.3,10367,"gp_mid",5.95,43.31,"315",1,44.55,"lutetian"
"11050",41872,"col","Marsh Farm",-0.844,50.762001,"Earnley Marsh, Marsh Farm Formation, E11",NA,"",2,"Lutetian","",47.8,41.3,10367,"gp_mid",5.96,43.31,"315",1,44.55,"lutetian"
"11051",41874,"col","Selsey",-0.858,50.762001,"Medmerry, Selsey Formation",8124,"",1,"Lutetian","",47.8,41.3,10367,"gp_mid",5.95,43.31,"315",1,44.55,"lutetian"
"11065",41888,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation",NA,"",70,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11071",41893,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 1",41888,"",9,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11072",41894,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 2",41888,"",11,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11073",41895,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 3",41888,"",7,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11074",41896,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 4",41888,"",6,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11076",41898,"col","Mokattam",31.26,30.028,"Gebel Mokattam, near the Citadel",NA,"",7,"Lutetian","",47.8,41.3,11199,"gp_mid",32.97,17.06,"715",1,44.55,"lutetian"
"11078",41900,"col","Minia",27.906,30.861,"Beni Hassan (Minia Formation), Egypt -Tawadros (2001)",NA,"Minia Formation, Beni Hassan",7,"Lutetian","",47.8,41.3,11199,"gp_mid",30.02,18.13,"715",1,44.55,"lutetian"
"11079",41901,"col","Minia",30.816668,28.066668,"Minia (Minia Formation), Egypt -Tawadros (2001)",NA,"Minia Formation, Minia",6,"Lutetian","",47.8,41.3,11199,"gp_mid",32.42,15.14,"715",1,44.55,"lutetian"
"11082",41904,"col","Samalut",30.825001,28.1,"Scarp on the eastern side of Minia",NA,"",6,"Lutetian","",47.8,41.3,11199,"gp_mid",32.43,15.17,"715",1,44.55,"lutetian"
"11083",41905,"col","Mokattam",30.75,28,"Beni Hassan (basal Mokattam Formation), Egypt -Tawadros (2001)",NA,"Basal Mokattam Formation, Beni Hassan",10,"Lutetian","",47.8,41.3,11199,"gp_mid",32.35,15.07,"715",1,44.55,"lutetian"
"11084",41906,"col","Mokattam",30.75,28,"Beni Hassan (upper Mokattam Formation), Egypt -Tawadros (2001)",NA,"Basal Mokattam Formation, Beni Hassan",6,"Lutetian","",47.8,41.3,11199,"gp_mid",32.35,15.07,"715",1,44.55,"lutetian"
"11085",41907,"col","Hamra",29.666668,28.5,"Gar El-Hamra (Hamra Formation), Egypt -Tawadros (2001)",NA,"Hamra Formation, Gar El-Hamra",4,"Lutetian","",47.8,41.3,11199,"gp_mid",31.41,15.65,"715",1,44.55,"lutetian"
"11091",41913,"col","Wadi Rayan",30.6,29.666668,"Birket Qarun (Wadi Rayan Formation), Egypt -Tawadros (2001)",NA,"Wadi Rayan Formation, Birket Qarun",2,"Lutetian","",47.8,41.3,11199,"gp_mid",32.35,16.75,"715",1,44.55,"lutetian"
"11092",41914,"col","Wadi Rayan",31.333332,29.85,"Qurn, Helwan (Wadi Rayan Formation), Egypt -Tawadros (2001)",NA,"Wadi Rayan Formation, Qurn, Helwan",2,"Lutetian","",47.8,41.3,11199,"gp_mid",33.03,16.88,"715",1,44.55,"lutetian"
"11108",41945,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 5",41888,"",15,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11109",41947,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 6",41888,"",10,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11110",41948,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 7",41888,"",11,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11111",41950,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 8",41888,"",10,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11112",41951,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 9",41888,"",6,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11113",41952,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 10",41888,"",7,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11114",41953,"col","Elmore",-1.2005,50.796001,"Lee-on-the-Solent, Elmore Formation, Unit 11",41888,"",7,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11127",41966,"col","Selsey",-1.2005,50.796001,"Lee-on-the-Solent, Selsey Formation",NA,"",25,"Lutetian","",47.8,41.3,10858,"gp_mid",5.66,43.36,"315",1,44.55,"lutetian"
"11149",41989,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L3vi-L4",NA,"",96,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11152",41992,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L5i-L5ii",NA,"",123,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11154",41994,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L6i-L6iii",NA,"",75,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11156",41996,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L7i-L7iv",NA,"",74,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11158",41998,"col","Elmore",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L8i-L11iii",NA,"",104,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11233",42083,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L1",NA,"",2,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11237",42087,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L3vi",41989,"",2,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11239",42089,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L4",41989,"",2,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11249",42099,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L5i",41992,"",2,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11254",42104,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L5ii",41992,"",4,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11255",42105,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L6i",41994,"",5,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11256",42106,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L6ii",41994,"",2,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11257",42107,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L6iii",41994,"",3,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11258",42108,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L7i",41996,"",3,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11260",42110,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L7ii",41996,"",8,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11261",42111,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L7iii",41996,"",7,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11262",42112,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L8",41998,"",2,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11263",42113,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L9",41998,"",9,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11264",42114,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L10",41998,"",3,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
"11265",42115,"col","Selsey",-1.2115,50.804001,"Lee-on-the-Solent, Selsey Formation, L11i",41998,"",4,"Lutetian","",47.8,41.3,11062,"gp_mid",5.65,43.37,"315",1,44.55,"lutetian"
