"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"4120",36560,"col","",14.05,46.133331,"Novaki, Cerkno area, Amphiclina Beds",NA,"Reef 20",4,"Julian","",235,232,19808,"gp_mid",34.33,15.57,"307",1,233.5,"carnian"
"4166",22995,"col","Tisovec Limestone",14.333333,47.633331,"Bosruck Mt., Steiermark, Austria",NA,"Reef 3162",28,"Julian","",235,232,6623,"gp_mid",35.75,16.2,"307",1,233.5,"carnian"
"4424",24305,"col","Jabal Wasa",55.866669,24.733334,"Jabal Wasa north",NA,"Reef 202",32,"Carnian","",237,228,6869,"gp_mid",52.84,-14.41,"503",1,232.5,"carnian"
"4426",24309,"col","Misfah",57.666668,22.916668,"Birkat al Mawz",NA,"Reef 201",26,"Carnian","",237,228,6869,"gp_mid",54.02,-16.58,"503",1,232.5,"carnian"
"4462",24667,"col","",18.299999,46.599998,"Mecsek Mountains (1)",NA,"",12,"Carnian","",237,228,6929,"gp_mid",36.2,13.48,"308",1,232.5,"carnian"
"4559",25403,"col","Hanwang",104.150002,31.450001,"Hanwang, Sichuan, China",NA,"",25,"Carnian","",237,228,7116,"gp_mid",109.67,7.61,"611",1,232.5,"carnian"
"4560",25404,"col","Hanwang",104.400002,31.633333,"Jushui, Sichuan, China",NA,"",29,"Carnian","",237,228,7116,"gp_mid",109.88,7.8,"611",1,232.5,"carnian"
"4561",25405,"col","Hanwang",104.23333,31.5,"Jushui sponge mounds",NA,"Reef 8",83,"Carnian","",237,228,7116,"gp_mid",109.74,7.66,"611",1,232.5,"carnian"
"4563",25407,"col","Hanwang",104.400002,31.633333,"Jushui base, Sichuan, China",NA,"",7,"Carnian","",237,228,7116,"gp_mid",109.88,7.8,"611",1,232.5,"carnian"
"5474",31290,"col","Gorno",10.1,45.866669,"Gorno Formation Mount Pora Bergamasc Alps",NA,"",26,"Carnian","",237,228,8429,"gp_mid",32.38,17.86,"307",1,232.5,"carnian"
"5545",31425,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1490-1496m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian"
"5547",31426,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite/gypsum1514-1532m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian"
"5548",31427,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic gypsum1540m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian"
"5549",31428,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1576m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian"
"5550",31429,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1595m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian"
"5551",31430,"col","Saharonim",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1612m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian"
"5590",31476,"col","Mohilla",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite 1893-1899m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian"
"5593",31479,"col","Mohilla",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite 1932-1935m",NA,"",5,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian"
"5594",31480,"col","Mohilla",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite 1950m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian"
"5595",31481,"col","Saharonim",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite/limestone 1986m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian"
"5628",31521,"col","Mohilla",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4203m",NA,"",13,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian"
"5629",31522,"col","Mohilla Fomation",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4233m",NA,"",18,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian"
"5630",31523,"col","Saharonim",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4270m",NA,"",14,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian"
"5631",31524,"col","Saharonim",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4293m",NA,"",3,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian"
"5830",32243,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic chalk 4868m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian"
"5831",32244,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite/shale 4898m",NA,"",13,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian"
