"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"559",1745,"col","Lower Greensand",-1.32,50.6,"AC-Greensand",NA,"",13,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"560",1744,"col","Lower Greensand",-1.32,50.6,"PB3-Greensand",NA,"",19,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"561",1746,"col","Lower Greensand",-1.32,50.6,"LLB-Greensand",NA,"",14,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"562",1747,"col","Lower Greensand",-1.32,50.6,"crac-greensand",NA,"",50,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"563",1748,"col","Lower Greensand",-1.32,50.6,"ULB-Greensand",NA,"",7,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"564",1751,"col","Lower Greensand",-1.32,50.6,"LGGB2-Greensand",NA,"",4,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"565",1752,"col","Lower Greensand",-1.32,50.6,"LGGB3-Greensand",NA,"",6,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"566",1750,"col","Lower Greensand",-1.32,50.6,"LGGB1-Greensand",NA,"",7,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"567",1749,"col","Lower Greensand",-1.32,50.6,"SG1-Greensand",NA,"",6,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"568",1753,"col","Lower Greensand",-1.32,50.6,"SGB2-Greensand",NA,"",4,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"569",1755,"col","Lower Greensand",-1.32,50.6,"SGB4-Greensand",NA,"",1,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"570",1754,"col","Lower Greensand",-1.32,50.6,"SGB3-Greensand",NA,"",20,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"571",1756,"col","Lower Greensand",-1.32,50.6,"LCB-Greensand",NA,"",13,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"572",1757,"col","Lower Greensand",-1.32,50.6,"WCSB1-Greensand",NA,"",13,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"573",1758,"col","Lower Greensand",-1.32,50.6,"WCSB2-Greensand",NA,"",3,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"574",1759,"col","Lower Greensand",-1.32,50.6,"UCB-Greensand",NA,"",11,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"575",1760,"col","Lower Greensand",-1.32,50.6,"WLS-Greensand",NA,"",17,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"576",1761,"col","Lower Greensand",-1.32,50.6,"UG-Greensand",NA,"",1,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"577",1763,"col","Lower Greensand",-1.32,50.6,"SWU-Greensand",NA,"",3,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"578",1762,"col","Lower Greensand",-1.32,50.6,"CES-Greensand",NA,"",1,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"579",1764,"col","Lower Greensand",-1.32,50.6,"FBBC-Greensand",NA,"",9,"Aptian","",125,113,47,"gp_mid",24.91,40.74,"315",119,"aptian",153,24.5379,38.7172,27
"582",1767,"col","Lower Greensand",-1.15,50.65,"RED-Greensand",NA,"",10,"Aptian","",125,113,47,"gp_mid",25.06,40.77,"315",119,"aptian",155,24.5379,38.7172,27
"583",1768,"col","Lower Greensand",-1.17,50.63,"SHacs-Greensand",NA,"",2,"Aptian","",125,113,47,"gp_mid",25.04,40.76,"315",119,"aptian",156,24.5379,38.7172,27
"584",1769,"col","Lower Greensand",-1.17,50.63,"SHfs-Greensand",NA,"",46,"Aptian","",125,113,47,"gp_mid",25.04,40.76,"315",119,"aptian",156,24.5379,38.7172,27
"585",1770,"col","Lower Greensand",-1.17,50.63,"SHsan-Greensand",NA,"",2,"Aptian","",125,113,47,"gp_mid",25.04,40.76,"315",119,"aptian",156,24.5379,38.7172,27
"587",1772,"col","Lower Greensand",-1.97,50.62,"DCa-Greensand",NA,"",7,"Aptian","",125,113,47,"gp_mid",24.37,40.81,"315",119,"aptian",158,21.4526,38.8846,27
"588",1773,"col","Lower Greensand",-1.97,50.62,"DCb-Greensand",NA,"",11,"Aptian","",125,113,47,"gp_mid",24.37,40.81,"315",119,"aptian",158,21.4526,38.8846,27
"589",1774,"col","Lower Greensand",1.32,51.13,"EKac-Greensand",NA,"",8,"Aptian","",125,113,47,"gp_mid",27.17,41.07,"315",119,"aptian",159,24.5379,38.7172,27
"590",1775,"col","Lower Greensand",1.18,51.08,"EKhya-Greensand",NA,"",34,"Aptian","",125,113,47,"gp_mid",27.06,41.03,"315",119,"aptian",160,24.5379,38.7172,27
"591",1776,"col","Lower Greensand",1.08,51.08,"EKhyb-Greensand",NA,"",24,"Aptian","",125,113,47,"gp_mid",26.97,41.04,"315",119,"aptian",161,24.5379,38.7172,27
"592",1777,"col","Lower Greensand",1.18,51.08,"EKsan-Greensand",NA,"",14,"Aptian","",125,113,47,"gp_mid",27.06,41.03,"315",119,"aptian",160,24.5379,38.7172,27
"594",1778,"col","Lower Greensand",1.18,51.08,"EKsanb-Greensand",NA,"",21,"Aptian","",125,113,47,"gp_mid",27.06,41.03,"315",119,"aptian",160,24.5379,38.7172,27
"595",1779,"col","Lower Greensand",1,51.12,"EKsanc-Greensand",NA,"",6,"Aptian","",125,113,47,"gp_mid",26.91,41.08,"315",119,"aptian",162,24.5379,38.7172,27
"597",1780,"col","Lower Greensand",1.18,51.08,"EKfsec1-Greensand",NA,"",34,"Aptian","",125,113,47,"gp_mid",27.06,41.03,"315",119,"aptian",160,24.5379,38.7172,27
"627",1811,"col","Lower Greensand",1.18,51.08,"EKfsmp-Greensand",NA,"",6,"Aptian","",125,113,47,"gp_mid",27.06,41.03,"315",119,"aptian",160,24.5379,38.7172,27
"629",1813,"col","Lower Greensand",1.08,51.08,"EKfssjs1-Greensand",NA,"",1,"Aptian","",125,113,47,"gp_mid",26.97,41.04,"315",119,"aptian",161,24.5379,38.7172,27
"630",1814,"col","Lower Greensand",1.08,51.08,"Ekfssjs5-Greensand",NA,"",8,"Aptian","",125,113,47,"gp_mid",26.97,41.04,"315",119,"aptian",161,24.5379,38.7172,27
"631",1815,"col","Lower Greensand",-1.08,51.08,"EKfssjs7-Greensand",NA,"",9,"Aptian","",125,113,47,"gp_mid",25.18,41.2,"315",119,"aptian",164,24.5379,38.7172,27
"632",1817,"col","Lower Greensand",1.08,51.08,"EKfssjs9-Greensand",NA,"",4,"Aptian","",125,113,47,"gp_mid",26.97,41.04,"315",119,"aptian",161,24.5379,38.7172,27
"635",1819,"col","Lower Greensand",0.53,51.28,"WKac-Greensand",NA,"",5,"Aptian","",125,113,47,"gp_mid",26.55,41.28,"315",119,"aptian",166,24.7415,41.2123,27
"636",1820,"col","Lower Greensand",0.88,51.15,"WKhy-Greensand",NA,"",7,"Aptian","",125,113,47,"gp_mid",26.82,41.12,"315",119,"aptian",167,24.5379,38.7172,27
"637",1821,"col","Lower Greensand",0.53,51.28,"WKhylc-Greensand",NA,"",5,"Aptian","",125,113,47,"gp_mid",26.55,41.28,"315",119,"aptian",166,24.7415,41.2123,27
"638",1822,"col","Lower Greensand",0.53,51.28,"WKhym-Greensand",NA,"",22,"Aptian","",125,113,47,"gp_mid",26.55,41.28,"315",119,"aptian",166,24.7415,41.2123,27
"639",1823,"col","Lower Greensand",0.53,51.28,"WKfsms-Greensand",NA,"",4,"Aptian","",125,113,47,"gp_mid",26.55,41.28,"315",119,"aptian",166,24.7415,41.2123,27
"641",1825,"col","Lower Greensand",0.2,51.27,"WKfsi-Greensand",NA,"",8,"Aptian","",125,113,47,"gp_mid",26.27,41.29,"315",119,"aptian",169,24.7415,41.2123,27
"651",1836,"col","Lower Greensand",-0.58,51.23,"Sac2-Greensand",NA,"",31,"Aptian","",125,113,47,"gp_mid",25.62,41.31,"315",119,"aptian",173,24.5379,38.7172,27
"652",1835,"col","Lower Greensand",-0.22,51.23,"Sac1-Greensand",NA,"",10,"Aptian","",125,113,47,"gp_mid",25.92,41.28,"315",119,"aptian",174,24.5379,38.7172,27
"653",1837,"col","Lower Greensand",-0.58,51.23,"Sac3-Greensand",NA,"",8,"Aptian","",125,113,47,"gp_mid",25.62,41.31,"315",119,"aptian",173,24.5379,38.7172,27
"654",1838,"col","Lower Greensand",-0.07,51.25,"Shy1-Greensand",NA,"",27,"Aptian","",125,113,47,"gp_mid",26.05,41.29,"315",119,"aptian",175,24.7415,41.2123,27
"655",1839,"col","Lower Greensand",-0.07,51.25,"Shyg5-Greensand",NA,"",6,"Aptian","",125,113,47,"gp_mid",26.05,41.29,"315",119,"aptian",175,24.7415,41.2123,27
"656",1840,"col","Lower Greensand",-0.22,51.23,"Ssgr-Greensand",NA,"",24,"Aptian","",125,113,47,"gp_mid",25.92,41.28,"315",119,"aptian",174,24.5379,38.7172,27
"657",1841,"col","Lower Greensand",-0.58,51.23,"Ssgbg-Greensand",NA,"",23,"Aptian","",125,113,47,"gp_mid",25.62,41.31,"315",119,"aptian",173,24.5379,38.7172,27
"658",1842,"col","Lower Greensand",-0.58,51.23,"Ssgp-Greensand",NA,"",6,"Aptian","",125,113,47,"gp_mid",25.62,41.31,"315",119,"aptian",173,24.5379,38.7172,27
"659",1843,"col","Lower Greensand",-0.82,51.22,"Sfsah-Greensand",NA,"",3,"Aptian","",125,113,47,"gp_mid",25.42,41.31,"315",119,"aptian",176,24.5379,38.7172,27
"665",1849,"col","Lower Greensand",-0.75,50.98,"SXac-Greensand",NA,"",2,"Aptian","",125,113,47,"gp_mid",25.44,41.07,"315",119,"aptian",178,24.5379,38.7172,27
"666",1850,"col","Lower Greensand",-0.75,50.98,"SXsgeq-Greensand",NA,"",14,"Aptian","",125,113,47,"gp_mid",25.44,41.07,"315",119,"aptian",178,24.5379,38.7172,27
"667",1851,"col","Lower Greensand",-0.85,51,"SXsgr-Greensand",NA,"",34,"Aptian","",125,113,47,"gp_mid",25.36,41.1,"315",119,"aptian",179,24.5379,38.7172,27
"670",1854,"col","Lower Greensand",-1.58,51.67,"WOsgsg-Greensand",NA,"",64,"Aptian","",125,113,47,"gp_mid",24.86,41.82,"315",119,"aptian",182,24.7415,41.2123,27
"671",1855,"col","Lower Greensand",-1.58,51.67,"WOsgff-Greensand",NA,"",4,"Aptian","",125,113,47,"gp_mid",24.86,41.82,"315",119,"aptian",182,24.7415,41.2123,27
"672",1856,"col","Lower Greensand",-2.08,51.35,"WOsgse-Greensand",NA,"",51,"Aptian","",125,113,47,"gp_mid",24.4,41.54,"315",119,"aptian",183,21.7112,41.3768,27
"674",1859,"col","Lower Greensand",-0.3,52.13,"CBPs-Greensand",NA,"",9,"Aptian","",125,113,47,"gp_mid",26,42.18,"315",119,"aptian",184,24.7415,41.2123,27
"681",1870,"col","Lower Greensand",0.5,52.95,"LNPh-Greensand",NA,"",19,"Aptian","",125,113,47,"gp_mid",26.79,42.94,"315",119,"aptian",186,24.7415,41.2123,27
"688",1868,"col","",-61.47,10.32,"Pointe-á-Pierre",NA,"",26,"Aptian","",125,113,50,"gp_mid",-17.75,13.11,"201",119,"aptian",188,-22.1674,13.0215,27
"697",1885,"col","Alisitos",-116.65,31.52,"Alisitos Fm. (UCB A-8326)",NA,"",3,"Aptian","",125,113,51,"gp_mid",NA,NA,"coordinates not computable using this model",119,"aptian",189,-60.6491,36.4262,27
"704",1867,"col","Lower Greensand",0.18,53.28,"LNPsm-Greensand",NA,"",18,"Aptian","",125,113,47,"gp_mid",26.58,43.29,"315",119,"aptian",190,24.7415,41.2123,27
"706",1866,"col","Lower Greensand",0.12,52.2,"CBPu-Greensand",NA,"",34,"Aptian","",125,113,47,"gp_mid",26.35,42.22,"315",119,"aptian",192,24.7415,41.2123,27
"793",2069,"col","Tamzergout",-7.88,31.21,"OT2",NA,"",8,"Aptian","",125,113,57,"gp_mid",10.79,24.85,"707",119,"aptian",229,5.8387,23.0312,27
"794",2070,"col","Tadhart",-7.88,31.21,"JT1",NA,"",12,"Aptian","",125,113,57,"gp_mid",10.79,24.85,"707",119,"aptian",229,5.8387,23.0312,27
"795",2071,"col","Lemgo",-7.88,31.21,"INT2",NA,"",21,"Aptian","",125,113,57,"gp_mid",10.79,24.85,"707",119,"aptian",229,5.8387,23.0312,27
"803",2078,"col","Spartan Glacier",-68.5,-70.75,"Spartan Glacier3 (Antarctica)",NA,"",6,"Aptian","",125,113,58,"gp_mid",-40.48,-63.35,"803",119,"aptian",234,-46.5002,-61.7532,27
"809",2084,"col","",19.65,50.47,"Tomaszow5",NA,"",8,"Aptian","",125,113,59,"gp_mid",42.25,39.56,"305",119,"aptian",238,39.9337,38.4794,27
"814",2090,"col","",9.7,40.38,"Sardinia4",NA,"",2,"Aptian","",125,113,60,"gp_mid",NA,NA,"coordinates not computable using this model",119,"aptian",241,NA,NA,27
"825",2116,"col","",40.26,43.3,"Gagra 5",NA,"",15,"Aptian","",125,113,62,"gp_mid",59.71,32.53,"511",119,"aptian",251,61.2342,33.3968,27
"865",2172,"col","",6.3,46.72,"AP1v-Jura",NA,"",17,"Aptian","",125,113,66,"gp_mid",30.79,36.35,"305",119,"aptian",270,30.6129,36.0024,27
"866",2173,"col","",6.33,46.68,"AP1p-Jura",NA,"",14,"Aptian","",125,113,66,"gp_mid",30.81,36.32,"305",119,"aptian",271,30.6129,36.0024,27
"867",2176,"col","",6.3,46.72,"AP2v-Jura",NA,"",4,"Aptian","",125,113,66,"gp_mid",30.79,36.35,"305",119,"aptian",270,30.6129,36.0024,27
"868",2177,"col","",6.33,46.68,"AP2p-Jura",NA,"",9,"Aptian","",125,113,66,"gp_mid",30.81,36.32,"305",119,"aptian",271,30.6129,36.0024,27
"869",2178,"col","",5.8,46.15,"AP3b-Jura",NA,"",27,"Aptian","",125,113,66,"gp_mid",30.3,35.82,"305",119,"aptian",272,30.5313,33.5033,27
"870",2179,"col","",6.6,46.93,"AP3t-Jura",NA,"",3,"Aptian","",125,113,66,"gp_mid",31.07,36.55,"305",119,"aptian",273,30.6129,36.0024,27
"871",2180,"col","",6.4,46.7,"AP3v-Jura",NA,"",4,"Aptian","",125,113,66,"gp_mid",30.87,36.33,"305",119,"aptian",274,30.6129,36.0024,27
"872",2182,"col","",6.03,45.13,"AP3a-Jura",NA,"",4,"Aptian","",125,113,66,"gp_mid",30.39,34.79,"305",119,"aptian",275,30.5313,33.5033,27
"873",2183,"col","",6.78,46.57,"AP3e-Jura",NA,"",2,"Aptian","",125,113,66,"gp_mid",31.18,36.18,"305",119,"aptian",276,30.6129,36.0024,27
"874",2189,"col","",6.4,46.7,"AP4v-Jura",NA,"",27,"Aptian","",125,113,66,"gp_mid",30.87,36.33,"305",119,"aptian",274,30.6129,36.0024,27
"875",2190,"col","",5.6,50.33,"AP4mm-Jura",NA,"",23,"Aptian","",125,113,66,"gp_mid",30.61,40,"315",119,"aptian",277,27.62,38.5893,27
"876",2192,"col","",6.6,46.93,"AP4t-Jura",NA,"",15,"Aptian","",125,113,66,"gp_mid",31.07,36.55,"305",119,"aptian",273,30.6129,36.0024,27
"877",2193,"col","",6.72,46.87,"AP4c-Jura",NA,"",12,"Aptian","",125,113,66,"gp_mid",31.16,36.48,"305",119,"aptian",278,30.6129,36.0024,27
"889",2211,"col","",6.57,46.85,"AP3r-Jura",NA,"",5,"Aptian","",125,113,66,"gp_mid",31.03,36.47,"305",119,"aptian",289,30.6129,36.0024,27
"906",2186,"col","",6.58,47.05,"AP4m-Jura",NA,"",66,"Aptian","",125,113,66,"gp_mid",31.06,36.67,"305",119,"aptian",303,30.6129,36.0024,27
"907",2188,"col","",6.52,46.83,"AP4sc-Jura",NA,"",49,"Aptian","",125,113,66,"gp_mid",30.98,36.46,"305",119,"aptian",304,30.6129,36.0024,27
"908",2227,"col","",6.93,46,"AP4bo-Jura",NA,"",15,"Aptian","",125,113,66,"gp_mid",31.25,35.6,"305",119,"aptian",305,30.5313,33.5033,27
"909",2226,"col","",6.85,46.95,"AP4l-Jura",NA,"",13,"Aptian","",125,113,66,"gp_mid",31.28,36.56,"305",119,"aptian",306,30.6129,36.0024,27
"910",2228,"col","",6.3,46.72,"AP4b-Jura",NA,"",18,"Aptian","",125,113,66,"gp_mid",30.79,36.35,"305",119,"aptian",270,30.6129,36.0024,27
"911",2229,"col","",6.53,46.75,"AP4r-Jura",NA,"",59,"Aptian","",125,113,66,"gp_mid",30.99,36.37,"305",119,"aptian",307,30.6129,36.0024,27
"912",2181,"col","",6.52,46.83,"AP3sc-Jura",NA,"",6,"Aptian","",125,113,66,"gp_mid",30.98,36.46,"305",119,"aptian",304,30.6129,36.0024,27
"913",2230,"col","",6.05,46.48,"Ap3s-Jura",NA,"",1,"Aptian","",125,113,66,"gp_mid",30.55,36.14,"305",119,"aptian",308,30.6129,36.0024,27
"915",2231,"col","",6.3,46.72,"AP2b-Jura",NA,"",18,"Aptian","",125,113,66,"gp_mid",30.79,36.35,"305",119,"aptian",270,30.6129,36.0024,27
"917",2174,"col","",6.52,46.83,"AP1sc-Jura",NA,"",6,"Aptian","",125,113,66,"gp_mid",30.98,36.46,"305",119,"aptian",304,30.6129,36.0024,27
"918",2233,"col","",6.3,46.72,"AP1b-Jura",NA,"",11,"Aptian","",125,113,66,"gp_mid",30.79,36.35,"305",119,"aptian",270,30.6129,36.0024,27
"919",2234,"col","",6.3,46.72,"AP1pr-Jura",NA,"",17,"Aptian","",125,113,66,"gp_mid",30.79,36.35,"305",119,"aptian",270,30.6129,36.0024,27
"4870",12778,"col","",9.7,40.37,"Locality G",NA,"",3,"Aptian","",125,113,4271,"gp_mid",NA,NA,"coordinates not computable using this model",119,"aptian",1466,NA,NA,27
"5056",13292,"col","Botucatu",-47.75,-21.07,"Brodósqui tracksite, Visconde Farm quarries",NA,"Leonardi locality 52, Jurucê",2,"Aptian","",125,113,69655,"gp_mid",-5.84,-18.96,"201",119,"aptian",1537,-14.113,-17.9541,27
"5467",14408,"col","Twin Mountains",-97.91,32.27,"Paluxy Church",NA,"Paluxy; SMU locality 138",27,"Aptian","",125,113,3187,"gp_mid",-39.44,35.18,"101",119,"aptian",1642,-43.6212,37.7023,27
"11559",74525,"col","",-1.1,38.87,"Almansa",NA,"",1,"Aptian","",125,113,25015,"gp_mid",21.98,29.03,"304",119,"aptian",2137,19.565,28.5807,27
"12165",22713,"col","Twin Mountains",-98.48,31.97,"North Quarry/Camp Quarry, Proctor Lake (SMU 001)",NA,"ETE Locality 1588, BMQ, 1B7, 2DU, 3BS",4,"Aptian","",125,113,5720,"gp_mid",-40.1,35.03,"101",119,"aptian",2232,-43.6212,37.7023,27
"12172",22727,"col","",8.63,51.43,"Nehden",NA,"ETE Locality 1606",47,"Aptian","",125,113,53066,"gp_mid",33.25,40.93,"315",119,"aptian",2237,30.7929,41.0004,27
"13187",24854,"col","",-127.3,54.7,"Smithers Composite",NA,"",11,"Aptian","",125,113,6947,"gp_mid",-65.48,63.15,"127",119,"aptian",2507,-61.7033,62.7164,27
"13191",24860,"col","Uslika",-125.75,56.43,"Aiken Lake",NA,"",10,"Aptian","",125,113,6947,"gp_mid",-61.44,58.36,"123",119,"aptian",2508,-58.8725,64.8821,27
"13209",24887,"col","",-121.5,50.3,"Spence Bridge Group",NA,"Pimainus Hills",15,"Aptian","",125,113,6947,"gp_mid",-61.34,57.89,"127",119,"aptian",2518,-58.2066,56.1881,27
"13218",24901,"col","Xinlong",107.91,22.64,"Liubangcun, Fusui (IVPP)",NA,"Luibang Quarry; Longcaoling quarry",9,"Aptian","",125,113,13841,"gp_mid",127.65,18.87,"611",119,"aptian",2521,125.4472,23.1054,27
"13326",25147,"col","Antlers",-94.77,34.17,"McCurtain County theropod site (PROXY)",NA,"",1,"Aptian","",125,113,7057,"gp_mid",-35.67,36.27,"101",119,"aptian",2549,-38.8154,39.0349,27
"13327",25148,"col","Antlers",-95.81,34.18,"Arnold farm, OMNH V67",NA,"Acrocanthosaurus paratype site",1,"Aptian","",125,113,7059,"gp_mid",-36.7,36.52,"101",119,"aptian",2550,-42.569,40.0644,27
"13328",25149,"col","Antlers",-95.79,34.18,"Cochran farm, OMNH V68",NA,"Acrocanthosaurus holotype site",1,"Aptian","",125,113,7059,"gp_mid",-36.68,36.52,"101",119,"aptian",2551,-42.569,40.0644,27
"13346",25194,"col","Elrhaz",9.51,16.63,"El Rhaz",NA,"Lapparent site 12a, Elrhaz",3,"Aptian","",125,113,7056,"gp_mid",15.92,3.91,"714",119,"aptian",2554,12.3929,2.8275,27
"13527",25536,"col","",-61.2,10.48,"Cush River, Central Ranges, Trinidad",NA,"Reef 2656",2,"Aptian","",125,113,7134,"gp_mid",-17.47,13.26,"201",119,"aptian",2619,-22.1674,13.0215,27
"13528",25537,"col","",-61.2,10.48,"Swiss River, Central Ranges, Trinidad",NA,"Reef 2656",3,"Aptian","",125,113,7134,"gp_mid",-17.47,13.26,"201",119,"aptian",2619,-22.1674,13.0215,27
"13529",25538,"col","",-61.22,10.5,"Baccus River, Central Ranges, Trinidad",NA,"Reef 2656",5,"Aptian","",125,113,7134,"gp_mid",-17.49,13.28,"201",119,"aptian",2620,-22.1674,13.0215,27
"13530",25539,"col","",-61.22,10.5,"Piparo River, Central Ranges, Trinidad",NA,"Reef 2656",10,"Aptian","",125,113,7134,"gp_mid",-17.49,13.28,"201",119,"aptian",2620,-22.1674,13.0215,27
"13808",26782,"col","Patuxent",-76.84,39,"Goddard Space Flight Center",NA,"NASA",8,"Aptian","",125,113,64612,"gp_mid",-16.81,36.71,"109",119,"aptian",2659,-18.7015,38.5178,27
"13878",27031,"col","Lakota",-103.39,44.3,"north of Piedmont (AMNH)",NA,"Hypsilophodon wielandi type",1,"Aptian","",125,113,53329,"gp_mid",-40.1,47.94,"101",119,"aptian",2692,-45.147,51.4459,27
"14397",92906,"col","Yixian",119.4,41.24,"Fanzhangzi, Lingyuan",NA,"~20 km southwest of Lingyuan city",2,"Aptian","",125,113,31368,"gp_mid",130.68,40.04,"604",119,"aptian",2809,132.0778,42.5808,27
"16919",31104,"col","",-77.43,37.42,"Drewrys Bluff",NA,"",1,"Aptian","",125,113,8383,"gp_mid",-17.91,35.34,"109",119,"aptian",3437,-23.2846,37.2098,27
"17318",31541,"col","Yixian",115,39,"Yixian Formation",NA,"",2,"Aptian","",125,113,8508,"gp_mid",127.16,37.08,"604",119,"aptian",3501,128.2702,41.8222,27
"18240",32565,"col","Christopher (?)",-118.33,73.58,"C-30823",NA,"GSC loc. C-20823 from Bank Island",5,"Aptian","",125,113,8775,"gp_mid",-16.77,76.52,"101",119,"aptian",3664,-16.606,77.1642,27
"18241",32566,"col","Christopher (?)",-118.13,73.47,"C-37219",NA,"GSC loc. C-37219 from Bank Island",4,"Aptian","",125,113,8775,"gp_mid",-17.02,76.41,"101",119,"aptian",3665,-16.606,77.1642,27
"18242",32567,"col","Christopher (?)",-118.9,73.37,"C-30573",NA,"GSC loc. C-30573 from Bank Island",4,"Aptian","",125,113,8775,"gp_mid",-17.93,76.52,"101",119,"aptian",3666,-16.606,77.1642,27
"19540",34049,"col","Gorro Frigio",-69.1,-43.87,"Gorro Frigio Locality, near Paso de Indios, Chubut Province",NA,"Chubut Province, Argentina (Gorro Frigio Formation) ",2,"Aptian","",125,113,8966,"gp_mid",-27.59,-40.29,"291",119,"aptian",3881,-35.4041,-41.0237,27
"20650",35546,"col","Kootenai",-111.37,47.48,"Great Falls Locality 4",NA,"",1,"Aptian","",125,113,6475,"gp_mid",-46.67,52.78,"101",119,"aptian",4133,-51.5862,55.7233,27
"20651",35547,"col","Kootenai",-111.37,47.48,"Great Falls Locality 5",NA,"",1,"Aptian","",125,113,6475,"gp_mid",-46.67,52.78,"101",119,"aptian",4133,-51.5862,55.7233,27
"21641",36970,"col","Jiufotang",121.99,41.81,"Jiufotang formation, Badaohao, Heishan county",NA,"",6,"Aptian","",125,113,9884,"gp_mid",132.98,41.06,"604",119,"aptian",4399,134.825,45.7928,27
"21643",36972,"col","Shahai",121.99,41.81,"Shahai formation, coal series, Badaohao",36971,"Fuxin formation (1970-1992), Jiufotang formation (1992-1998)",33,"Aptian","",125,113,9884,"gp_mid",132.98,41.06,"604",119,"aptian",4399,134.825,45.7928,27
"21744",37200,"col","Elrhaz",9.17,16.47,"Niveau des Innocents, Gadoufaoua",NA,"",12,"Aptian","",125,113,68572,"gp_mid",15.55,3.94,"714",119,"aptian",4437,9.4202,4.826,27
"22716",38515,"col","",-61.25,10.5,"Nariva River, Trinidad",NA,"",1,"Aptian","",125,113,10322,"gp_mid",-17.52,13.28,"201",119,"aptian",4711,-22.1674,13.0215,27
"22731",38530,"col","Cerro Barcino",-68.92,-43.78,"Turtle Town, Cerro Barcino",NA,"",2,"Aptian","",125,113,10337,"gp_mid",-27.41,-40.21,"291",119,"aptian",4717,-35.4041,-41.0237,27
"22732",38531,"col","Cerro Barcino",-68.58,-43.84,"Leaellyn's Site #3, Cerro Barcino",NA,"Chubut Locality 1997-11",1,"Aptian","",125,113,10337,"gp_mid",-27.1,-40.28,"291",119,"aptian",4718,-35.4041,-41.0237,27
"22908",38806,"col","",5.03,43.55,"Echinoids, Aptian, Fare-Lancon, Provence",NA,"",7,"Aptian","",125,113,10431,"gp_mid",29.37,33.28,"305",119,"aptian",4771,23.8199,29.136,27
"22982",38894,"col","Gething",-122.18,55.97,"north shore, Peace River Canyon",NA,"",4,"Aptian","",125,113,10514,"gp_mid",-52.61,63.11,"101",119,"aptian",4797,-57.6654,61.6756,27
"22998",38910,"col","Dinosaur Beds",34.03,-10.28,"CD-1, Mwakasyunguti",NA,"",1,"Aptian","",125,113,5789,"gp_mid",22.69,-31.54,"701",119,"aptian",4809,17.2656,-32.2307,27
"22999",38911,"col","Dinosaur Beds",34.03,-10.28,"CD-2, Mwakasyunguti",NA,"",1,"Aptian","",125,113,5789,"gp_mid",22.69,-31.54,"701",119,"aptian",4809,17.2656,-32.2307,27
"23000",38912,"col","Dinosaur Beds",34.03,-10.28,"CD-4, Mwakasyunguti",NA,"",5,"Aptian","",125,113,5789,"gp_mid",22.69,-31.54,"701",119,"aptian",4809,17.2656,-32.2307,27
"23001",38913,"col","Dinosaur Beds",34.03,-10.28,"CD-5, Mwakasyunguti",NA,"",3,"Aptian","",125,113,5789,"gp_mid",22.69,-31.54,"701",119,"aptian",4809,17.2656,-32.2307,27
"23002",38914,"col","Dinosaur Beds",34.03,-10.28,"CD-6, Mwakasyunguti",NA,"",1,"Aptian","",125,113,5789,"gp_mid",22.69,-31.54,"701",119,"aptian",4809,17.2656,-32.2307,27
