"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"110314",156519,"col","Castilletes",-71.317375,11.921209,"STRI Loc. 290657 - Bahia Tucacas [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.59,"203",14.895
"110315",156520,"col","Castilletes",-71.267303,11.94696,"STRI Loc. 290827 - Guarparo [upper Castilletes Fm]",NA,"",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.7,12.61,"203",14.895
"110317",156522,"col","Castilletes",-71.266632,11.94641,"STRI Loc. 290826 - Guarparo [upper Castilletes Fm]",NA,"",10,"Langhian","",15.97,13.82,43760,"gp_mid",-66.7,12.61,"203",14.895
"110318",156523,"col","Castilletes",-71.263206,11.95642,"STRI Loc. 290831 - Guarparo [upper Castilletes Fm]",NA,"",2,"Langhian","",15.97,13.82,43760,"gp_mid",-66.7,12.62,"203",14.895
"110319",156524,"col","Castilletes",-71.259407,11.96218,"STRI Loc. 290832 - Guarparo [upper Castilletes Fm]",NA,"AH140138; AH140139; AH140140; AH140141; DDS020",28,"Langhian","",15.97,13.82,43760,"gp_mid",-66.69,12.63,"203",14.895
"110332",156543,"col","Castilletes",-71.259377,11.96287,"STRI Loc. 290833 - Guarparo [upper Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.69,12.63,"203",14.895
"110333",156544,"col","Castilletes",-71.261368,11.95312,"STRI Loc. 290834 - Guarparo [upper Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.69,12.62,"203",14.895
"110334",156546,"col","Castilletes",-71.305527,11.94829,"STRI Loc. 290837 - Yotoyoro [middle Castilletes Fm]",NA,"AH140146; AH140147",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"110335",156547,"col","Castilletes",-71.308456,11.94713,"STRI Loc. 290839 - Yotoyoro [middle Castilletes Fm]",NA,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"110336",156551,"col","Castilletes",-71.308434,11.94699,"STRI Loc. 290840 - Yotoyoro [middle Castilletes Fm]",NA,"",13,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"110337",156552,"col","Castilletes",-71.308434,11.94699,"STRI Loc. 290840A - Yotoyoro [middle Castilletes Fm]",NA,"",3,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"110377",156608,"col","Castilletes",-71.322899,11.938267,"STRI Loc. 290639 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 37172, 37194",5,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.6,"203",14.895
"110378",156609,"col","Castilletes",-71.321053,11.93688,"STRI Loc. 290640 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 37170",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.6,"203",14.895
"110379",156610,"col","Castilletes",-71.320297,11.9369,"STRI Loc. 290641 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 37171",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"110380",156611,"col","Castilletes",-71.319481,11.93439,"STRI Loc. 290642 - Puerto Lopez [middle Castilletes Fm]",NA,"",3,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"110398",156678,"col","Castilletes",-71.315193,11.92039,"STRI Loc. 290658A - Bahia Tucacas [middle Castilletes Fm]",NA,"",2,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.59,"203",14.895
"110399",156677,"col","Castilletes",-71.315193,11.92039,"STRI Loc. 290658 - Bahia Tucacas [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.59,"203",14.895
"110400",156679,"col","Castilletes",-71.328079,11.9173,"STRI Loc. 290659 - Bahia Tucacas [middle Castilletes Fm]",NA,"",3,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.58,"203",14.895
"110401",156680,"col","Castilletes",-71.328079,11.9173,"STRI Loc. 290659A - Bahia Tucacas [middle Castilletes Fm]",NA,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.58,"203",14.895
"110402",156681,"col","Castilletes",-71.317375,11.921209,"STRI Loc. 290657A - Bahia Tucacas [middle Castilletes Fm]",NA,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.59,"203",14.895
"110403",156682,"col","Castilletes",-71.330612,11.90238,"STRI Loc. 290662 - Bahia Tucacas [upper Castilletes Fm]",NA,"STRI Sample 37819",14,"Langhian","",15.97,13.82,43760,"gp_mid",-66.77,12.57,"203",14.895
"110404",156683,"col","Castilletes",-71.358307,11.91658,"STRI Loc. 290665 - Paráuachon [middle Castilletes Fm]",NA,"STRI Sample 37180, 37848",7,"Langhian","",15.97,13.82,43760,"gp_mid",-66.79,12.58,"203",14.895
"110408",156688,"col","Castilletes",-71.360298,11.878272,"STRI Loc. 290673 - Aulechet-Castilletes Rd [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.8,12.55,"203",14.895
"110409",156689,"col","Castilletes",-71.361221,11.87841,"STRI Loc. 290672 - Aulechet-Castilletes Rd [middle Castilletes Fm]",NA,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.8,12.55,"203",14.895
"111076",157782,"col","Castilletes",-71.30687,11.94426,"STRI Loc. 290842A - Yotoyoro [middle Castilletes Fm]",NA,"STRI Sample 38144; AH140153",2,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111077",157783,"col","Castilletes",-71.30687,11.94426,"STRI Loc. 290842B - Yotoyoro [middle Castilletes Fm]",NA,"STRI Sample 38145; AH140154",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111099",157825,"col","Castilletes",-71.306686,11.94392,"STRI Loc. 290843 - Yotoyoro [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111100",157826,"col","Castilletes",-71.306259,11.94365,"STRI Loc. 290844 - Yotoyoro [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111101",157827,"col","Castilletes",-71.306152,11.94331,"STRI Loc. 290845 - Yotoyoro [middle Castilletes Fm]",NA,"",2,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111102",157828,"col","Castilletes",-71.307617,11.94363,"STRI Loc. 290846 - Yotoyoro [middle Castilletes Fm]",NA,"STRI Sample 38146; AH140155, AH140156",21,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111103",157830,"col","Castilletes",-71.308167,11.94594,"STRI Loc. 290841 - Yotoyoro [middle Castilletes Fm]",NA,"STRI Sample 38142, 38143, 38147; AH140150, AH140151, AH140152",61,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"111104",157846,"col","Castilletes",-71.317413,11.94113,"STRI Loc. 290847 - Yotoyoro [middle Castilletes Fm]",NA,"NH0016",11,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"111105",157848,"col","Castilletes",-71.318466,11.94045,"STRI Loc. 290848 - Yotoyoro [middle Castilletes Fm]",NA,"NH0016",10,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"111111",157855,"col","Castilletes",-71.318878,11.93685,"STRI Loc. 290849 - Yotoyoro [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"111112",157856,"col","Castilletes",-71.318878,11.938,"STRI Loc. 290850 - Yotoyoro [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"111113",157857,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290851 - Yotoyoro [middle Castilletes Fm]",NA,"STRI Sample 38516, 38517; AH140159; NH0017",5,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"111114",157858,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290852 - Yotoyoro [middle Castilletes Fm]",NA,"STRI Sample 38148, 38149; AH140158, AH140161; NH0018",53,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"111115",157859,"col","Castilletes",-71.316093,11.94131,"STRI Loc. 340072 - Yotoyoro [middle Castilletes Fm]",NA,"",15,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"111186",158029,"col","Castilletes",-71.321098,11.9327,"STRI Loc. 290475 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 17102",21,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.6,"203",14.895
"111187",158033,"col","Castilletes",-71.319527,11.943,"STRI Loc. 290469 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 16880, 16962, 17060, 37831",30,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"111188",158034,"col","Castilletes",-71.345276,11.906667,"STRI Loc. 290465 [field] - Castilletes [upper Castilletes Fm]",NA,"",5,"Langhian","",15.97,13.82,43760,"gp_mid",-66.78,12.57,"203",14.895
"111189",158040,"col","Castilletes",-71.345482,11.906717,"STRI Loc. 290463 [field] - Castilletes [upper Castilletes Fm]",NA,"STRI Sample 16885, 17054",36,"Langhian","",15.97,13.82,43760,"gp_mid",-66.78,12.57,"203",14.895
"111190",158041,"col","Castilletes",-71.345398,11.9068,"STRI Loc. 290461 [field] - Castilletes [upper Castilletes Fm]",NA,"STRI Sample 16918",14,"Langhian","",15.97,13.82,43760,"gp_mid",-66.78,12.57,"203",14.895
"111205",158097,"col","Castilletes",-71.343071,11.9201,"STRI Loc. 290447 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 17088",10,"Langhian","",15.97,13.82,43760,"gp_mid",-66.78,12.59,"203",14.895
"111206",158098,"col","Castilletes",-71.341972,11.919714,"STRI Loc. 290446 - Puerto Lopez [middle Castilletes Fm]",NA,"",2,"Langhian","",15.97,13.82,43760,"gp_mid",-66.78,12.59,"203",14.895
"111208",158100,"col","Castilletes",-71.339798,11.9279,"STRI Loc. 290438 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 17044",11,"Langhian","",15.97,13.82,43760,"gp_mid",-66.77,12.59,"203",14.895
"111552",158573,"col","Rosarito Beach",-116.831871,32.061485,"FCMM 103",52183,"",1,"Langhian","",15.97,13.82,52005,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"111738",159018,"col","Castilletes",-71.33889,11.922056,"STRI Loc. 290444 - Puerto Lopez [middle Castilletes Fm]",NA,"STRI Sample 16904",6,"Langhian","",15.97,13.82,43760,"gp_mid",-66.77,12.59,"203",14.895
"113079",160737,"col","",16.135279,48.544724,"Grünes Kreuz",NA,"",1,"Langhian","",15.97,13.82,52420,"gp_mid",17.81,45.6,"305",14.895
"113135",160794,"col","Castilletes",-71.286552,11.9515,"STRI Loc. 290811 (Quadrat A) - Hautpana [lower Castilletes Fm]",156488,"",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.72,12.62,"203",14.895
"113136",160795,"col","Castilletes",-71.286552,11.9515,"STRI Loc. 290811 (Quadrat B) - Hautpana [lower Castilletes Fm]",156488,"",7,"Langhian","",15.97,13.82,43760,"gp_mid",-66.72,12.62,"203",14.895
"113137",160796,"col","Castilletes",-71.286552,11.9515,"STRI Loc. 290811 (Quadrat C) - Hautpana [lower Castilletes Fm]",156488,"",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.72,12.62,"203",14.895
"113288",160966,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290852 [quadrat B] - Yotoyoro [middle Castilletes Fm]",157858,"",29,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"113289",160967,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290852 [quadrat C] - Yotoyoro [middle Castilletes Fm]",157858,"",27,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"113290",160969,"col","Castilletes",-71.308167,11.94594,"STRI Loc. 290841 [quadrat B] - Yotoyoro [middle Castilletes Fm]",157830,"",31,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113291",160970,"col","Castilletes",-71.308167,11.94594,"STRI Loc. 290841 [quadrat C] - Yotoyoro [middle Castilletes Fm]",157830,"",35,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113368",161048,"col","Castilletes",-71.317413,11.94113,"STRI Loc. 290847 [quadrat A] - Yotoyoro [middle Castilletes Fm]",157846,"",3,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"113369",161049,"col","Castilletes",-71.317413,11.94113,"STRI Loc. 290847 [quadrat B] - Yotoyoro [middle Castilletes Fm]",157846,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"113370",161050,"col","Castilletes",-71.317413,11.94113,"STRI Loc. 290847 [quadrat C] - Yotoyoro [middle Castilletes Fm]",157846,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.61,"203",14.895
"113372",161052,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290851 [quadrat A] - Yotoyoro [middle Castilletes Fm]",157857,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"113373",161053,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290851 [quadrat B] - Yotoyoro [middle Castilletes Fm]",157857,"",6,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"113374",161054,"col","Castilletes",-71.319359,11.9371,"STRI Loc. 290851 [quadrat C] - Yotoyoro [middle Castilletes Fm]",157857,"",5,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"113375",161055,"col","Castilletes",-71.259407,11.96218,"STRI Loc. 290832 [quadrat A] - Guarparo [upper Castilletes Fm]",156524,"",10,"Langhian","",15.97,13.82,43760,"gp_mid",-66.69,12.63,"203",14.895
"113376",161056,"col","Castilletes",-71.259407,11.96218,"STRI Loc. 290832 [quadrat B] - Guarparo [upper Castilletes Fm]",156524,"",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.69,12.63,"203",14.895
"113377",161057,"col","Castilletes",-71.259407,11.96218,"STRI Loc. 290832 [quadrat C] - Guarparo [upper Castilletes Fm]",156524,"",7,"Langhian","",15.97,13.82,43760,"gp_mid",-66.69,12.63,"203",14.895
"113381",161061,"col","Castilletes",-71.305527,11.94829,"STRI Loc. 290837 [quadrat A] - Yotoyoro [middle Castilletes Fm]",156546,"",9,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113382",161062,"col","Castilletes",-71.305527,11.94829,"STRI Loc. 290837 [quadrat B] - Yotoyoro [middle Castilletes Fm]",156546,"",8,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113383",161063,"col","Castilletes",-71.305527,11.94829,"STRI Loc. 290837 [quadrat C] - Yotoyoro [middle Castilletes Fm]",156546,"",7,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113405",161087,"col","Castilletes",-71.308434,11.94699,"STRI Loc. 290840 [quadrat A] - Yotoyoro [middle Castilletes Fm]",156551,"",9,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113406",161088,"col","Castilletes",-71.308434,11.94699,"STRI Loc. 290840 [quadrat B] - Yotoyoro [middle Castilletes Fm]",156551,"",11,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113407",161089,"col","Castilletes",-71.308434,11.94699,"STRI Loc. 290840 [quadrat C] - Yotoyoro [middle Castilletes Fm]",156551,"",10,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.61,"203",14.895
"113696",161493,"col","Higashi-innai",137.133331,37.288891,"Fugeshi-gun (Loc. 4)",NA,"",4,"Langhian","",15.97,13.82,52618,"gp_mid",134.58,37.05,"610",14.895
"113798",161611,"col","",-0.246111,44.515556,"Lublé",NA,"",17,"Langhian","",15.97,13.82,52633,"gp_mid",2.01,41.99,"305",14.895
"113805",161620,"col","",-9.362778,38.706669,"Helvetian Vla",NA,"",20,"Langhian","",15.97,13.82,52633,"gp_mid",-7.14,36.51,"304",14.895
"113808",161623,"col","",-3.614444,43.450832,"Loupian",NA,"",18,"Langhian","",15.97,13.82,52633,"gp_mid",-1.29,41.04,"304",14.895
"113810",161625,"col","",4.85,45.716667,"Saint-Fons locality",NA,"",1,"Langhian","",15.97,13.82,52648,"gp_mid",6.95,43.04,"305",14.895
"113811",161626,"col","Castilletes",-71.351463,11.89203,"STRI Loc. 290604 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",4,"Langhian","",15.97,13.82,43760,"gp_mid",-66.79,12.56,"203",14.895
"113812",161627,"col","Castilletes",-71.351112,11.892222,"STRI Loc. 290605 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",5,"Langhian","",15.97,13.82,43760,"gp_mid",-66.79,12.56,"203",14.895
"113813",161628,"col","Castilletes",-71.348289,11.89119,"STRI Loc. 290606 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",2,"Langhian","",15.97,13.82,43760,"gp_mid",-66.78,12.56,"203",14.895
"114035",161887,"col","Castilletes",-71.306679,11.93605,"STRI Loc. 290608 [field] - Puerto Lopez Ridge [middle Castillertes Fm]",NA,"",9,"Langhian","",15.97,13.82,43760,"gp_mid",-66.74,12.6,"203",14.895
"114036",161888,"col","Castilletes",-71.314949,11.93269,"STRI Loc. 290609 [field] - Puerto Lopez Ridge [middle Castillertes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"114037",161889,"col","Castilletes",-71.31797,11.93181,"STRI Loc. 290610 [field] - Puerto Lopez Ridge [middle Castillertes Fm]",NA,"",3,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"114038",161890,"col","Castilletes",-71.317192,11.93245,"STRI Loc. 290611 [field] - Puerto Lopez Ridge [middle Castillertes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"114058",161909,"col","Florianer Schichten",15.397778,46.872501,"Pöls a.d. Wieserbahn",NA,"",2,"Langhian","",15.97,13.82,52731,"gp_mid",17.82,43.06,"308",14.895
"114060",161911,"col","Weissenegg",15.5525,46.798058,"Kainberg",NA,"",1,"Langhian","",15.97,13.82,52731,"gp_mid",17.96,42.97,"308",14.895
"114061",161912,"col","Weissenegg",15.551111,46.730278,"Aflenz",NA,"",1,"Langhian","",15.97,13.82,52731,"gp_mid",17.95,42.91,"308",14.895
"114077",161934,"col","Florianer Schichten",15.364167,46.881943,"Tobisegg",NA,"",10,"Langhian","",15.97,13.82,52731,"gp_mid",17.79,43.07,"308",14.895
"114079",161936,"col","Florianer Schichten",15.364167,46.881943,"Wetzelsdortberg",NA,"",2,"Langhian","",15.97,13.82,52731,"gp_mid",17.79,43.07,"308",14.895
"114135",161997,"col","Castilletes",-71.33268,11.88636,"STRI Loc. 290617 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",7,"Langhian","",15.97,13.82,43760,"gp_mid",-66.77,12.55,"203",14.895
"114136",161998,"col","Castilletes",-71.33075,11.88731,"STRI Loc. 290619 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.77,12.55,"203",14.895
"114137",161999,"col","Castilletes",-71.329521,11.88746,"STRI Loc. 290620 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.77,12.55,"203",14.895
"114138",162000,"col","Castilletes",-71.322227,11.88484,"STRI Loc. 290624 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",9,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.55,"203",14.895
"114139",162001,"col","Castilletes",-71.320969,11.88502,"STRI Loc. 290625 [field] - Punta Gorda sud [upper Castilletes Fm]",NA,"",3,"Langhian","",15.97,13.82,43760,"gp_mid",-66.76,12.55,"203",14.895
"114150",162013,"col","Castilletes",-71.318703,11.9348,"STRI Loc. 290474 [field] - Puerto Lopez [middle Castilletes Fm]",NA,"",1,"Langhian","",15.97,13.82,43760,"gp_mid",-66.75,12.6,"203",14.895
"115579",164746,"col","",118,1,"Bontang Mine, East Kalimantan, Lemoedjan-Sawahan",NA,"",1,"Langhian","",15.97,13.82,53783,"gp_mid",121.58,0.81,"620",14.895
"115580",164747,"col","",118,1,"Kari Orang, East Kalimantan",NA,"",1,"Langhian","",15.97,13.82,53783,"gp_mid",121.58,0.81,"620",14.895
"115585",164752,"col","",117,0,"Batu Cermen, East Kalimantan, TF79, Samarinda",NA,"",6,"Langhian","",15.97,13.82,53783,"gp_mid",120.71,-0.3,"620",14.895
"116389",165934,"col","Port Campbell Limestone",141.936005,-37.743,"Muddy Creek (BMNH collection)",NA,"",3,"Langhian","",15.97,13.82,54222,"gp_mid",145,-46.1,"801",14.895
"116496",166093,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Coral pillarstone facies",NA,"",14,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116497",166094,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Skeletal packstone facies",NA,"",15,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116592",166192,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Heterometric rudstone facies",NA,"",7,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116593",166200,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Halimeda rudstone facies",NA,"",8,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116594",166201,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Rhodolith floatstone facies",NA,"",5,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116595",166203,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Coral domestone facies",NA,"",9,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116596",166204,"col","Mut",33.466667,36.833332,"Dagpazari reef, Pirinç section, Coralline algal grainstone facies",NA,"",0,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116597",166205,"col","",33.466667,36.833332,"Dagpazari reef, Pirinç section, Coralline algal bindstone facies",NA,"",9,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116598",166206,"col","",33.466667,36.833332,"Dagpazari reef, Pirinç section, Fine-grained skeletal wackestone facies",NA,"",5,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116599",166207,"col","",33.466667,36.833332,"Dagpazari reef, Pirinç section, Benthic foraminifera packstone facies",NA,"",9,"Langhian","",15.97,13.82,54288,"gp_mid",34.1,33.7,"504",14.895
"116614",166232,"col","Güines",-81.581001,23.058001,"White Limestone of Matanzas",NA,"",1,"Langhian","",15.97,13.82,54316,"gp_mid",-76.13,25.14,"206",14.895
"117134",167299,"col","",147.983337,-37.866669,"Lakes Entrance Shaft, north-west of Foster's Bore, from 208 down to 220 feet",NA,"Lakes Entrance",46,"Langhian","",15.97,13.82,54466,"gp_mid",151.82,-45.57,"801",14.895
"117271",167460,"col","Moniwa",140.757996,38.214001,"Kita-Akashi, Sendai City",NA,"",2,"Langhian","",15.97,13.82,54640,"gp_mid",138.13,38.13,"610",14.895
"117840",168458,"col","Calvert",-76.514168,38.602779,"Plum Point, south, Zone 11",NA,"",1,"Langhian","",15.97,13.82,55050,"gp_mid",-69.4,40.27,"109",14.895
"119470",171034,"col","",133.96666,34.633331,"Obara",NA,"",1,"Langhian","",15.97,13.82,55671,"gp_mid",131.6,34.26,"610",14.895
"119713",171278,"col","Nullarbor",128.889999,-31.66,"Near Eucla",NA,"",1,"Langhian","",15.97,13.82,55713,"gp_mid",129.43,-41.09,"801",14.895
"119714",171279,"col","Nullarbor",131.509995,-30.48,"Near Watson",NA,"",1,"Langhian","",15.97,13.82,55713,"gp_mid",132.25,-39.75,"801",14.895
"119715",171280,"col","",140.332001,-34.153,"Overland Corner, Murray River",NA,"",2,"Langhian","",15.97,13.82,55713,"gp_mid",142.59,-42.7,"801",14.895
"119716",171281,"col","",139.899994,-34.099998,"Murray view, nine miles from Waikerie",NA,"",1,"Langhian","",15.97,13.82,55713,"gp_mid",142.1,-42.68,"801",14.895
"119718",171283,"col","",139.544998,-34.75,"Western Flat, River Murray",NA,"",1,"Langhian","",15.97,13.82,55713,"gp_mid",141.8,-43.36,"801",14.895
"119719",171284,"col","",139.610992,-34.34,"Murray River Cliffs (probably near Blanchetown)",NA,"",1,"Langhian","",15.97,13.82,59709,"gp_mid",141.81,-42.95,"801",14.895
"119723",171288,"col","",139.673996,-34.029999,"Morgan, Murray River",NA,"",1,"Langhian","",15.97,13.82,55713,"gp_mid",141.84,-42.63,"801",14.895
"119724",171289,"col","",139.632004,-34.213001,"Wood's Flat, Murray River",NA,"",2,"Langhian","",15.97,13.82,55713,"gp_mid",141.82,-42.82,"801",14.895
"119725",171290,"col","",139.985001,-34.174999,"Waikerie, Murray River",NA,"",1,"Langhian","",15.97,13.82,55713,"gp_mid",142.21,-42.75,"801",14.895
"120042",171612,"col","Moniwa",140.791672,38.216667,"Moniwa",NA,"",1,"Langhian","",15.97,13.82,55799,"gp_mid",138.16,38.13,"610",14.895
"120043",171613,"col","Sekinobana",136.691666,37.212502,"Sekinobana",NA,"",3,"Langhian","",15.97,13.82,55800,"gp_mid",134.15,36.95,"610",14.895
"120044",171614,"col","Maneami",137.069443,37.212502,"Maneami",NA,"",1,"Langhian","",15.97,13.82,55800,"gp_mid",134.52,36.97,"610",14.895
"120047",171617,"col","Saginosu",139.114441,36.028057,"Tochiya",NA,"",1,"Langhian","",15.97,13.82,55801,"gp_mid",136.64,35.87,"610",14.895
"120048",171618,"col","Hiranita",139.080551,36.02,"Terao",NA,"",1,"Langhian","",15.97,13.82,55803,"gp_mid",136.61,35.86,"610",14.895
"120050",171620,"col","Akigawa",139.222504,35.727779,"Itsukaichi",NA,"",1,"Langhian","",15.97,13.82,55804,"gp_mid",136.77,35.58,"610",14.895
"120051",171621,"col","Kimachi",132.951385,35.420834,"Kimachi",NA,"",2,"Langhian","",15.97,13.82,55805,"gp_mid",130.55,35,"610",14.895
"120436",172170,"col","Suenomatsuyama",141.299149,40.335773,"Kintaichi",NA,"",2,"Langhian","",15.97,13.82,55905,"gp_mid",138.52,40.27,"610",14.895
"120852",173646,"col","",117.297501,-0.322028,"TF56 Samarinda",NA,"Badak South",1,"Langhian","",15.97,13.82,56099,"gp_mid",121.04,-0.59,"620",14.895
"120921",174139,"col","",142.026718,-37.776279,"Muddy Creek",NA,"",62,"Langhian","",15.97,13.82,56777,"gp_mid",145.11,-46.13,"801",14.895
"122167",176004,"col","Fyansford",145.026993,-38.243,"Near Mount Martha",NA,"",2,"Langhian","",15.97,13.82,57704,"gp_mid",148.58,-46.27,"801",14.895
