"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"58389",88539,"col","Mancos Shale",-111.39,38.77,"East of Oak Spring, Sevier Co. [Mancos Shale]",NA,"",9,"Coniacian","",89.8,86.3,29700,"gp_mid",-71.04,47.17,"101",88.05,"coniacian",15165,-78.7935,43.326,23
"58391",88541,"col","Austin Chalk",-99.47,29.32,"Uvalde Co. [Austin Chalk]",NA,"",0,"Coniacian","",89.8,86.3,29700,"gp_mid",-61.21,35.65,"101",88.05,"coniacian",15164,-69.6287,31.8536,23
"58464",88623,"col","",-144.5,61.5,"Lower beds of K2, McCarthy A-4 quadrangle",NA,"",0,"Coniacian","",89.8,86.3,29731,"gp_mid",-94.79,69.87,"126",88.05,"coniacian",15182,-97.3565,65.0426,23
"58469",88628,"col","Funks",-122.08,38.52,"USGS Loc. M2316, Putah Creek [Funks Fm]",NA,"",6,"Coniacian","",89.8,86.3,29732,"gp_mid",-81.24,46.25,"130",88.05,"coniacian",15185,NA,NA,23
"58712",88943,"col","Matanuska",-147.22,62,"USGS Loc. M2397, Matanuska Valley-Nelchina [Matanuska Fm]",NA,"",2,"Coniacian","",89.8,86.3,29800,"gp_mid",-97.23,70.98,"125",88.05,"coniacian",15259,-97.3565,65.0426,23
"59062",89503,"col","Agwu Shale",7.78,6.48,"Nkalagu quarries [Agwu Shale]",NA,"",1,"Coniacian","",89.8,86.3,30010,"gp_mid",8.05,-4.75,"701",88.05,"coniacian",15383,3.7978,-2.3112,23
"59212",89988,"col","Craie blanche",3.12,50.61,"Lezennes, White Chalk ""pterosaur""",NA,"",1,"Coniacian","",89.8,86.3,30132,"gp_mid",15.95,42.68,"315",88.05,"coniacian",15433,7.2046,44.5298,23
"59369",90241,"col","Awgu Limestone",7.47,6.08,"Awgu, below government station",NA,"",16,"Coniacian","",89.8,86.3,72325,"gp_mid",7.64,-5.04,"701",88.05,"coniacian",15492,3.2846,-4.7581,23
"59668",90701,"col","Belfast Mudstone",141.3,-38,"Otway Basin, Drik Drik-1 Well",NA,"",3,"Coniacian","",89.8,86.3,30530,"gp_mid",151.04,-70.54,"801",88.05,"coniacian",15634,140.7624,-66.3478,23
"61403",92949,"col","",-3.77,42.64,"N1-N3 Nidaguila",NA,"",5,"Coniacian","",89.8,86.3,17061,"gp_mid",9.68,34.41,"304",88.05,"coniacian",16200,1.5022,36.0878,23
"62149",93972,"col","",-12.23,28.08,"Borehole S1 (38 m)",NA,"",1,"Coniacian","",89.8,86.3,31942,"gp_mid",-2.89,21.92,"714",88.05,"coniacian",16454,-9.09,21.2724,23
"62708",94690,"col","",142,44,"Obata locality 11",NA,"",5,"Coniacian","",89.8,86.3,32250,"gp_mid",139.12,51.99,"610",88.05,"coniacian",16559,148.0129,55.4603,23
"63898",95913,"col","",37.83,56.08,"Moscow Basin, borehole 112, sample 4",NA,"",16,"Coniacian","",89.8,86.3,32571,"gp_mid",45.38,47.43,"302",88.05,"coniacian",16929,36.7488,52.3687,23
"63967",95982,"col","",38.08,56.33,"Moscow Basin, borehole 9, sample 21-12",NA,"",14,"Coniacian","",89.8,86.3,32571,"gp_mid",45.57,47.68,"302",88.05,"coniacian",16973,35.9647,54.8251,23
"63973",95988,"col","",35.52,54.58,"Moscow Basin, borehole 71, samples 16-18",NA,"",6,"Coniacian","",89.8,86.3,32571,"gp_mid",43.51,45.89,"302",88.05,"coniacian",16976,33.2971,51.9863,23
"63978",95993,"col","",40.2,56.42,"Moscow Basin, borehole 124, sample 1",NA,"",2,"Coniacian","",89.8,86.3,32571,"gp_mid",47.31,47.81,"302",88.05,"coniacian",16979,39.4122,55.217,23
"63981",95996,"col","",39.37,56.2,"Moscow Basin, borehole 150, sample 1",NA,"",4,"Coniacian","",89.8,86.3,32571,"gp_mid",46.63,47.57,"302",88.05,"coniacian",16981,36.7488,52.3687,23
"64004",96027,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU09",NA,"",30,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"64005",96028,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU08",NA,"",14,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"64006",96029,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU07",NA,"",16,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"64007",96030,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU06",NA,"",14,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"64008",96031,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU05",NA,"",3,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"64009",96032,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU04",NA,"",18,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"64010",96033,"col","Urakawa",142.82,42.17,"Chinomi River CU-CM, Urakawa, sample CU03",NA,"",16,"Coniacian","",89.8,86.3,32589,"gp_mid",152.14,44.87,"609",88.05,"coniacian",16994,148.8612,52.2033,23
"67066",100120,"col","Mexcala",-99.15,18.02,"Tehuitzingo",NA,"",3,"Coniacian","",89.8,86.3,34354,"gp_mid",-63.79,24.56,"104",88.05,"coniacian",18015,-68.1486,18.9625,23
"70597",105520,"col","Celendin",-78.33,-7.12,"Bed 75, Polloc section",NA,"",5,"Coniacian","",89.8,86.3,15338,"gp_mid",-48.05,-7.62,"201",88.05,"coniacian",19597,-52.4351,-11.6703,23
"70598",159010,"col","Celendin",-78.51,-7.16,"Bed 144, Cajamarca section",NA,"",6,"Coniacian","",89.8,86.3,15338,"gp_mid",-48.24,-7.65,"201",88.05,"coniacian",19598,-52.4351,-11.6703,23
"74578",110342,"col","",19.9,50.13,"Trojanowice",NA,"",2,"Coniacian","",89.8,86.3,36344,"gp_mid",30.29,41.52,"305",88.05,"coniacian",20962,20.7628,45.6506,23
"77217",113560,"col","",3.1,50.62,"Hellemes, Lille",NA,"",4,"Coniacian","",89.8,86.3,36845,"gp_mid",15.94,42.68,"315",88.05,"coniacian",21655,7.2046,44.5298,23
"77218",113561,"col","",3.12,50.62,"Lezennes, Lille",NA,"",17,"Coniacian","",89.8,86.3,36845,"gp_mid",15.95,42.68,"315",88.05,"coniacian",21656,7.2046,44.5298,23
"77222",113565,"col","",2.97,49.98,"Moislains",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",15.74,42.06,"315",88.05,"coniacian",21658,7.2046,44.5298,23
"77246",113586,"col","",2.23,50.7,"Wizernes",NA,"",4,"Coniacian","",89.8,86.3,36845,"gp_mid",15.2,42.82,"315",88.05,"coniacian",21666,7.2046,44.5298,23
"77252",113592,"col","",1.78,50.53,"Inxent",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",14.79,42.68,"315",88.05,"coniacian",21667,3.8453,44.3012,23
"77254",113594,"col","",2.95,50.48,"Carvin",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",15.79,42.56,"315",88.05,"coniacian",21668,7.2046,44.5298,23
"77255",113596,"col","",3.42,50.2,"Saint-Vaast",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",16.16,42.25,"315",88.05,"coniacian",21669,7.2046,44.5298,23
"77287",113633,"col","",3.22,50.13,"Rumilly",NA,"",14,"Coniacian","",89.8,86.3,36845,"gp_mid",15.98,42.2,"315",88.05,"coniacian",21686,7.2046,44.5298,23
"77288",113634,"col","",2.97,50.38,"Beaumont",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",15.79,42.46,"315",88.05,"coniacian",21687,7.2046,44.5298,23
"77291",113637,"col","",3.02,50.62,"Loos, Lille",NA,"",2,"Coniacian","",89.8,86.3,36845,"gp_mid",15.87,42.69,"315",88.05,"coniacian",21689,7.2046,44.5298,23
"77294",113640,"col","",3,50.6,"Emmerin, Lille",NA,"",2,"Coniacian","",89.8,86.3,36845,"gp_mid",15.85,42.67,"315",88.05,"coniacian",21692,7.2046,44.5298,23
"77295",113641,"col","",2.12,50.68,"Elnes",NA,"",2,"Coniacian","",89.8,86.3,36845,"gp_mid",15.1,42.81,"315",88.05,"coniacian",21693,7.2046,44.5298,23
"77296",113642,"col","",3.07,50.35,"Lambres-lez-Douai",NA,"",4,"Coniacian","",89.8,86.3,36845,"gp_mid",15.88,42.42,"315",88.05,"coniacian",21694,7.2046,44.5298,23
"77297",113643,"col","",3.03,50.62,"Esquermes, Lille",NA,"",2,"Coniacian","",89.8,86.3,36845,"gp_mid",15.88,42.69,"315",88.05,"coniacian",21695,7.2046,44.5298,23
"77298",113644,"col","",2.82,50.48,"Hulluch",NA,"",3,"Coniacian","",89.8,86.3,36845,"gp_mid",15.68,42.57,"315",88.05,"coniacian",21696,7.2046,44.5298,23
"77299",113645,"col","",2.98,50.6,"Haubourdin, Lille",NA,"",2,"Coniacian","",89.8,86.3,36845,"gp_mid",15.84,42.67,"315",88.05,"coniacian",21697,7.2046,44.5298,23
"77301",113647,"col","",3.15,50.63,"Annappes, Lille",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",15.98,42.7,"315",88.05,"coniacian",21699,7.2046,44.5298,23
"77458",113832,"col","",2.8,50.3,"Saint-Laurent",NA,"",2,"Coniacian","",89.8,86.3,36845,"gp_mid",15.64,42.39,"315",88.05,"coniacian",21751,7.2046,44.5298,23
"77459",113833,"col","",2.12,50.8,"Bayenghem-les-Eperlecques",NA,"",1,"Coniacian","",89.8,86.3,36845,"gp_mid",15.12,42.93,"315",88.05,"coniacian",21752,7.2046,44.5298,23
"78359",114803,"col","Matulla",33.24,28.65,"Gebel Ekma, Matulla Formation, Sinai - Bed 22",NA,"",2,"Coniacian","",89.8,86.3,37168,"gp_mid",36.48,10.72,"508",88.05,"coniacian",21985,31.7811,13.3996,23
"84917",123323,"col","Matulla",33.18,29.23,"Wadi Matulla",NA,"",1,"Coniacian","",89.8,86.3,39497,"gp_mid",36.58,11.29,"508",88.05,"coniacian",23756,31.7472,15.7354,23
"84918",123324,"col","Matulla",33.5,29,"Gebel Nezzazat",NA,"",1,"Coniacian","",89.8,86.3,39497,"gp_mid",36.79,11,"508",88.05,"coniacian",23757,31.7472,15.7354,23
"84919",123325,"col","Matulla",33.65,28.75,"Wadi Feiran",NA,"",1,"Coniacian","",89.8,86.3,39497,"gp_mid",36.86,10.72,"508",88.05,"coniacian",23758,31.7472,15.7354,23
"84927",123333,"col","Matulla",33.18,29.23,"Wadi Matulla (Bed 2) ",NA,"",0,"Coniacian","",89.8,86.3,39497,"gp_mid",36.58,11.29,"508",88.05,"coniacian",23756,31.7472,15.7354,23
"84929",123335,"col","Matulla",33.5,29,"Gebel Nezzazat (Bed2)",NA,"",1,"Coniacian","",89.8,86.3,39497,"gp_mid",36.79,11,"508",88.05,"coniacian",23757,31.7472,15.7354,23
"88113",127633,"col","Iron Springs",-113.78,37.29,"0.5 miles northwest of Gunlock",NA,"",1,"Coniacian","",89.8,86.3,49377,"gp_mid",-74.19,46.16,"101",88.05,"coniacian",24600,-79.4361,40.826,23
"89705",130115,"col","",22.87,45.92,"DV 54, Branisca Hill, Soimus village",NA,"",1,"Coniacian","",89.8,86.3,42195,"gp_mid",31.91,28.57,"308",88.05,"coniacian",25025,25.1114,41.0228,23
"99427",141945,"col","",1.77,44.32,"Sarlat",NA,"Mosasaur locality",1,"Coniacian","",89.8,86.3,46107,"gp_mid",14.04,36.49,"305",88.05,"coniacian",27475,4.428,39.3201,23
"105851",150208,"col","Hidden Like",-57.9,-63.84,"Hidden Lake Formation - NW James Ross Island",NA,"",11,"Coniacian","",89.8,86.3,48062,"gp_mid",-52.02,-60.43,"803",88.05,"coniacian",28426,-49.5054,-64.4183,23
"110678",157190,"col","Antibes",87.76,56.3,"Antibes (PIN collection 1004)",NA,"",1,"Coniacian","",89.8,86.3,51523,"gp_mid",87.19,51.05,"401",88.05,"coniacian",29606,83.7963,60.3272,23
"111198",158090,"col","",-122.57,41.9,"CAS loc. 455, Henley (Coniacian)",NA,"",1,"Coniacian","",89.8,86.3,11610,"gp_mid",-82.79,52.13,"101",88.05,"coniacian",29729,-89.1474,43.9837,23
"111929",159239,"col","Upper Chalk",0.02,50.88,"Malling Old Pit",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",13.33,43.14,"315",88.05,"coniacian",29983,3.8453,44.3012,23
"111930",159240,"col","Lewes Nodular Chalk",-3.09,50.69,"Beer Head (Cortestudinarium Zone)",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",10.61,43.16,"315",88.05,"coniacian",29984,0.4956,44.0949,23
"111931",159241,"col","Upper Chalk",1.31,51.13,"Dover (Cortestudinarium Zone)",NA,"",2,"Coniacian","",89.8,86.3,52077,"gp_mid",14.47,43.3,"315",88.05,"coniacian",29985,3.8453,44.3012,23
"111932",159242,"col","Lewes Nodular Chalk",-0.01,50.89,"Lewes (Cortestudinarium Zone)",NA,"",2,"Coniacian","",89.8,86.3,52077,"gp_mid",13.3,43.15,"315",88.05,"coniacian",29986,3.8453,44.3012,23
"112078",159443,"col","Upper Chalk",-0.2,51.9,"Coulsdon (Cortestudinarium Zone)",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",13.29,44.17,"315",88.05,"coniacian",30038,3.5157,46.7906,23
"112079",159444,"col","Upper Chalk",-0.55,50.89,"Houghton",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",12.83,43.19,"315",88.05,"coniacian",30039,3.8453,44.3012,23
"112082",159447,"col","Upper Chalk",-0.46,51.07,"Lock Barn",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",12.94,43.35,"315",88.05,"coniacian",30041,3.8453,44.3012,23
"112083",159448,"col","Upper Chalk",0.1,50.77,"Seaford",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",13.38,43.03,"315",88.05,"coniacian",30042,3.8453,44.3012,23
"112088",159453,"col","Upper Chalk",-0.01,50.88,"Chalk Pitton, Offham Hill, Lewes",NA,"",1,"Coniacian","",89.8,86.3,52077,"gp_mid",13.3,43.14,"315",88.05,"coniacian",30046,3.8453,44.3012,23
"113923",161749,"col","",1.15,45.07,"Montignac, Dordogne",NA,"",3,"Coniacian","",89.8,86.3,52687,"gp_mid",13.57,37.28,"305",88.05,"coniacian",30546,4.428,39.3201,23
"114501",162664,"col","",8.38,40.65,"Bauxite mine near Olmedo",NA,"",2,"Coniacian","",89.8,86.3,52959,"gp_mid",NA,NA,"coordinates not computable using this model",88.05,"coniacian",30732,NA,NA,23
"114613",162828,"col","",13,41.58,"Lepini-Simbruini Mts.",NA,"",2,"Coniacian","",89.8,86.3,53008,"gp_mid",22.45,29.64,"307",88.05,"coniacian",30755,17.721,31.1184,23
"114614",162829,"col","",14.05,42.09,"Maiella Mt.",NA,"",3,"Coniacian","",89.8,86.3,53008,"gp_mid",23.52,29.53,"307",88.05,"coniacian",30756,20.4367,29.6503,23
"114902",163220,"col","",13.12,41.62,"Monte delle Castagne, Section A, Facies B, first layer",NA,"",8,"Coniacian","",89.8,86.3,53131,"gp_mid",22.55,29.61,"307",88.05,"coniacian",30767,17.721,31.1184,23
"114903",163221,"col","",13.12,41.62,"Monte delle Castagne, Section A, Facies B, second layer",NA,"",8,"Coniacian","",89.8,86.3,53131,"gp_mid",22.55,29.61,"307",88.05,"coniacian",30767,17.721,31.1184,23
"115116",163725,"col","Gongila",10.71,10.12,"Kolmani River-1 well. Syncolporites subtilis Assemblage",NA,"",8,"Coniacian","",89.8,86.3,53391,"gp_mid",11.9,-2.13,"714",88.05,"coniacian",30803,7.9285,-0.5983,23
"116451",166001,"col","Lower Kanguk",-99.77,78.18,"Hoodoo Dome on Ellef Ringnes Island",NA,"",23,"Coniacian","",89.8,86.3,54217,"gp_mid",2.61,75.94,"106",88.05,"coniacian",31182,-36.819,76.2786,23
"116489",166077,"col","",141.66,44.02,"Obira-cho",NA,"",1,"Coniacian","",89.8,86.3,54277,"gp_mid",138.74,51.93,"610",88.05,"coniacian",31201,148.0129,55.4603,23
"116606",166216,"col","",142.07,43.21,"Ik5605, Samata-zawa, Ikushumbets area",NA,"",1,"Coniacian","",89.8,86.3,54306,"gp_mid",139.6,51.26,"610",88.05,"coniacian",31226,148.8612,52.2033,23
"116607",166217,"col","",141.95,44.07,"Kamikinembets stream, upstream from Obirashibe river",NA,"",1,"Coniacian","",89.8,86.3,54306,"gp_mid",139.03,52.05,"610",88.05,"coniacian",31227,148.0129,55.4603,23
"116608",166218,"col","",142.12,43.17,"Masago-zawa stream, branch of River Shiyubari",NA,"",1,"Coniacian","",89.8,86.3,54306,"gp_mid",139.67,51.23,"610",88.05,"coniacian",31228,148.8612,52.2033,23
"116609",166219,"col","",142.12,43.15,"Locality 27, River Shiyubari",NA,"",1,"Coniacian","",89.8,86.3,54306,"gp_mid",139.67,51.22,"610",88.05,"coniacian",31229,148.8612,52.2033,23
"117196",167365,"col","Nodular Limestone",74.78,22.28,"Rampura, near Bagh Caves",NA,"",1,"Coniacian","",89.8,86.3,54610,"gp_mid",55.63,-34.72,"501",88.05,"coniacian",31457,53.5245,-30.8416,23
"119458",171022,"col","",-3.36,43.08,"Cadagua",NA,"",2,"Coniacian","",89.8,86.3,55659,"gp_mid",10.17,34.75,"304",88.05,"coniacian",31804,1.5022,36.0878,23
"123396",177976,"col","Mungo River",9.49,4.44,"Near Bombe, Mungo River",NA,"",54,"Coniacian","",89.8,86.3,72318,"gp_mid",9.07,-7.21,"701",88.05,"coniacian",13667,6.9599,-5.5039,23
"124183",178942,"col","Craie de Villedieu",0.65,47.74,"La Ribochère, Villedieu-le-Château",NA,"",2,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124187",178946,"col","Craie de Villedieu",0.65,47.74,"Carrières de la Ribochère, Couture (Le Mesle collection)",NA,"",5,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124192",178951,"col","Craie de Villedieu",0.65,47.74,"La Ribochère (FSR collection)",NA,"",3,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124246",179008,"col","Craie de Villedieu",0.65,47.74,"Carrières de la Ribochère, Couture (MNHN collection)",NA,"",1,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124250",179012,"col","Craie de Villedieu",0.65,47.74,"La Ribochère, Couture (EMP collection)",NA,"",1,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124251",179013,"col","Craie de Villedieu",0.65,47.74,"La Ribochère, Couture (FSM collection)",NA,"",2,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124302",179067,"col","Craie de Villedieu",0.65,47.74,"Carrières de la Ribochère, Couture (Sorbonne collection)",NA,"",1,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124336",179104,"col","Craie de Villedieu",0.88,47.74,"Lavardin",NA,"",1,"Coniacian","",89.8,86.3,59212,"gp_mid",13.66,39.96,"305",88.05,"coniacian",32950,4.1479,41.811,23
"124337",179105,"col","Craie de Villedieu",0.65,47.74,"Carrières de la Ribochère, Couture (Angers collection)",NA,"",1,"Coniacian","",89.8,86.3,59212,"gp_mid",13.45,39.97,"305",88.05,"coniacian",32931,4.1479,41.811,23
"124351",179121,"col","",2.36,42.91,"Road from Sougraigne to Les Croutets (Marnes Bleues)",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",14.41,35.05,"305",88.05,"coniacian",32954,8.2452,35.321,23
"124624",179500,"col","",2.37,42.9,"Between Soulage and la Source-Salée",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",14.42,35.04,"305",88.05,"coniacian",33012,8.2452,35.321,23
"124626",179502,"col","",2.33,42.92,"Environs de Montferrand (Peron collection)",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",14.38,35.07,"305",88.05,"coniacian",33013,8.2452,35.321,23
"124723",179672,"col","Marnes a Micraster",2.33,42.92,"Ravin de Montferrand (base des couches a Micraster, Coniacian)",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",14.38,35.07,"305",88.05,"coniacian",33013,8.2452,35.321,23
"124724",179673,"col","Marnes a Micraster",2.38,42.88,"Between Bugarach and Les Linas",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",14.43,35.02,"305",88.05,"coniacian",33042,8.2452,35.321,23
"124832",179792,"col","",2.52,42.88,"Soulatgé (d'Orbigny collection)",NA,"",2,"Coniacian","",89.8,86.3,59267,"gp_mid",15.14,33.47,"304",88.05,"coniacian",33072,8.2452,35.321,23
"124844",179804,"col","",2.41,42.87,"North of La Bastide de Camps",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",15.03,33.47,"304",88.05,"coniacian",33074,8.2452,35.321,23
"124845",179805,"col","",2.52,42.88,"Soulatgé (Marnes à Micraster, UPST collection)",NA,"",1,"Coniacian","",89.8,86.3,59267,"gp_mid",15.14,33.47,"304",88.05,"coniacian",33072,8.2452,35.321,23
"125381",180663,"col","Anaipadi",78.23,11.28,"Near Senthamangalam",NA,"Near Serdamangulam",1,"Coniacian","",89.8,86.3,59946,"gp_mid",49.02,-45.03,"501",88.05,"coniacian",33239,47.5031,-40.27,23
"125635",181018,"col","",142.03,43.27,"Ki504F, nodule in Kamiichi-no-sawa stream",NA,"",1,"Coniacian","",89.8,86.3,60111,"gp_mid",139.53,51.3,"610",88.05,"coniacian",33288,148.8612,52.2033,23
"126928",183406,"col","",20.58,50.6,"Lipnik village (near Kije), Outcrop 2",NA,"",1,"Coniacian","",89.8,86.3,61229,"gp_mid",30.9,41.97,"305",88.05,"coniacian",33583,20.7628,45.6506,23
"128347",185416,"col","Panoche",-121.32,37.37,"UCMP B-776, Long Canyon",NA,"31-51-4F",4,"Coniacian","",89.8,86.3,62141,"gp_mid",-80.62,45.03,"130",88.05,"coniacian",33941,-87.0633,38.4355,23
"128476",185611,"col","",-13.09,27.73,"Tarfaya",NA,"",1,"Coniacian","",89.8,86.3,62230,"gp_mid",-3.79,21.87,"714",88.05,"coniacian",33983,-9.09,21.2724,23
"128501",185640,"col","",6.62,36.28,"Province de Constantine",NA,"",7,"Coniacian","",89.8,86.3,62230,"gp_mid",NA,NA,"coordinates not computable using this model",88.05,"coniacian",33992,10.6196,26.9889,23
"128511",185650,"col","",9.18,35.37,"Foum El Guelta",NA,"",4,"Coniacian","",89.8,86.3,62230,"gp_mid",18.25,22.39,"714",88.05,"coniacian",34002,9.7611,24.5723,23
"128843",186342,"col","",67.33,36.03,"Tadjik Depression",NA,"",4,"Coniacian","",89.8,86.3,62476,"gp_mid",73.03,28.96,"402",88.05,"coniacian",34102,70.4195,36.0246,23
"131985",192257,"col","Straight Cliffs",-112.68,37.62,"MNA 1260",NA,"",2,"Coniacian","",89.8,86.3,65027,"gp_mid",-72.86,46.28,"101",88.05,"coniacian",34744,-79.4361,40.826,23
"134122",197066,"col","Austin Chalk",-97.75,30.27,"USGS 12241, Shoal Creek",NA,"",1,"Coniacian","",89.8,86.3,26335,"gp_mid",-59.14,36.22,"101",88.05,"coniacian",35236,-65.8741,31.2928,23
"139748",206447,"col","Frontier",-112.1,44.59,"Near Monida",NA,"",1,"Coniacian","",89.8,86.3,70940,"gp_mid",-72.17,53.06,"127",88.05,"coniacian",36745,-77.417,48.2407,23
"140289",207525,"col","Redding",-121.91,40.54,"LACMIP loc. 15758, Bear Creek",NA,"P 63-36",1,"Coniacian","",89.8,86.3,18028,"gp_mid",-82.46,50.7,"101",88.05,"coniacian",36951,-89.9909,41.5616,23
"140299",207535,"col","Redding",-121.89,40.57,"LACMIP loc. 15761, Bear Creek",NA,"UCMP M7244",1,"Coniacian","",89.8,86.3,18028,"gp_mid",-82.43,50.72,"101",88.05,"coniacian",36960,-89.9909,41.5616,23
"140300",207536,"col","Redding",-121.9,40.57,"LACMIP loc. 15797, Bear Creek",NA,"Continental Oil HS2",1,"Coniacian","",89.8,86.3,18028,"gp_mid",-82.44,50.72,"101",88.05,"coniacian",36961,-89.9909,41.5616,23
"140301",207537,"col","Redding",-121.9,40.56,"LACMIP loc. 15944, Bear Creek",NA,"",1,"Coniacian","",89.8,86.3,18028,"gp_mid",-82.44,50.72,"101",88.05,"coniacian",10081,-89.9909,41.5616,23
"141749",209614,"col","",9.63,-2.41,"Pointe Milango, Sette-Cama region",NA,"",5,"Coniacian","",89.8,86.3,72306,"gp_mid",7.14,-13.79,"701",88.05,"coniacian",37251,5.472,-12.8589,23
"141750",209615,"col","",9.59,-2.34,"Pointe Komandji, north of Sette-Cama",NA,"",1,"Coniacian","",89.8,86.3,72306,"gp_mid",7.11,-13.71,"701",88.05,"coniacian",37252,5.472,-12.8589,23
"141774",209646,"col","Mungo River",9.49,4.5,"Balangi (Reyment collection, Coniacian)",NA,"",1,"Coniacian","",89.8,86.3,27823,"gp_mid",9.09,-7.15,"701",88.05,"coniacian",37265,6.9599,-5.5039,23
"141775",209647,"col","",9.49,4.5,"Below Balangi",NA,"",22,"Coniacian","",89.8,86.3,72318,"gp_mid",9.09,-7.15,"701",88.05,"coniacian",37265,6.9599,-5.5039,23
"141790",209662,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 1a",NA,"",2,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141791",209663,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 1f",NA,"",2,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141792",209664,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 1i",NA,"",2,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141793",209665,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 2d",NA,"",2,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141794",209666,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 2f",NA,"",6,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141795",209667,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 3g",NA,"",1,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141796",209668,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 3d",NA,"",3,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
