"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"12963",24396,"col","",4.5,47.900002,"Etrochey (Cote-d'Or)",NA,"",9,"Callovian","",166.1,163.5,6888,"gp_mid",24.09,32.2,"305",164.8
"15957",30109,"col","",43.200001,42.5,"Tsesi",NA,"PGAP 532",63,"Callovian","",166.1,163.5,8074,"gp_mid",56.95,33.73,"511",164.8
"15959",30111,"col","",40.299999,43.200001,"Bzibi River, Abkhazia",NA,"PGAP 426",35,"Callovian","",166.1,163.5,8246,"gp_mid",54.26,33.72,"511",164.8
"15960",30112,"col","",43.5,42.5,"Tskhmori",NA,"PGAP 424",21,"Callovian","",166.1,163.5,8246,"gp_mid",57.2,33.8,"511",164.8
"15961",30113,"col","",43.799999,42.400002,"Kemulta",NA,"PGAP 425",11,"Callovian","",166.1,163.5,8246,"gp_mid",57.49,33.78,"511",164.8
"16261",30417,"col","",117.400002,51.700001,"Korovino",NA,"PGAP 660",11,"Callovian","",166.1,163.5,8279,"gp_mid",121.96,62.74,"401",164.8
"16402",30558,"col","Lower Dzhaskoi Suite",123.300003,66.699997,"Zhigansk",NA,"PGAP 444",12,"Callovian","",166.1,163.5,8208,"gp_mid",103.67,76.83,"401",164.8
"16659",30817,"col","Lower Kabaktinsk Suite",125,57,"Kabaktinsk",NA,"PGAP 469",36,"Callovian","",166.1,163.5,8076,"gp_mid",126.11,69.43,"401",164.8
"16680",30838,"col","",40.400002,43.200001,"Bzyb' River",NA,"PGAP 800",43,"Callovian","",166.1,163.5,8142,"gp_mid",54.34,33.74,"511",164.8
"16802",30960,"col","Upper Kamala Suite",34.900002,48.599998,"Kamenka",NA,"PGAP 565",13,"Callovian","",166.1,163.5,7972,"gp_mid",47.79,37.67,"302",164.8
"16821",30979,"col","Macoita",-72.5,10.5,"Sierra de Perija (2)",NA,"PGAP 818",2,"Callovian","",166.1,163.5,8000,"gp_mid",-31.05,4.89,"203",164.8
"16892",31075,"col","Tataouine",10.466667,33,"f3/4/9 (Profil 14, Faljet Jdar/Ed-Dghaghra)",NA,"",9,"Callovian","",166.1,163.5,6119,"gp_mid",22.04,15.59,"715",164.8
"17795",32016,"col","",13.35,52.483334,"Echinoderms, Callovian, eratic blocks, NE Germany",NA,"",32,"Callovian","",166.1,163.5,8588,"gp_mid",29.84,37.75,"315",164.8
"20626",35471,"col","Mughanniyya",35.633331,32.166668,"Deir-Alla 2 B4",NA,"",7,"Callovian","",166.1,163.5,9529,"gp_mid",40.05,4.64,"503",164.8
"20652",35548,"col","Mughanniyya",35.766666,32.183334,"King Talal dam T5",NA,"",15,"Callovian","",166.1,163.5,9529,"gp_mid",40.16,4.6,"503",164.8
"20656",35552,"col","Mughanniyya",35.633331,32.166668,"Deir-Alla 2 B3",NA,"",5,"Callovian","",166.1,163.5,9529,"gp_mid",40.05,4.64,"503",164.8
"20658",35554,"col","Mughanniyya",35.766666,32.183334,"King Talal dam T3",NA,"",1,"Callovian","",166.1,163.5,9529,"gp_mid",40.16,4.6,"503",164.8
"20703",35664,"col","Mughanniyya",35.633331,32.166668,"Deir-Alla 2 B5",NA,"",4,"Callovian","",166.1,163.5,9529,"gp_mid",40.05,4.64,"503",164.8
"20704",35665,"col","Mughanniyya",35.633331,32.166668,"Deir-Alla 2 B1",NA,"",1,"Callovian","",166.1,163.5,9529,"gp_mid",40.05,4.64,"503",164.8
"20705",35666,"col","Mughanniyya",35.766666,32.183334,"King Talal dam T2",NA,"",11,"Callovian","",166.1,163.5,9529,"gp_mid",40.16,4.6,"503",164.8
"20706",35667,"col","Mughanniyya",35.766666,32.183334,"King Talal dam T1",NA,"",11,"Callovian","",166.1,163.5,9529,"gp_mid",40.16,4.6,"503",164.8
"20738",35699,"col","Mughanniyya",35.633331,32.099998,"Wadi Nimr R10",NA,"",11,"Callovian","",166.1,163.5,9529,"gp_mid",40.02,4.58,"503",164.8
"20739",35700,"col","Mughanniyya",35.633331,32.099998,"Wadi Nimr R11",NA,"",30,"Callovian","",166.1,163.5,9529,"gp_mid",40.02,4.58,"503",164.8
"20740",35701,"col","Mughanniyya",35.633331,32.099998,"Wadi Nimr R12",NA,"",15,"Callovian","",166.1,163.5,9529,"gp_mid",40.02,4.58,"503",164.8
"20768",35742,"col","Mughanniyya",35.616669,32.116669,"Arda A25",NA,"",10,"Callovian","",166.1,163.5,9529,"gp_mid",40.02,4.6,"503",164.8
"20769",35743,"col","Mughanniyya",35.616669,32.116669,"Arda A26",NA,"",7,"Callovian","",166.1,163.5,9529,"gp_mid",40.02,4.6,"503",164.8
"20774",35748,"col","Mughanniyya",35.700001,32.200001,"Tal el Dhahab S7",NA,"",21,"Callovian","",166.1,163.5,9529,"gp_mid",40.12,4.64,"503",164.8
"21028",36212,"col","Chelva",-1,41,"Association 5",NA,"Myoconcha (M.) rathieriana-Plagiostoma fuersichi association",18,"Callovian","",166.1,163.5,9710,"gp_mid",19.76,25.03,"304",164.8
"21108",36319,"col","",39.406113,-9.361111,"Cox - 39 (S.E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.36,-34.5,"701",164.8
"21109",36320,"col","",39.406944,-9.363056,"Cox - 40 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.36,-34.5,"701",164.8
"21114",36325,"col","",39.422222,-9.366667,"Cox - 45 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.38,-34.51,"701",164.8
"21133",36344,"col","",39.419445,-9.36,"Cox - 64 (S.E. Tanganyika)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",30.38,-34.51,"701",164.8
"21135",36346,"col","",39.422501,-9.367222,"Cox - 66 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.38,-34.51,"701",164.8
"21136",36347,"col","",39.406944,-9.362222,"Cox - 67 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.36,-34.5,"701",164.8
"21137",36348,"col","",39.408054,-9.362778,"Cox - 68 (S.E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.36,-34.5,"701",164.8
"21138",36349,"col","",39.407223,-9.363333,"Cox - 69 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.36,-34.5,"701",164.8
"21139",36350,"col","",39.437778,-9.426667,"Cox - 70 (S.E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.36,-34.57,"701",164.8
