"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"13022",44652,"col","Werfen",11.804444,46.298889,"Punta Rolle, It-5(1)",NA,"",7,"Dienerian","",252.17,251.3,11667,"gp_mid",36.07,12.69,"307",1,251.735,"induan"
"13023",44653,"col","Werfen",11.804444,46.298889,"Punta Rolle, It-5(2)",NA,"",9,"Dienerian","",252.17,251.3,11667,"gp_mid",36.07,12.69,"307",1,251.735,"induan"
"13024",44654,"col","Werfen",11.804444,46.298889,"Punta Rolle, It-5(3)",NA,"",4,"Dienerian","",252.17,251.3,11667,"gp_mid",36.07,12.69,"307",1,251.735,"induan"
"13025",44655,"col","Werfen",11.798889,46.395832,"Uomo GOM-1",NA,"",6,"Dienerian","",252.17,251.3,11667,"gp_mid",36.16,12.74,"307",1,251.735,"induan"
"13026",44656,"col","Werfen",11.798889,46.395832,"Uomo GOM2",NA,"",4,"Dienerian","",252.17,251.3,11667,"gp_mid",36.16,12.74,"307",1,251.735,"induan"
"13145",44753,"col","Lang Son",106.741112,21.858334,"Lang Son Section, Locality T02, Lang Son Province",NA,"",1,"Induan","",252.17,251.2,30057,"gp_mid",107.35,-18.43,"611",1,251.685,"induan"
"13158",44766,"col","",58.25,23,"98/47, Coquina Limestone, Wadi Wasit",NA,"",3,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13164",44772,"col","",58.25,23,"98/48, Coquina Limestone, Wadi Wasit",NA,"",3,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13165",44773,"col","",58.25,23,"0/17, Coquina Limestone, Wadi Wasit",NA,"",3,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13166",44774,"col","",58.25,23,"98/49, Coquina Limestone, Wadi Wasit",NA,"",4,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13168",44776,"col","",58.25,23,"98/50, Coquina Limestone, Wadi Wasit",NA,"",4,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13170",44778,"col","",58.25,23,"0/16, Coquina Limestone, Wadi Wasit",NA,"",4,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13173",44781,"col","",58.25,23,"98/50A, Coquina Limestone, Wadi Wasit",NA,"",5,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13175",44783,"col","Song Sai Gon",106.5,11.5,"Basal Member, Song Sai Gon Formation, Ta Thiet Basin, S Vietnam",NA,"",4,"Induan","",252.17,251.2,11693,"gp_mid",107.98,-27.64,"615",1,251.685,"induan"
"13176",44784,"col","",58.25,23,"98/51A, Coquina Limestone, Wadi Wasit",NA,"",7,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13180",44788,"col","",58.25,23,"98/51, Bioclastic Limestone, Wadi Wasit",NA,"",9,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13184",44792,"col","",58.25,23,"98/52A, Bioclastic Limestone, Wadi Wasit",NA,"",9,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13187",44795,"col","",58.25,23,"98/52, Bioclastic Limestone, Wadi Wasit",NA,"",10,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13193",44801,"col","",58.25,23,"98/52B, Bioclastic Limestone, Wadi Wasit",NA,"",10,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13196",44804,"col","",58.25,23,"92/16, Bioclastic Limestone, Wadi Wasit",NA,"",15,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13197",44805,"col","",100,18.25,"Lower Phra That Formation, Lampang-Phrae Basin, N Thailand",NA,"",1,"Induan","",252.17,251.2,11693,"gp_mid",90.93,-17.97,"616",1,251.685,"induan"
"13209",44817,"col","Gua Musang",102,4.916667,"Lower Gua Musang Formation, Gua Musang, Central Malaysia",NA,"",2,"Induan","",252.17,251.2,11693,"gp_mid",103.22,-23.29,"619",1,251.685,"induan"
"13216",44824,"col","",58.25,23,"98/53B, Bioclastic Limestone, Wadi Wasit",NA,"",19,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13221",44829,"col","",58.25,23,"98/53A, Bioclastic Limestone, Wadi Wasit",NA,"",17,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13223",44831,"col","",58.25,23,"98/53, Bioclastic Limestone, Wadi Wasit",NA,"",17,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13224",44832,"col","",58.25,23,"0/11, Bioclastic Limestone, Wadi Wasit",NA,"",16,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"13225",44833,"col","",58.25,23,"98/54, Bioclastic Limestone, Wadi Wasit",NA,"",2,"Griesbachian","",252.17,251.3,11694,"gp_mid",53.87,-22.9,"503",1,251.735,"induan"
"14105",46531,"col","Carbonate",46.5,45.25,"Eastern Ciscaucasia, Carbonate Formation",NA,"",3,"Induan","",252.17,251.2,12411,"gp_mid",58,30.27,"302",1,251.685,"induan"
"14370",47203,"col","Lazurnaya",131.916672,43.049999,"Ayax Bay in Russian Island, Bed 7",NA,"",2,"Dienerian","",252.17,251.3,12632,"gp_mid",142.11,21.3,"628",1,251.735,"induan"
"14386",47219,"col","Lazurnaya",131.916672,43,"Novik Bay in Russian Island, Bed 2",NA,"",1,"Dienerian","",252.17,251.3,12632,"gp_mid",142.08,21.25,"628",1,251.735,"induan"
"14391",47224,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Beds 6-7",NA,"",1,"Induan","",252.17,251.2,12632,"gp_mid",142.22,21.37,"628",1,251.685,"induan"
"14392",47225,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Bed 8",NA,"",3,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14393",47226,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Beds 9-11",NA,"",1,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14394",47227,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Bed 12",NA,"",3,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14395",47228,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Bed 13",NA,"",2,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14396",47229,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Bed 15",NA,"",3,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14397",47230,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Bed 16",NA,"",2,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14398",47231,"col","Lazurnaya",132,43.166668,"Tri Kamnya Cape on the western coast of Ussuri Gulf, Bed 18",NA,"",3,"Dienerian","",252.17,251.3,12632,"gp_mid",142.22,21.37,"628",1,251.735,"induan"
"14404",47237,"col","Lazurnaya",132.449997,43.299999,"Artyom Town, ""SMID"" quarry, Bed 1",NA,"",1,"Dienerian","",252.17,251.3,12632,"gp_mid",142.6,21.33,"628",1,251.735,"induan"
"14405",47238,"col","Lazurnaya",132.449997,43.299999,"Artyom Town, ""SMID"" quarry, Bed 2",NA,"",1,"Dienerian","",252.17,251.3,12632,"gp_mid",142.6,21.33,"628",1,251.735,"induan"
"14412",47245,"col","Lazurnaya",132.300003,42.916668,"Golyj (Kom-Pikho-Sakho) Cape on the eastern coast of Ussuri Gulf, Bed 3",NA,"",2,"Dienerian","",252.17,251.3,12632,"gp_mid",142.3,21.05,"628",1,251.735,"induan"
"14428",47261,"col","Lazurnaya",132.416672,42.933334,"Abrek Bay section at the Strait of Strelok, Bed 4",NA,"",2,"Dienerian","",252.17,251.3,12632,"gp_mid",142.39,21.02,"628",1,251.735,"induan"
"14429",47262,"col","Lazurnaya",132.416672,42.933334,"Abrek Bay section at the Strait of Strelok, Bed 5",NA,"",1,"Dienerian","",252.17,251.3,12632,"gp_mid",142.39,21.02,"628",1,251.735,"induan"
"14430",47263,"col","Lazurnaya",132.416672,42.933334,"Abrek Bay section at the Strait of Strelok, Bed 6",NA,"",4,"Dienerian","",252.17,251.3,12632,"gp_mid",142.39,21.02,"628",1,251.735,"induan"
"15027",47932,"col","Blind Fiord",-95.400002,80.639999,"GSC 47527, Bjarnason Island",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.83,54.84,"106",1,251.735,"induan"
"15028",47933,"col","Blind Fiord",-95.400002,80.639999,"GSC 47530, Bjarnason Island",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.83,54.84,"106",1,251.735,"induan"
"15030",47936,"col","Blind Fiord",-94.474998,80.485001,"GSC 47539, Griesbach Creek",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.81,54.63,"106",1,251.735,"induan"
"15031",47937,"col","Blind Fiord",-85.949997,78.389999,"GSC 47548, Blind Fiord, Ellesmere Island",NA,"",2,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.42,52.03,"106",1,251.735,"induan"
"15032",47938,"col","Blind Fiord",-95.370003,80.544998,"GSC 47553, Arthaber Creek, Axel Heiberg Island",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.71,54.77,"106",1,251.735,"induan"
"15033",47939,"col","Blind Fiord",-95.5,80.639999,"GSC 47570, Bjarnason Island",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.81,54.85,"106",1,251.735,"induan"
"15034",47940,"col","Blind Fiord",-95.400002,80.639999,"GSC 47571, Bjarnason Island",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.83,54.84,"106",1,251.735,"induan"
"15035",47941,"col","Blind Fiord",-95.400002,80.639999,"GSC 47578, Bjarnason Island",NA,"",2,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.83,54.84,"106",1,251.735,"induan"
"15037",47943,"col","Blind Fiord",-95.400002,80.639999,"GSC 47610, Bjarnason Island",NA,"",1,"Griesbachian","",252.17,251.3,11541,"gp_mid",5.83,54.84,"106",1,251.735,"induan"
