"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"7577",35747,"col","Hamam",35.700001,32.200001,"Tal el Dhahab S5",NA,"",2,"Bathonian","",168.3,166.1,9529,"gp_mid",40.47,5.11,"503",1,167.2,"bathonian"
"7883",36406,"col","",38.283333,-6.816667,"Cox - 96 (E. Tanganyika)",NA,"",1,"Bathonian","",168.3,166.1,9748,"gp_mid",30.17,-31.12,"701",1,167.2,"bathonian"
"7884",36407,"col","",38.299999,-6.816667,"Cox - 97 (E. Tanganyika)",NA,"",1,"Bathonian","",168.3,166.1,9748,"gp_mid",30.19,-31.12,"701",1,167.2,"bathonian"
"7903",36431,"col","",38.659721,-5.411667,"Cox - 116 (N.E. Tanganyika)",NA,"",4,"Bathonian","",168.3,166.1,9748,"gp_mid",31.23,-29.98,"701",1,167.2,"bathonian"
"7924",36457,"col","",41.033333,4.05,"Cox - 129 (N.E. Kenya)",NA,"",4,"Bathonian","",168.3,166.1,9748,"gp_mid",35.46,-21.25,"709",1,167.2,"bathonian"
"7927",36460,"col","",40.950001,3.55,"Cox - 132 (N.E. Kenya)",NA,"",14,"Bathonian","",168.3,166.1,9748,"gp_mid",35.2,-21.7,"709",1,167.2,"bathonian"
"8000",36546,"col","Hampen Marly",-1.166667,51.75,"Woodeaton HMF 2",NA,"",15,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8001",36547,"col","Hampen Marly",-1.166667,51.75,"Woodeaton HMF 5",NA,"",15,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8002",36548,"col","White Limestone",-1.166667,51.75,"Ardley WL 18",NA,"",27,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8003",36549,"col","White Limestone",-1.166667,51.75,"Croughton WL 16",NA,"",25,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8004",36550,"col","White Limestone",-1.166667,51.75,"Croughton WL 19",NA,"",30,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8005",36551,"col","White Limestone",-1.166667,51.75,"Ardley WL 19",NA,"",18,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8006",36552,"col","White Limestone",-1.166667,51.75,"Ardley WL 15",NA,"",25,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8007",36553,"col","White Limestone",-1.166667,51.75,"Woodeaton WL 4",NA,"",24,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8008",36554,"col","White Limestone",-1.166667,51.75,"Northbrook Fm WL 4",NA,"",19,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8009",36555,"col","White Limestone",-1.166667,51.75,"Shilton WL 1",NA,"",18,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8010",36556,"col","White Limestone",-1.166667,51.75,"Shipton WL 1",NA,"",18,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8011",36557,"col","White Limestone",-1.166667,51.75,"Shipton WL 2",NA,"",12,"Bathonian","",168.3,166.1,9778,"gp_mid",20.16,35.89,"315",1,167.2,"bathonian"
"8404",37381,"col","Matuo",91.133331,33.016666,"Zhibaqu, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",101.79,23.96,"612",1,167.2,"bathonian"
"8446",37422,"col","Matuo",91.900002,32.933334,"Kemaqu, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",102.49,24.06,"612",1,167.2,"bathonian"
"8448",37424,"col","Tuotuohe",91.966667,32.733334,"Qinghai-Xizang Highway station 109, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",98.94,7.17,"613",1,167.2,"bathonian"
"8457",37433,"col","Matuo",91.883331,33.349998,"Qinghai-Xizang Highway near station 102, MatuoFormation",NA,"",4,"Bathonian","",168.3,166.1,10025,"gp_mid",102.35,24.46,"612",1,167.2,"bathonian"
"8460",37436,"col","Matuo",91.866669,33.216667,"Wenquan, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",102.37,24.33,"612",1,167.2,"bathonian"
"8461",37437,"col","Matuo",91.133331,33.016666,"Zhibaqu 2, Matuo Formation",37381,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",101.79,23.96,"612",1,167.2,"bathonian"
"8462",37438,"col","Matuo",91.383331,32.916668,"Dafuqu, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",98.42,7.28,"613",1,167.2,"bathonian"
"8463",37439,"col","Matuo",91.966667,32.933334,"Tanggula Mountain Pass, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",102.55,24.08,"612",1,167.2,"bathonian"
"8464",37440,"col","Matuo",91.849998,32.900002,"Tanggula Mountain Pass 2, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",98.81,7.32,"613",1,167.2,"bathonian"
"8465",37441,"col","Matuo",91.916664,32.900002,"Tanggula Mountain Pass 3, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",98.87,7.33,"613",1,167.2,"bathonian"
"8466",37442,"col","Matuo",91.416664,32.866669,"Miriqiangma, Matuo Formation",NA,"",2,"Bathonian","",168.3,166.1,10025,"gp_mid",98.46,7.24,"613",1,167.2,"bathonian"
"8467",37443,"col","Matuo",91.699997,32.816666,"Shalongkangba, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",98.7,7.22,"613",1,167.2,"bathonian"
"8468",37444,"col","Matuo",91.683334,32.866669,"Shalongkangba 2, Matuo Formation",NA,"",2,"Bathonian","",168.3,166.1,10025,"gp_mid",98.68,7.27,"613",1,167.2,"bathonian"
"8469",37445,"col","Matuo",91.76667,32.783333,"Shalongkangba 3, Matuo Formation",NA,"",1,"Bathonian","",168.3,166.1,10025,"gp_mid",98.76,7.2,"613",1,167.2,"bathonian"
"8470",37446,"col","Matuo",91.599998,32.783333,"Shalongkangba 4, Matuo Formation",NA,"",2,"Bathonian","",168.3,166.1,10025,"gp_mid",98.62,7.18,"613",1,167.2,"bathonian"
"8471",37447,"col","Matuo",91.916664,32.733334,"Tanggula Mountain Pass 4, Matuo Formation",NA,"",2,"Bathonian","",168.3,166.1,10025,"gp_mid",98.89,7.16,"613",1,167.2,"bathonian"
"8485",37507,"col","Forest Marble",-1,51,"Kirtlington 3o",NA,"",18,"Bathonian","",168.3,166.1,10036,"gp_mid",20.4,35.16,"315",1,167.2,"bathonian"
"8486",37508,"col","Forest Marble",-1,51,"Kirtlington 3k",NA,"",20,"Bathonian","",168.3,166.1,10036,"gp_mid",20.4,35.16,"315",1,167.2,"bathonian"
"8487",37509,"col","White Limestone",-1,51,"Kirtlington 2k",NA,"",16,"Bathonian","",168.3,166.1,10036,"gp_mid",20.4,35.16,"315",1,167.2,"bathonian"
"8572",37607,"col","Ashman",-127.583336,54.783333,"McDonell Lake, Ashman Formation, bed M1",NA,"",3,"Bathonian","",168.3,166.1,8933,"gp_mid",-56.83,42.87,"127",1,167.2,"bathonian"
"8573",37608,"col","Ashman",-127.583336,54.783333,"McDonell Lake, Ashman Formation, bed M2",NA,"",6,"Bathonian","",168.3,166.1,8933,"gp_mid",-56.83,42.87,"127",1,167.2,"bathonian"
"8574",37609,"col","Ashman",-127.583336,54.783333,"McDonell Lake, Ashman Formation, bed M3",NA,"",5,"Bathonian","",168.3,166.1,8933,"gp_mid",-56.83,42.87,"127",1,167.2,"bathonian"
"8797",37886,"col","Tuotuohe",92,33.333332,"Tanggula Mountains, Yanshiping Section, Tuotuohe Formation",NA,"",6,"Bathonian","",168.3,166.1,10105,"gp_mid",102.46,24.47,"612",1,167.2,"bathonian"
"8811",37900,"col","Tuotuohe",90.833336,33.333332,"Tanggula Mountains, H 301, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",101.43,24.2,"612",1,167.2,"bathonian"
"8812",37901,"col","Tuotuohe",90.25,33.333332,"Tanggula Mountains, H 483, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",100.92,24.06,"612",1,167.2,"bathonian"
"8818",37914,"col","Tuotuohe",91.833336,33.333332,"Tanggula Mountains, H 8637, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",102.31,24.43,"612",1,167.2,"bathonian"
"8821",37917,"col","Tuotuohe",91.166664,33.333332,"Tanggula Mountains, H 307, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",101.72,24.28,"612",1,167.2,"bathonian"
"8823",37919,"col","Tuotuohe",91.666664,33.333332,"Tanggula Mountains, H 1952, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",102.16,24.39,"612",1,167.2,"bathonian"
"8826",37922,"col","Tuotuohe",91.25,33.333332,"Tanggula Mountains, H 121-1, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",101.8,24.29,"612",1,167.2,"bathonian"
"8827",37923,"col","Tuotuohe",91.583336,33.333332,"Tanggula Mountains, H 212, Tuotuohe Formation",NA,"",1,"Bathonian","",168.3,166.1,10105,"gp_mid",102.09,24.37,"612",1,167.2,"bathonian"
"9014",38190,"col","Tichilesti",28.483334,44.416668,"Sirtorman 2a, Central Dobrogea, Romania",NA,"",21,"Bathonian","",168.3,166.1,10259,"gp_mid",39.31,11.71,"308",1,167.2,"bathonian"
"9015",38191,"col","Tichilesti",28.483334,44.416668,"Sirtorman 2b, Central Dobrogea, Romania",NA,"",14,"Bathonian","",168.3,166.1,10259,"gp_mid",39.31,11.71,"308",1,167.2,"bathonian"
"9016",38192,"col","Tichilesti",28.483334,44.416668,"Sirtorman 2c, Central Dobrogea, Romania",NA,"",4,"Bathonian","",168.3,166.1,10259,"gp_mid",39.31,11.71,"308",1,167.2,"bathonian"
"9138",38401,"col","Blisworth Limestone",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Blisworth Limestone",NA,"",39,"Bathonian","",168.3,166.1,10298,"gp_mid",20.5,37.69,"315",1,167.2,"bathonian"
"9142",38481,"col","",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Blisworth Limestone at Welton Cr.",NA,"",2,"Bathonian","",168.3,166.1,10298,"gp_mid",20.5,37.69,"315",1,167.2,"bathonian"
"9296",38737,"col","Grès armoricain",-0.133333,48.966667,"Récif de Perrières I, France",NA,"Reef 3326",7,"Bathonian","",168.3,166.1,10417,"gp_mid",21.39,33.22,"305",1,167.2,"bathonian"
"9297",38738,"col","Grès armoricain",-0.133333,48.966667,"Récif de Perrières II, France",NA,"Reef 3326",95,"Bathonian","",168.3,166.1,10417,"gp_mid",21.39,33.22,"305",1,167.2,"bathonian"
"9298",38739,"col","Grès armoricain",0.008333,48.816666,"Récif de Villeudieu-les-Bailleul, Villedieu, France",NA,"Reef 3325",2,"Bathonian","",168.3,166.1,10417,"gp_mid",21.52,33.08,"305",1,167.2,"bathonian"
"9299",38740,"col","Grès armoricain",0.033333,48.816666,"Récif de Villeudieu-les-Bailleul, Tournai-sur-Dives, France",NA,"Reef 3325",10,"Bathonian","",168.3,166.1,10417,"gp_mid",21.54,33.08,"305",1,167.2,"bathonian"
"9300",38741,"col","Grès armoricain",0.066667,48.799999,"Récif de Villeudieu-les-Bailleul, Aubry en Exmes, France",NA,"Reef 3325",2,"Bathonian","",168.3,166.1,10417,"gp_mid",21.57,33.07,"305",1,167.2,"bathonian"
"10169",40696,"col","Lealt Shale",-6.15,56.916698,"Bed 2 (Hudson et. al. 1995)",NA,"",11,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10280",40563,"col","Utano",131,34.166668,"Toyoda Area, Utano Formation, Honshu",NA,"",4,"Bathonian","",168.3,166.1,10664,"gp_mid",145.89,46.63,"610",1,167.2,"bathonian"
"10281",40565,"col","Lealt Shale",-6.15,56.916698,"Bed 1 (Hudson et. al. 1995)",NA,"",8,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10372",40699,"col","Lealt Shale",-6.15,56.916698,"Bed 3 (Hudson et. al. 1995)",NA,"",8,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10373",40702,"col","Lealt Shale",-6.15,56.916698,"Bed 4 (Hudson et. al. 1995)",NA,"",3,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10374",40705,"col","Lealt Shale",-6.15,56.916698,"Bed 5a (Hudson et. al. 1995)",NA,"",10,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10375",40710,"col","Lealt Shale",-6.15,56.916698,"Bed 5b (Hudson et. al. 1995)",NA,"",11,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10376",40715,"col","Lealt Shale",-6.15,56.916698,"Bed 6 (Hudson et. al. 1995)",NA,"",16,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10377",40717,"col","Lealt Shale",-6.15,56.916698,"Bed 7 (Hudson et. al. 1995)",NA,"",7,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10378",40718,"col","Lealt Shale",-6.15,56.916698,"Bed 8 (Hudson et. al. 1995)",NA,"",3,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10379",40719,"col","Lealt Shale",-6.15,56.916698,"Bed 9 (Hudson et. al. 1995)",NA,"",6,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"10380",40720,"col","Duntulm",-6.15,56.916698,"Bed 9b (Hudson et. al. 1995)",NA,"",0,"Bathonian","",168.3,166.1,10961,"gp_mid",15.72,40.69,"303",1,167.2,"bathonian"
"11428",42327,"col","",-1.733333,51.983334,"Snowshill Hill Quarry, Gloucestershire",NA,"",6,"Bathonian","",168.3,166.1,11186,"gp_mid",19.7,36.08,"315",1,167.2,"bathonian"
"11430",42329,"col","White Limestone",-1.266667,51.849998,"Bletchingdon, Oxfordshire",NA,"",3,"Bathonian","",168.3,166.1,11186,"gp_mid",20.07,35.98,"315",1,167.2,"bathonian"
"11431",42330,"col","White Limestone",-1.633333,51.799999,"Burford, Oxfordshire",NA,"",3,"Bathonian","",168.3,166.1,11186,"gp_mid",19.8,35.91,"315",1,167.2,"bathonian"
"11432",42331,"col","White Limestone",-1.266667,51.866669,"Kirtlington, Oxfordshire",NA,"",3,"Bathonian","",168.3,166.1,11186,"gp_mid",20.07,36,"315",1,167.2,"bathonian"
"11433",42332,"col","White Limestone",-1.416667,51.849998,"Stonesfield, Oxfordshire",NA,"",4,"Bathonian","",168.3,166.1,11186,"gp_mid",19.96,35.97,"315",1,167.2,"bathonian"
"11434",42333,"col","White Limestone",-1.483333,51.783333,"Witney, Oxfordshire",NA,"",3,"Bathonian","",168.3,166.1,11186,"gp_mid",19.92,35.9,"315",1,167.2,"bathonian"
"11435",42334,"col","",-0.933333,52.166668,"Blisworth, Northamptonshire",NA,"",2,"Bathonian","",168.3,166.1,11186,"gp_mid",20.27,36.32,"315",1,167.2,"bathonian"
"12718",44350,"col","",95.620003,31.5,"Alonggou, 76CDB39, Butuo region, Dengqen County",NA,"",1,"Bathonian","",168.3,166.1,42718,"gp_mid",102.21,6.44,"613",1,167.2,"bathonian"
"13510",45394,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D4,base)",NA,"",4,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13511",45395,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D4,middle)",NA,"",16,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13512",45397,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D4,median)",NA,"",1,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13513",45398,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D4,top)",NA,"",1,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13563",45464,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D5,2,lower quarter)",NA,"",19,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13564",45465,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D5,2,lower half)",NA,"",6,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13565",45466,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D5,3,base)",NA,"",1,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13566",45467,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D5,3,top)",NA,"",15,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13615",45516,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma Fm. D6,1,middle part)",NA,"",4,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13616",45517,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma Fm. D6,1,top)",NA,"",2,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13617",45518,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma Fm. D6,2)",NA,"",6,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13618",45519,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma Fm. D6,4)",NA,"",18,"Bathonian","",168.3,166.1,11728,"gp_mid",45.61,-6.24,"503",1,167.2,"bathonian"
"13847",45936,"col","Tilougguit",-6.451011,32.108208,"Bin-el-Ouidane tracksite",NA,"Aït Ammou",2,"Bathonian","",168.3,166.1,12236,"gp_mid",6.51,22.81,"707",1,167.2,"bathonian"
"13848",45938,"col","Guettioua",-6.833333,32,"Aît Issa tracksite",NA,"Aît Attab",3,"Bathonian","",168.3,166.1,12236,"gp_mid",6.14,22.88,"707",1,167.2,"bathonian"
"14133",46470,"col","",69.811668,23.846945,"Jatara Talab",NA,"",12,"Bathonian","",168.3,166.1,12390,"gp_mid",45.62,-26.52,"501",1,167.2,"bathonian"
"14953",48143,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",6,"Bathonian","",168.3,166.1,11728,"gp_mid",44.84,-6.66,"503",1,167.2,"bathonian"
"14968",48297,"col","Dhruma",46.166668,23.083332,"Shaqra Group (Dhruma Fm.)",NA,"",2,"Bathonian","",168.3,166.1,11728,"gp_mid",44.8,-7.14,"503",1,167.2,"bathonian"
"15084",48012,"col","Dhruma Fm,drilling samples",44.816666,26.25,"Shaqra Group (Dhruma Fm,drilling samples)",NA,"",5,"Bathonian","",168.3,166.1,11728,"gp_mid",44.96,-3.75,"503",1,167.2,"bathonian"
"15085",48013,"col","Dhruma Fm,drilling samples",44.816666,26.25,"Shaqra Group (Dhruma Fm,drilling samples)",NA,"",1,"Bathonian","",168.3,166.1,11728,"gp_mid",44.96,-3.75,"503",1,167.2,"bathonian"
"15165",48137,"col","Dhruma",45.5,24.083332,"Shaqra Group (Dhruma Fm.)",NA,"",12,"Bathonian","",168.3,166.1,11728,"gp_mid",44.64,-5.98,"503",1,167.2,"bathonian"
"15168",48140,"col","Dhruma",46.166668,23.799999,"Shaqra Group (Dhruma Fm.)",NA,"",12,"Bathonian","",168.3,166.1,11728,"gp_mid",45.09,-6.48,"503",1,167.2,"bathonian"
"15169",48141,"col","Dhruma",46.166668,23.799999,"Shaqra Group (Dhruma Fm.)",NA,"",11,"Bathonian","",168.3,166.1,11728,"gp_mid",45.09,-6.48,"503",1,167.2,"bathonian"
"15170",48142,"col","Dhruma",46.166668,23.966667,"Shaqra Group (Dhruma Fm.)",NA,"",50,"Bathonian","",168.3,166.1,11728,"gp_mid",45.15,-6.33,"503",1,167.2,"bathonian"
"15171",48144,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",5,"Bathonian","",168.3,166.1,11728,"gp_mid",44.84,-6.66,"503",1,167.2,"bathonian"
"15172",48145,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bathonian","",168.3,166.1,11728,"gp_mid",44.84,-6.66,"503",1,167.2,"bathonian"
"15174",48298,"col","Dhruma",46.833332,22.833332,"Shaqra Group (Dhruma Fm.)",NA,"",11,"Bathonian","",168.3,166.1,11728,"gp_mid",45.27,-7.61,"503",1,167.2,"bathonian"
"15175",48299,"col","Dhruma",46,22.5,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bathonian","",168.3,166.1,11728,"gp_mid",44.42,-7.61,"503",1,167.2,"bathonian"
"15176",48300,"col","Dhruma",46,22.5,"Shaqra Group (Dhruma Fm.)",NA,"",23,"Bathonian","",168.3,166.1,11728,"gp_mid",44.42,-7.61,"503",1,167.2,"bathonian"
"15177",48301,"col","Dhruma",45.666668,21.883333,"Shaqra Group (Dhruma Fm.)",NA,"",3,"Bathonian","",168.3,166.1,11728,"gp_mid",43.88,-8.05,"503",1,167.2,"bathonian"
"15178",48302,"col","Dhruma",45.666668,21.883333,"Shaqra Group (Dhruma Fm.)",NA,"",14,"Bathonian","",168.3,166.1,11728,"gp_mid",43.88,-8.05,"503",1,167.2,"bathonian"
"15179",48303,"col","Dhruma",46.166668,23.966667,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bathonian","",168.3,166.1,11728,"gp_mid",45.15,-6.33,"503",1,167.2,"bathonian"
"15180",48304,"col","Dhruma",46.833332,22.833332,"Shaqra Group (Dhruma Fm.)",NA,"",7,"Bathonian","",168.3,166.1,11728,"gp_mid",45.27,-7.61,"503",1,167.2,"bathonian"
"15181",48305,"col","Dhruma",46,22.5,"Shaqra Group (Dhruma Fm.)",NA,"",4,"Bathonian","",168.3,166.1,11728,"gp_mid",44.42,-7.61,"503",1,167.2,"bathonian"
"15182",48306,"col","Dhruma",45.833332,22.166668,"Shaqra Group (Dhruma Fm.)",NA,"",4,"Bathonian","",168.3,166.1,11728,"gp_mid",44.14,-7.85,"503",1,167.2,"bathonian"
"15183",48307,"col","Dhruma",46.166668,23.966667,"Shaqra Group (Dhruma Fm.)",NA,"",23,"Bathonian","",168.3,166.1,11728,"gp_mid",45.15,-6.33,"503",1,167.2,"bathonian"
"15184",48308,"col","Dhruma",46.166668,23.966667,"Shaqra Group (Dhruma Fm.)",NA,"",1,"Bathonian","",168.3,166.1,11728,"gp_mid",45.15,-6.33,"503",1,167.2,"bathonian"
"15185",48309,"col","Dhruma",46.166668,23.966667,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bathonian","",168.3,166.1,11728,"gp_mid",45.15,-6.33,"503",1,167.2,"bathonian"
