"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"32135",50381,"col","",-2.586944,37.853889,"Sample 7, section X.HA (Cortijo del Hielo)",NA,"",4,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32136",50382,"col","",-2.586944,37.853889,"Sample 8.1, section X.HA (Cortijo del Hielo)",NA,"",5,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32137",50383,"col","",-2.586944,37.853889,"Sample 8.2, section X.HA (Cortijo del Hielo)",NA,"",4,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32138",50384,"col","",-2.586944,37.853889,"Sample 9, section X.HA (Cortijo del Hielo)",NA,"",5,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32139",50385,"col","",-2.586944,37.853889,"Sample 9A, section X.HA (Cortijo del Hielo)",NA,"",5,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32140",50386,"col","",-2.586944,37.853889,"Sample 10, section X.HA (Cortijo del Hielo)",NA,"",5,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32141",50387,"col","",-2.586944,37.853889,"Sample 11, section X.HA (Cortijo del Hielo)",NA,"",4,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32142",50388,"col","",-2.586944,37.853889,"Sample 12.1, section X.HA (Cortijo del Hielo)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32143",50389,"col","",-2.586944,37.853889,"Sample 12.2, section X.HA (Cortijo del Hielo)",NA,"",4,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32144",50390,"col","",-2.586944,37.853889,"Sample 13, section X.HA (Cortijo del Hielo)",NA,"",5,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32145",50391,"col","",-2.586944,37.853889,"Sample 14, section X.HA (Cortijo del Hielo)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32159",50405,"col","",-2.586944,37.853889,"23.2 m - Section X.HA (Cortijo del Hielo)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32160",50406,"col","",-2.586944,37.853889,"20.2 m - Section X.HA (Cortijo del Hielo)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32161",50407,"col","",-2.586944,37.853889,"16.2 m - Section X.HA (Cortijo del Hielo)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32162",50408,"col","",-2.586944,37.853889,"12.4 m - Section X.HA (Cortijo del Hielo)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32163",50409,"col","",-2.586944,37.853889,"9 m - Section X.HA (Cortijo del Hielo)",NA,"",4,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32164",50410,"col","",-2.586944,37.853889,"8.2 m - Section X.HA (Cortijo del Hielo)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32165",50411,"col","",-2.586944,37.853889,"6.2 m - Section X.HA (Cortijo del Hielo)",NA,"",5,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32166",50412,"col","",-2.586944,37.853889,"4.6 m - Section X.HA (Cortijo del Hielo)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32167",50413,"col","",-2.586944,37.853889,"2.8 m - Section X.HA (Cortijo del Hielo)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",19.56,25.75,"304",127.2
"32170",50434,"col","",-1.883333,38.052223,"0.2 m - Section X.Kv (Barranco de Cavila)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32171",50435,"col","",-1.883333,38.052223,"4.6 m - Section X.Kv (Barranco de Cavila)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32172",50436,"col","",-1.883333,38.052223,"6.0 m - Section X.Kv (Barranco de Cavila)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32173",50437,"col","",-1.883333,38.052223,"7.0 m - Section X.Kv (Barranco de Cavila)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32174",50438,"col","",-1.883333,38.052223,"10.2 m - Section X.Kv (Barranco de Cavila)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32175",50439,"col","",-1.883333,38.052223,"11.2 m - Section X.Kv (Barranco de Cavila)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32176",50440,"col","",-1.883333,38.052223,"12.0 m - Section X.Kv (Barranco de Cavila)",NA,"",4,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32177",50441,"col","",-1.883333,38.052223,"15.6 m - Section X.Kv (Barranco de Cavila)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32178",50442,"col","",-1.883333,38.052223,"16.2 m - Section X.Kv (Barranco de Cavila)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32179",50443,"col","",-1.883333,38.052223,"17.2 m - Section X.Kv (Barranco de Cavila)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32180",50444,"col","",-1.883333,38.052223,"21.2 m - Section X.Kv (Barranco de Cavila)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32181",50445,"col","",-1.883333,38.052223,"23.0 m - Section X.Kv (Barranco de Cavila)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32182",50446,"col","",-1.883333,38.052223,"24.8 m - Section X.Kv (Barranco de Cavila)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.19,25.61,"304",127.2
"32195",50460,"col","",-1.1325,38.233612,"5.8 m - Section X.Cp2 (Sierra del Corque)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.85,25.43,"304",127.2
"32196",50461,"col","",-1.1325,38.233612,"4.8 m - Section X.Cp2 (Sierra del Corque)",NA,"",2,"Barremian","",129.4,125,13528,"gp_mid",20.85,25.43,"304",127.2
"32197",50462,"col","",-1.1325,38.233612,"3.8 m - Section X.Cp2 (Sierra del Corque)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",20.85,25.43,"304",127.2
"32198",50463,"col","",-1.1325,38.233612,"3.3 m - Section X.Cp2 (Sierra del Corque)",NA,"",3,"Barremian","",129.4,125,13528,"gp_mid",20.85,25.43,"304",127.2
"32199",50464,"col","",-1.1325,38.233612,"2.9 m - Section X.Cp2 (Sierra del Corque)",NA,"",1,"Barremian","",129.4,125,13528,"gp_mid",20.85,25.43,"304",127.2
"32442",50788,"col","Schrambach",14.352778,47.909168,"Bed 25, Section KB1 - Schrambach Fm",NA,"",1,"Barremian","",129.4,125,13566,"gp_mid",41.6,20.17,"307",127.2
"32443",50789,"col","Schrambach",14.352778,47.909168,"Bed 22, Section KB1 - Schrambach Fm",NA,"",7,"Barremian","",129.4,125,13566,"gp_mid",41.6,20.17,"307",127.2
"32444",50790,"col","Schrambach",14.352778,47.909168,"Bed 19, Section KB1 - Schrambach Fm",NA,"",1,"Barremian","",129.4,125,13566,"gp_mid",41.6,20.17,"307",127.2
"32445",50791,"col","Schrambach",14.352778,47.909168,"Bed 17, Section KB1 - Schrambach Fm",NA,"",1,"Barremian","",129.4,125,13566,"gp_mid",41.6,20.17,"307",127.2
"32446",50792,"col","Schrambach",14.352778,47.909168,"Bed 18, Section KB1 - Schrambach Fm",NA,"",9,"Barremian","",129.4,125,13566,"gp_mid",41.6,20.17,"307",127.2
"32453",50800,"col","Maiolica",12.5442,43.593102,"833.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32454",50801,"col","Maiolica",12.5442,43.593102,"839.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32455",50802,"col","Maiolica",12.5442,43.593102,"847.0 m, Gorgo-A-Cerbara section ( Maiolica Fm)",NA,"",2,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32456",50803,"col","Maiolica",12.5442,43.593102,"849.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",4,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32457",50804,"col","Maiolica",12.5442,43.593102,"851.5 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",0,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32458",50805,"col","Maiolica",12.5442,43.593102,"853.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",2,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32459",50806,"col","Maiolica",12.5442,43.593102,"854.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32460",50807,"col","Maiolica",12.5442,43.593102,"865.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"Beds 84, 85",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32461",50808,"col","Maiolica",12.5442,43.593102,"866.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"Beds 81",3,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32462",50809,"col","Maiolica",12.5442,43.593102,"869.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32463",50811,"col","Maiolica",12.5442,43.593102,"876.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"Bed 43",3,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32464",50812,"col","Maiolica",12.5442,43.593102,"878.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32465",50813,"col","Maiolica",12.5442,43.593102,"882.0 m, Gorgo-A-Cerbara section (Maiolica Fm)",NA,"",1,"Barremian","",129.4,125,13572,"gp_mid",36.88,20.98,"307",127.2
"32546",50896,"col","Qihulin",132.333328,45.833332,"Qihulin Formation, China",NA,"",8,"Barremian","",129.4,125,17083,"gp_mid",138.63,48.97,"628",127.2
"32926",51301,"col","",171,62.5,"Sample 10-40, Ekonay River Basin, Koryak Mountains",NA,"",3,"Barremian","",129.4,125,13657,"gp_mid",-167.07,74.31,"405",127.2
"33900",52352,"col","Cedar Mountain",-109.567902,38.826199,"CEUM Loc. #42GR 190v",NA,"42Gr190V",4,"Barremian","",129.4,125,17025,"gp_mid",-45.19,41.79,"101",127.2
"34377",52857,"col","Hasandong",128.084702,35.192799,"Yusuri site, horizon A",NA,"",1,"Barremian","",129.4,125,14236,"gp_mid",135.46,39.74,"611",127.2
"34378",52858,"col","Hasandong",128.084702,35.192799,"Yusuri site, horizon B",NA,"",8,"Barremian","",129.4,125,14236,"gp_mid",135.46,39.74,"611",127.2
"34380",52860,"col","Hasandong",127.883301,34.950001,"Sumunri site, horizon A",NA,"",4,"Barremian","",129.4,125,14236,"gp_mid",135.47,39.44,"611",127.2
"34381",52861,"col","Hasandong",127.883301,34.950001,"Sumunri site, horizon B",NA,"",1,"Barremian","",129.4,125,14236,"gp_mid",135.47,39.44,"611",127.2
"34382",52862,"col","Hasandong",127.883301,34.950001,"Sumunri site, horizon D",NA,"",1,"Barremian","",129.4,125,14236,"gp_mid",135.47,39.44,"611",127.2
"34809",53294,"col","Hasandong",127.883301,34.950001,"Sumunri eggshell site",NA,"Hadong",1,"Barremian","",129.4,125,54333,"gp_mid",135.47,39.44,"611",127.2
"35322",53804,"col","Jinju",128.5728,36.234699,"Nahori (1)",NA,"",1,"Barremian","",129.4,125,54333,"gp_mid",135.09,40.82,"611",127.2
"35950",55537,"col","Ishido",138.666672,36,"Naranokidaira (Loc. 1) - Sanchu Group",NA,"",2,"Barremian","",129.4,125,15003,"gp_mid",146.3,46.08,"610",127.2
"35951",55538,"col","Ishido",138.666672,36,"Shinzaburozawa (Loc. 2) - Sanchu Group",NA,"",7,"Barremian","",129.4,125,15003,"gp_mid",146.3,46.08,"610",127.2
"35952",55539,"col","Ishido",138.666672,36,"SW of Jukkoku Pass (Loc. 3) - Sanchu Group",NA,"",2,"Barremian","",129.4,125,15003,"gp_mid",146.3,46.08,"610",127.2
"35953",55540,"col","Ishido",138.666672,36,"SE of Mt. Yomoppara (Loc. 4) - Sanchu Group",NA,"",1,"Barremian","",129.4,125,15003,"gp_mid",146.3,46.08,"610",127.2
"35954",55541,"col","Ishido",138.666672,36,"Higashinagayasawa (Loc. 5) - Sanchu Group",NA,"",2,"Barremian","",129.4,125,15003,"gp_mid",146.3,46.08,"610",127.2
"36214",55837,"col","Mount Goodenough",-135.40834,67.94722,"Bed 47, Section 5 - Upper Shale-Siltstone Division, Aklavik Range",NA,"Field No. 16, Bed 47",1,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36215",55838,"col","Mount Goodenough",-135.40834,67.94722,"Bed 36, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 36",6,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36216",55839,"col","Mount Goodenough",-135.40834,67.94722,"Bed 21, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 21",1,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36217",55840,"col","Mount Goodenough",-135.40834,67.94722,"Bed 23, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 23",2,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36218",55841,"col","Mount Goodenough",-135.40834,67.94722,"Bed 19, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 19",3,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36219",55842,"col","Mount Goodenough",-135.40834,67.94722,"Bed 20, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 20",1,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36220",55843,"col","Mount Goodenough",-135.40834,67.94722,"Bed 18, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 18",3,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36221",55844,"col","Mount Goodenough",-135.40834,67.94722,"Bed 16, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 16",2,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36222",55845,"col","Mount Goodenough",-135.40834,67.94722,"Bed 12, Section 5 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 16, Bed 12",2,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36237",55860,"col","Mount Goodenough",-135.40834,67.94722,"Bed 22, Section 6 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 19, Bed 22",3,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36238",55861,"col","Mount Goodenough",-135.40834,67.94722,"Bed 21, Section 6 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 19, Bed 21",2,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36239",55862,"col","Mount Goodenough",-135.40834,67.94722,"Bed 17, Section 6 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 19, Bed 17",3,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36240",55863,"col","Mount Goodenough",-135.40834,67.94722,"Bed 10, Section 6 - Mount Goodenough Fm, Aklavik Range",NA,"Field No. 19, Bed 10",1,"Barremian","",129.4,125,15084,"gp_mid",-39.78,74.09,"101",127.2
"36295",55937,"col","Dark Grey Siltstone",-137.333328,67.916664,"Bed 29, Section 5 - Dark Grey Siltstone Division, Richardson Mtns",NA,"Bed 29, Field No. 138",2,"Barremian","",129.4,125,15099,"gp_mid",-41.69,74.6,"101",127.2
"36386",56035,"col","Upper Shale-Siltstone Division",-135.366669,68.166664,"Aklavik Range, Mount Goodenough - Upper Shale-Siltstone Division (upper)",NA,"",1,"Barremian","",129.4,125,15101,"gp_mid",-39.15,74.23,"101",127.2
"36405",56057,"col","",6.588889,43.913334,"Unit XIV (Barremian) - Coupe de Vergons",NA,"",9,"Barremian","",129.4,125,15116,"gp_mid",29.77,30.29,"305",127.2
"36406",56058,"col","",6.588889,43.913334,"Unit XV (Barremian) - Coupe de Vergons",NA,"",10,"Barremian","",129.4,125,15116,"gp_mid",29.77,30.29,"305",127.2
"36407",56059,"col","",6.588889,43.913334,"Unit XVI (Barremian) - Coupe de Vergons",NA,"",3,"Barremian","",129.4,125,15116,"gp_mid",29.77,30.29,"305",127.2
"36413",56065,"col","",6.511111,43.870277,"Unit XIV (Barremian) - Coupe de la vallée du Cheiron",NA,"",10,"Barremian","",129.4,125,15116,"gp_mid",29.71,30.25,"305",127.2
"36414",56066,"col","",6.511111,43.870277,"Unit XV (Barremian) - Coupe de la vallée du Cheiron",NA,"",1,"Barremian","",129.4,125,15116,"gp_mid",29.71,30.25,"305",127.2
"36415",56067,"col","",6.511111,43.870277,"Unit XVI (Barremian) - Coupe de la vallée du Cheiron",NA,"",4,"Barremian","",129.4,125,15116,"gp_mid",29.71,30.25,"305",127.2
"36867",56782,"col","",6.571944,43.729721,"Unit 19 (Barremian) - Castagne (W of Bargeme)",NA,"",24,"Barremian","",129.4,125,15116,"gp_mid",29.75,30.11,"305",127.2
"36868",56783,"col","",6.571944,43.729721,"Unit 20 (Barremian) - Castagne (W of Bargeme)",NA,"",4,"Barremian","",129.4,125,15116,"gp_mid",29.75,30.11,"305",127.2
"36869",56784,"col","",6.571944,43.729721,"Unit 21 (Barremian) - Castagne (W of Bargeme)",NA,"",7,"Barremian","",129.4,125,15116,"gp_mid",29.75,30.11,"305",127.2
"36870",56786,"col","",6.571944,43.729721,"Unit 22 (Barremian) - Castagne (W of Bargeme)",NA,"",2,"Barremian","",129.4,125,15116,"gp_mid",29.75,30.11,"305",127.2
"36871",56788,"col","",6.571944,43.729721,"Unit 23 (Barremian) - Castagne (W of Bargeme)",NA,"",8,"Barremian","",129.4,125,15116,"gp_mid",29.75,30.11,"305",127.2
"36872",56789,"col","",6.571944,43.729721,"Unit 24 (Barremian) - Castagne (W of Bargeme)",NA,"",1,"Barremian","",129.4,125,15116,"gp_mid",29.75,30.11,"305",127.2
"36971",56940,"col","Carhuaz",-77.684998,-9.268056,"Bed 17, Section 17 - Carhuaz (Carhuaz Fm)",NA,"",1,"Barremian","",129.4,125,15338,"gp_mid",-35.61,-7.43,"201",127.2
"37140",57130,"col","",48.408611,54.158054,"Unit V - Volga River composite section (Barremian)",NA,"",5,"Barremian","",129.4,125,15436,"gp_mid",62.77,41.51,"302",127.2
"37141",57132,"col","",48.408611,54.158054,"Unit VI - Volga River composite section (Barremian)",NA,"",5,"Barremian","",129.4,125,15436,"gp_mid",62.77,41.51,"302",127.2
"37142",57133,"col","",48.408611,54.158054,"Unit VII - Volga River composite section (Barremian)",NA,"",4,"Barremian","",129.4,125,15436,"gp_mid",62.77,41.51,"302",127.2
"37143",57134,"col","",48.408611,54.158054,"Unit VIII - Volga River composite section (Barremian)",NA,"",5,"Barremian","",129.4,125,15436,"gp_mid",62.77,41.51,"302",127.2
"37144",57135,"col","",48.408611,54.158054,"Unit IX - Volga River composite section (Barremian)",NA,"",5,"Barremian","",129.4,125,15436,"gp_mid",62.77,41.51,"302",127.2
"39011",59099,"col","",-2.28049,42.2015,"Barranco de La Canal tracksite, level 1",NA,"Munilla",4,"Barremian","",129.4,125,56568,"gp_mid",22.52,29.22,"304",127.2
"39266",59376,"col","Lakota",-103.23111,44.080555,"Burton Quarry tracks",NA,"",2,"Barremian","",129.4,125,62847,"gp_mid",-36.47,44.95,"101",127.2
"39267",59377,"col","Lakota",-103.250748,43.815823,"Grace Coolidge Creek, Hermosa",NA,"",3,"Barremian","",129.4,125,17043,"gp_mid",-36.63,44.71,"101",127.2
"40519",60845,"col","Wessex",-1.476667,50.661667,"Sedmore Point, Isle of Wight (MIWG)",NA,"Sudmore, Sudmoor",2,"Barremian","",129.4,125,17533,"gp_mid",23.92,37.49,"315",127.2
"41525",61991,"col","Arida",135.5,34,"Arida Fm - Loc. 2 (Komatsu, 1999), Wakayama",NA,"",3,"Barremian","",129.4,125,17931,"gp_mid",143.99,43.24,"610",127.2
"42765",64118,"col","Grodziszcze Conglomerates",19.933332,49.833332,"Myslenice and Tarnow areas, Grodziszcze Beds, Silesian and Sub-Silesian nappes",NA,"",26,"Barremian","",129.4,125,18506,"gp_mid",40.88,35.9,"305",127.2
"43934",65799,"col","Schrattenkalk",9.9,47.416668,"Schrattenkalk Fm - Bezeck near Bezau, Vorarlberg",NA,"",7,"Barremian","",129.4,125,15037,"gp_mid",32.73,33.66,"305",127.2
"43935",65800,"col","Schrattenkalk",9.9,47.416668,"Schrattenkalk Fm - Unterklein, Vorarlberg",NA,"",7,"Barremian","",129.4,125,15037,"gp_mid",32.73,33.66,"305",127.2
"44401",66424,"col","",13.766667,41.516666,"Colle Santa Lucia, Monte Cairo area, Latium",NA,"",24,"Barremian","",129.4,125,18984,"gp_mid",34.8,19.83,"307",127.2
"44470",66577,"col","",-9.75,31.5,"Ecru, Essaouira, Whitaker Collection",NA,"",4,"Barremian","",129.4,125,19008,"gp_mid",9.47,23.34,"707",127.2
"44472",66579,"col","",-9.583333,31.016666,"Ait Ben Melait, Ida ou Guelluill, Gentil Collection",NA,"",1,"Barremian","",129.4,125,19008,"gp_mid",9.27,22.87,"707",127.2
"44474",66581,"col","",-9.783333,31.25,"Oued Aghbalou, Gentil Collection",NA,"",2,"Barremian","",129.4,125,19008,"gp_mid",9.28,23.16,"707",127.2
"44475",66582,"col","",-9.65,31.316668,"Sidi Bou Rjaa, Oued Tidzi, Gentil Collection",NA,"",1,"Barremian","",129.4,125,19008,"gp_mid",9.42,23.15,"707",127.2
"44476",66583,"col","",-9.8,30.85,"Igueni Ouram, Gentil Collection",NA,"",2,"Barremian","",129.4,125,19008,"gp_mid",9,22.86,"707",127.2
"44477",66584,"col","",-9.85,30.700001,"Asif Ait Ameur, Gentil Collection",NA,"",2,"Barremian","",129.4,125,19008,"gp_mid",8.86,22.77,"707",127.2
"44478",66585,"col","",-9.583333,30.6,"Ida ou Tanan, Gentil Collection",NA,"",1,"Barremian","",129.4,125,19008,"gp_mid",8.99,22.55,"707",127.2
"44487",66594,"col","",-9.65,31.016666,"Butte de Tibourr'm, Gentil Collection",NA,"",1,"Barremian","",129.4,125,19008,"gp_mid",9.22,22.91,"707",127.2
"44500",66632,"col","Rio Belgrano",-72,-47.916668,"Rio Belgrano este, Austral Basin, Rio Belgrano Formation, Santa Cruz",NA,"",2,"Barremian","",129.4,125,19009,"gp_mid",-32.35,-45.82,"291",127.2
"44501",66633,"col","",-72.083336,-48,"Chorrillo Rivera, Austral Basin, Santa Cruz",NA,"",3,"Barremian","",129.4,125,19009,"gp_mid",-32.44,-45.9,"291",127.2
"44825",67122,"col","Grodziszcze",19.766666,49.866669,"Jastrzebia, Grodziszcze Beds, Carpathians",NA,"",61,"Barremian","",129.4,125,19144,"gp_mid",40.74,35.93,"305",127.2
"44826",67123,"col","Grodziszcze",21.083332,49.933334,"Trzemesna, Grodziszcze Beds, Carpathians",NA,"",47,"Barremian","",129.4,125,19144,"gp_mid",41.79,36,"305",127.2
"44827",67124,"col","Grodziszcze",19.85,49.950001,"Bukow, Grodziszcze Beds, Carpathians",NA,"",13,"Barremian","",129.4,125,19144,"gp_mid",40.81,36.02,"305",127.2
"44862",67155,"col","Yunoki",133.649994,33.616669,"Ryoseki, Nankoku, Yunoki Formation, Kochi",NA,"",3,"Barremian","",129.4,125,19151,"gp_mid",142.25,42.31,"610",127.2
"44870",67175,"col","",10.6,52.283333,"Moorhütte, Volkmarode, Braunschweig",NA,"",10,"Barremian","",129.4,125,19169,"gp_mid",33.6,38.49,"315",127.2
"44871",67176,"col","",9.85,52.233334,"Sarstedt, Hannover area",NA,"",3,"Barremian","",129.4,125,19169,"gp_mid",33.01,38.47,"315",127.2
"44872",67177,"col","",10.566667,52.299999,"Bohnenkamp, Querum, Braunschweig",NA,"",1,"Barremian","",129.4,125,19169,"gp_mid",33.57,38.51,"315",127.2
"44873",67178,"col","",9.966667,52.150002,"Hildesheim",NA,"",9,"Barremian","",129.4,125,19169,"gp_mid",33.09,38.38,"315",127.2
"44874",67179,"col","",11.2,51.766666,"Gersdorfer Burg, Quedlinburg",NA,"",12,"Barremian","",129.4,125,19169,"gp_mid",34.03,37.96,"315",127.2
"44894",67202,"col","Cedar Mountain",-109.682053,38.762215,"Movie Valley ankylosaur",NA,"",1,"Barremian","",129.4,125,19182,"gp_mid",-45.34,41.76,"101",127.2
"45035",67457,"col","",23.5,48.333332,"Ugolka River Basin, Marmarosh Klippen Zone, Carpathians",NA,"Reef 1969",55,"Barremian","",129.4,125,19233,"gp_mid",43.75,34.42,"305",127.2
"46270",68921,"col","",-60.933334,10.783333,"Tompire Bay (BT456)",NA,"",12,"Barremian","",129.4,125,19898,"gp_mid",-17.56,11.47,"201",127.2
"46271",68922,"col","",-61.46769,10.32357,"Pointe-à-PIerre (K. 8187)",NA,"",7,"Barremian","",129.4,125,19898,"gp_mid",-18.13,11.05,"201",127.2
"46361",69013,"col","",6.483333,46,"Pointe Blanche, Massif des Bornes, Urgonian Limestone, Haute-Savoie",NA,"",6,"Barremian","",129.4,125,19915,"gp_mid",29.85,32.38,"305",127.2
"46385",69058,"col","",-73.533333,5.633333,"Monastery 'Santo Ecco Homo', Villa de Leiva, Boyaca",NA,"",7,"Barremian","",129.4,125,19919,"gp_mid",-31.52,6.2,"203",127.2
"46386",69059,"col","",-74.466667,8.266667,"Loma de la Yuca, Bolivar",NA,"",2,"Barremian","",129.4,125,19919,"gp_mid",-32.18,8.92,"203",127.2
"46387",69060,"col","",-73.566666,5.633333,"Loma Cabrera, west of Villa de Leiva, Boyaca",NA,"",2,"Barremian","",129.4,125,19919,"gp_mid",-31.56,6.21,"203",127.2
"46388",69061,"col","",-73.533333,5.6,"Loma La Yesera, south of Villa de Leiva, Boyaca",NA,"",5,"Barremian","",129.4,125,19919,"gp_mid",-31.53,6.17,"203",127.2
"46394",69068,"col","",-73.666664,6.05,"Chipata Viejo - Chipata, Santander",NA,"",3,"Barremian","",129.4,125,19919,"gp_mid",-31.62,6.63,"203",127.2
"46398",69072,"col","",-73.666664,6.033333,"At km 4 along the road from Velez to Chipata, Santander",NA,"",2,"Barremian","",129.4,125,19919,"gp_mid",-31.62,6.61,"203",127.2
"46399",69073,"col","",-73.599998,5.716667,"1 km from monastery 'Santa Sofia', Boyaca",NA,"",1,"Barremian","",129.4,125,19919,"gp_mid",-31.58,6.29,"203",127.2
