"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"12058",43171,"col","Senja",83,29.450001,"W1215, Karnali Unspecified",NA,"",3,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12059",120490,"col","Senja",83,29.450001,"W1217, Karnali Unspecified",NA,"",4,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12060",43172,"col","Senja",82.830002,29.610001,"W1232, Pass from Mugu to Popa, Karnali",NA,"",2,"Changhsingian","",254.17,252.17,27348,"gp_mid",53.26,-45.11,"501",1,253.17,"changhsingian"
"12061",43173,"col","Senja",83,29.450001,"W1234, Karnali Unspecified",NA,"",2,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12062",43174,"col","Senja",83,29.450001,"W1243, Karnali Unspecified",NA,"",3,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12063",43175,"col","Senja",83,29.450001,"W1244, Karnali Unspecified",NA,"",1,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12064",43176,"col","Senja",83,29.450001,"W1247, Karnali Unspecified",NA,"",1,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12065",43177,"col","Senja",82.879997,29.530001,"W1252, Section 1, Popagaon, Karnali",NA,"",4,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.19,-45.18,"501",1,253.17,"changhsingian"
"12066",43178,"col","Senja",83,29.450001,"W1254, Karnali Unspecified",NA,"",8,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12067",43179,"col","Senja",83,29.450001,"W1256, Karnali Unspecified",NA,"",5,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12068",43180,"col","Senja",83,29.450001,"W1257, Karnali Unspecified",NA,"",4,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12069",43181,"col","Senja",83,29.450001,"W1258, Karnali Unspecified",NA,"",1,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12070",43182,"col","Senja",83,29.450001,"W1259, Karnali Unspecified",NA,"",6,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
"12071",43183,"col","Senja",83,29.450001,"W1261, Karnali Unspecified",NA,"",1,"Changhsingian","",254.17,252.17,11418,"gp_mid",53.15,-45.31,"501",1,253.17,"changhsingian"
