"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"8767",37855,"col","",-9.705833,30.599722,"Addar 122, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8768",37856,"col","",-9.705833,30.599722,"Addar 140, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8769",37857,"col","",-9.705833,30.599722,"Addar 142, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8770",37858,"col","",-9.705833,30.599722,"Addar 146, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8771",37859,"col","",-9.705833,30.599722,"Addar 147, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8772",37860,"col","",-9.705833,30.599722,"Addar 150, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8773",37861,"col","",-9.705833,30.599722,"Addar 151, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8774",37862,"col","",-9.705833,30.599722,"Addar 152, Cap Ghir",NA,"",4,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8775",37863,"col","",-9.705833,30.599722,"Addar 153, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8776",37864,"col","",-9.705833,30.599722,"Addar 159, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8777",37865,"col","",-9.705833,30.599722,"Addar 161, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8778",37866,"col","",-9.705833,30.599722,"Addar 163, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian"
"8856",37969,"col","",-9.825278,30.697779,"Tamri 1, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8857",37970,"col","",-9.825278,30.697779,"Tamri 2, Cap Ghir",NA,"",5,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8858",37971,"col","",-9.825278,30.697779,"Tamri 3, Cap Ghir",NA,"",5,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8859",37972,"col","",-9.825278,30.697779,"Tamri 4, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8860",37973,"col","",-9.825278,30.697779,"Tamri 5, Cap Ghir",NA,"",6,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8861",37974,"col","",-9.825278,30.697779,"Tamri 6, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8862",37975,"col","",-9.825278,30.697779,"Tamri 7, Cap Ghir",NA,"",5,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8863",37976,"col","",-9.825278,30.697779,"Tamri 8, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8864",37977,"col","",-9.825278,30.697779,"Tamri 9, Cap Ghir",NA,"",4,"Valanginian","",139.8,132.9,7668,"gp_mid",6.88,19.68,"707",1,136.35,"valanginian"
"8980",38154,"col","",-9.707778,30.6075,"Ain Hammouch 122, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"8981",38155,"col","",-9.707778,30.6075,"Ain Hammouch 123, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"8982",38156,"col","",-9.707778,30.6075,"Ain Hammouch 125, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9009",38227,"col","",-9.707778,30.6075,"Ain Hammouch 129b, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9045",38225,"col","",-9.707778,30.6075,"Ain Hammouch 127, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9050",38226,"col","",-9.707778,30.6075,"Ain Hammouch 129a, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9051",38228,"col","",-9.707778,30.6075,"Ain Hammouch 133, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9052",38229,"col","",-9.707778,30.6075,"Ain Hammouch 137, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9053",38230,"col","",-9.707778,30.6075,"Ain Hammouch 139, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9054",38231,"col","",-9.707778,30.6075,"Ain Hammouch 140, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9055",38232,"col","",-9.707778,30.6075,"Ain Hammouch 142, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9056",38233,"col","",-9.707778,30.6075,"Ain Hammouch 147, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9057",38234,"col","",-9.707778,30.6075,"Ain Hammouch 148, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9058",38235,"col","",-9.707778,30.6075,"Ain Hammouch 152, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9059",38236,"col","",-9.707778,30.6075,"Ain Hammouch 154, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9060",38237,"col","",-9.707778,30.6075,"Ain Hammouch 167, Cap Ghir",NA,"",4,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9061",38238,"col","",-9.707778,30.6075,"Ain Hammouch 168, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9062",38239,"col","",-9.707778,30.6075,"Ain Hammouch 170, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9063",38240,"col","",-9.707778,30.6075,"Ain Hammouch 172, Cap Ghir",NA,"",4,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9064",38241,"col","",-9.707778,30.6075,"Ain Hammouch 174, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9065",38242,"col","",-9.707778,30.6075,"Ain Hammouch 176, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9066",38243,"col","",-9.707778,30.6075,"Ain Hammouch 178, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9067",38244,"col","",-9.707778,30.6075,"Ain Hammouch 183, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9068",38245,"col","",-9.707778,30.6075,"Ain Hammouch 185, Cap Ghir",NA,"",4,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9069",38246,"col","",-9.707778,30.6075,"Ain Hammouch 191, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9070",38247,"col","",-9.707778,30.6075,"Ain Hammouch 197a, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9071",38248,"col","",-9.707778,30.6075,"Ain Hammouch 197b, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9072",38249,"col","",-9.707778,30.6075,"Ain Hammouch 199, Cap Ghir",NA,"",4,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9073",38251,"col","",-9.707778,30.6075,"Ain Hammouch 203, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.91,19.55,"707",1,136.35,"valanginian"
"9076",38254,"col","",-9.675,30.602777,"Adennz lower, Cap Ghir",NA,"Addenz",8,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.53,"707",1,136.35,"valanginian"
"9077",38255,"col","",-9.675,30.602777,"Adennz upper, Cap Ghir",NA,"Addenz",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.53,"707",1,136.35,"valanginian"
"9079",38257,"col","",-9.7525,30.699167,"Taourirt Oubazine 110, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9080",38258,"col","",-9.7525,30.699167,"Taourirt Oubazine 111, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9081",38259,"col","",-9.7525,30.699167,"Taourirt Oubazine 113, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9082",38260,"col","",-9.7525,30.699167,"Taourirt Oubazine 119, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9083",38261,"col","",-9.7525,30.699167,"Taourirt Oubazine 121, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9084",38262,"col","",-9.7525,30.699167,"Taourirt Oubazine 127, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9085",38263,"col","",-9.7525,30.699167,"Taourirt Oubazine 136, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9086",38264,"col","",-9.7525,30.699167,"Taourirt Oubazine 138, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9087",38265,"col","",-9.7525,30.699167,"Taourirt Oubazine 140, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9088",38267,"col","",-9.7525,30.699167,"Taourirt Oubazine 141, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9089",38268,"col","",-9.7525,30.699167,"Taourirt Oubazine 144, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9090",38269,"col","",-9.7525,30.699167,"Taourirt Oubazine 145, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9091",38270,"col","",-9.7525,30.699167,"Taourirt Oubazine 147, Cap Ghir",NA,"",7,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9092",38271,"col","",-9.7525,30.699167,"Taourirt Oubazine 154, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.93,19.65,"707",1,136.35,"valanginian"
"9093",38285,"col","",-9.691667,30.69861,"Zaouia Sidi Abd-er-Rahmane, Cap Ghir, T. pertransiens zone",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.98,19.62,"707",1,136.35,"valanginian"
"9094",38287,"col","",-9.691667,30.69861,"Zaouia Sidi Abd-er-Rahmane, Cap Ghir, B. campylotoxus subzone",NA,"",8,"Valanginian","",139.8,132.9,7668,"gp_mid",6.98,19.62,"707",1,136.35,"valanginian"
"9095",38290,"col","",-9.691667,30.69861,"Zaouia Sidi Abd-er-Rahmane, Cap Ghir, K. biassalense subzone",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.98,19.62,"707",1,136.35,"valanginian"
"9096",38292,"col","",-9.691667,30.69861,"Zaouia Sidi Abd-er-Rahmane, Cap Ghir, S. verrucosum zone",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.98,19.62,"707",1,136.35,"valanginian"
"12494",44053,"col","Staniukovich",-160.619446,55.816666,"M1239 - Staniukovich Mountain section",NA,"M1239",1,"Valanginian","",139.8,132.9,11565,"gp_mid",-90.41,72.78,"125",1,136.35,"valanginian"
"12495",44054,"col","Staniukovich",-160.619446,55.816666,"M1206 - Staniukovich Mountain section",NA,"M1206",1,"Valanginian","",139.8,132.9,11565,"gp_mid",-90.41,72.78,"125",1,136.35,"valanginian"
"12496",44055,"col","Staniukovich",-160.619446,55.816666,"M1205 - Staniukovich Mountain section",NA,"M1205",1,"Valanginian","",139.8,132.9,11565,"gp_mid",-90.41,72.78,"125",1,136.35,"valanginian"
"12674",44306,"col","Okpikruak",-163.125,68.727776,"USGS 23698 - Igloo Mountain, North Slope",NA,"Loc. #11; 49ACh36",1,"Valanginian","",139.8,132.9,11641,"gp_mid",-24.81,79.65,"103",1,136.35,"valanginian"
"12726",44359,"col","Okpikruak",-161.666672,68.504166,"USGS 22500 - Iligluruk Creek, North Slope",NA,"Loc. #21; 50AMg69",1,"Valanginian","",139.8,132.9,11641,"gp_mid",-27.69,79.4,"103",1,136.35,"valanginian"
"12727",44360,"col","Okpikruak",-161.24028,68.675003,"USGS 22496 - Iligluruk Creek, North Slope",NA,"Loc. #21; 50AMg69",1,"Valanginian","",139.8,132.9,11641,"gp_mid",-27.53,79.17,"103",1,136.35,"valanginian"
"12728",44361,"col","Okpikruak",-161.520828,68.686111,"USGS 22497 - Iligluruk Creek, North Slope",NA,"Loc. #19; 50AMg79",1,"Valanginian","",139.8,132.9,11641,"gp_mid",-27.13,79.25,"103",1,136.35,"valanginian"
