"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"4364",12120,"col","Claremont",-121.82,37.5,"Alameda Creek",NA,"V-3936",3,"Serravallian","",13.82,11.62,4176,"gp_mid",-115.57,40.29,"130",12.72,"serravallian",1397,-117.1751,37.8545,7
"4908",12970,"col","Villavieja",-75.22,3.22,"UCMP Locality V4524 (La Venta Fauna)",NA,"V-4524",4,"Laventan","",13.8,11.8,4293,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"4909",12971,"col","Villavieja",-75.22,3.22,"UCMP Locality V4521 (La Venta Fauna)",NA,"",10,"Laventan","",13.8,11.8,4293,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"4910",12972,"col","Villavieja",-75.22,3.22,"Duke-ING Locality 031 (La Venta Fauna)",NA,"",3,"Laventan","",13.8,11.8,4293,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"4911",12973,"col","La Victoria",-75.22,3.22,"Duke-ING locality 040 (La Venta Fauna)",NA,"",1,"Laventan","",13.8,11.8,4293,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"4912",12974,"col","La Victoria",-75.22,3.22,"Duke-ING locality 092 (La Venta Fauna)",NA,"",1,"Laventan","",13.8,11.8,4293,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"4913",12975,"col","La Victoria",-75.22,3.22,"Duke-ING locality 041 (La Venta Fauna)",NA,"",2,"Laventan","",13.8,11.8,4293,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"5154",13407,"col","Choptank",-76.77,38.16,"Mud Cliffs, East of",NA,"",6,"Serravallian","",13.82,11.62,6034,"gp_mid",-70.72,39.7,"109",12.72,"serravallian",1574,-72.2418,36.6048,7
"5155",13408,"col","Choptank",-76.47,38.46,"Calvert Beach Run, south of, Zone 19",NA,"",8,"Serravallian","",13.82,11.62,17218,"gp_mid",-70.39,39.98,"109",12.72,"serravallian",1575,-72.2418,36.6048,7
"5252",13630,"col","Villavieja",-75.08,3.32,"El Dinde Locality 9-86-A",NA,"La Venta Locality 9-86A",3,"Laventan","",13.8,11.8,29405,"gp_mid",-71.48,4.1,"201",12.8,"serravallian",1598,-73.0392,0.936,7
"5253",13650,"col","La Victoria",-75.17,3.3,"Duke Locality 70 (La Venta Fauna)",NA,"IGM 183912",3,"Laventan","",13.8,11.8,6139,"gp_mid",-71.56,4.09,"201",12.8,"serravallian",1599,-73.0392,0.936,7
"5254",13651,"col","Kiyu",-56.95,-34.63,"Playa Sanchez",NA,"",1,"Serravallian","",13.82,11.62,6186,"gp_mid",-54.7,-34.38,"202",12.72,"serravallian",1600,-53.852,-36.4463,7
"5255",13653,"col","Villavieja",-75.22,3.27,"Duke Locality 65 (La Venta Fauna)",NA,"IGM 184703",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.61,4.05,"201",12.8,"serravallian",1601,-73.0392,0.936,7
"5268",13678,"col","Villavieja",-75.17,3.23,"Duke Locality 59 (La Venta Fauna)",NA,"IGM 183499",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.56,4.02,"201",12.8,"serravallian",1602,-73.0392,0.936,7
"5269",13680,"col","Villavieja",-75.17,3.23,"Duke Locality 52 (La Venta Fauna)",NA,"",3,"Laventan","",13.8,11.8,6139,"gp_mid",-71.56,4.02,"201",12.8,"serravallian",1602,-73.0392,0.936,7
"5270",13681,"col","La Victoria",-75.17,3.3,"Duke Locality 62 (La Venta Fauna)",NA,"",1,"Laventan","",13.8,11.8,6139,"gp_mid",-71.56,4.09,"201",12.8,"serravallian",1599,-73.0392,0.936,7
"5271",13682,"col","Villavieja",-75.15,3.25,"Duke Locality 68 (La Venta Fauna)",NA,"IGM 183862",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.55,4.04,"201",12.8,"serravallian",1603,-73.0392,0.936,7
"5273",13684,"col","La Victoria",-75.17,3.32,"Duke Locality 33 (La Venta Fauna)",NA,"",6,"Laventan","",13.8,11.8,6139,"gp_mid",-71.56,4.1,"201",12.8,"serravallian",1604,-73.0392,0.936,7
"5274",13685,"col","La Victoria",-75.2,3.28,"Duke Locality 58 (La Venta Fauna)",NA,"IGM 183663",1,"Laventan","",13.8,11.8,6139,"gp_mid",-71.6,4.07,"201",12.8,"serravallian",1605,-73.0392,0.936,7
"5275",13686,"col","Villavieja",-75.18,3.23,"Duke Locality 32 (La Venta Fauna)",NA,"",6,"Laventan","",13.8,11.8,6139,"gp_mid",-71.58,4.02,"201",12.8,"serravallian",1606,-73.0392,0.936,7
"5276",13687,"col","La Victoria",-75.15,3.3,"Duke Locality 85 (La Venta Fauna)",NA,"",3,"Laventan","",13.8,11.8,6139,"gp_mid",-71.55,4.09,"201",12.8,"serravallian",1607,-73.0392,0.936,7
"5279",13739,"col","La Victoria",-75.13,3.3,"Duke Locality 79 (La Venta Fauna)",NA,"",6,"Laventan","",13.8,11.8,6139,"gp_mid",-71.53,4.09,"201",12.8,"serravallian",1608,-73.0392,0.936,7
"5280",13740,"col","Villavieja",-75.17,3.25,"Duke Locality 46 (La Venta Fauna)",NA,"",1,"Laventan","",13.8,11.8,6139,"gp_mid",-71.56,4.04,"201",12.8,"serravallian",1609,-73.0392,0.936,7
"5282",13743,"col","Villavieja",-75.18,3.25,"Duke Locality 6 (La Venta Fauna)",NA,"",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.58,4.04,"201",12.8,"serravallian",1610,-73.0392,0.936,7
"5283",13747,"col","La Victoria",-75.12,3.3,"Duke Locality 118 (La Venta Fauna)",NA,"",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.51,4.09,"201",12.8,"serravallian",1611,-73.0392,0.936,7
"5284",13749,"col","Villavieja",-75.2,3.28,"Duke Locality 22",NA,"",23,"Laventan","",13.8,11.8,6139,"gp_mid",-71.6,4.07,"201",12.8,"serravallian",1605,-73.0392,0.936,7
"5285",13750,"col","La Victoria",-75.15,3.3,"Duke Locality 113 (La Venta Fauna)",NA,"",10,"Laventan","",13.8,11.8,6139,"gp_mid",-71.55,4.09,"201",12.8,"serravallian",1607,-73.0392,0.936,7
"5286",13754,"col","La Victoria",-75.13,3.25,"Duke Locality 108 (La Venta Fauna)",NA,"",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.53,4.04,"201",12.8,"serravallian",1612,-73.0392,0.936,7
"5287",13757,"col","La Victoria",-75.12,3.27,"Duke Locality 114",NA,"",2,"Laventan","",13.8,11.8,6139,"gp_mid",-71.51,4.05,"201",12.8,"serravallian",1613,-73.0392,0.936,7
"9564",18505,"col","Peace River",-81.8,27.9,"American Cyanimid Company",NA,"Amalgamated Phosphate Mine; Brewster Phosphate Mine",14,"Serravallian","",13.82,11.62,2609,"gp_mid",-76.77,29.78,"109",12.72,"serravallian",2003,-80.0984,26.8396,7
"9577",18518,"col","Calvert",-76.5,38.4,"Chesapeake Bay (Upper Calvert)",NA,"Cat Creek; Chesapeake Beach; Drum Cliff; Governor Run; Kenwood Beach; Long Beach; Plum Point; Randle Cliff; Scientist's Cliff",26,"Serravallian","",13.82,11.62,3383,"gp_mid",-70.42,39.92,"109",12.72,"serravallian",2006,-72.2418,36.6048,7
"11392",21338,"col","Maboko",34.61,-0.13,"Kaloma",NA,"ETE Locality 137, Kaloma, Kaloma Hill, ",14,"Serravallian","",13.82,11.62,4653,"gp_mid",34.24,-3.96,"712",12.72,"serravallian",2075,32.0124,-1.4914,7
"11393",21339,"col","Maboko",34.6,-0.15,"Majiwa",NA,"ETE Locality 138, Majiwa, Majiwa Bluff, ",30,"Serravallian","",13.82,11.62,4653,"gp_mid",34.24,-3.98,"712",12.72,"serravallian",2076,32.0124,-1.4914,7
"11395",21340,"col","Upper Koru Series",35.34,-0.22,"Fort Ternan",NA,"ETE Locality 139, Fort Ternan, ",50,"Serravallian","",13.82,11.62,4655,"gp_mid",34.98,-4.06,"712",12.72,"serravallian",2078,32.0124,-1.4914,7
"11693",22069,"col","Maboko",34.62,0.17,"Maboko Island - surface",NA,"ETE Locality 890, Kiboko, Maboko Island - surface, ",32,"Serravallian","",13.82,11.62,5302,"gp_mid",34.25,-3.67,"712",12.72,"serravallian",2183,32.0124,-1.4914,7
"11694",22070,"col","Maboko",34.62,0.17,"Maboko Island - ?Maboko fm.",NA,"ETE Locality 891, Kiboko, Maboko Island - ?Maboko fm., ",30,"Serravallian","",13.82,11.62,5322,"gp_mid",34.25,-3.67,"712",12.72,"serravallian",2183,32.0124,-1.4914,7
"11695",22071,"col","Maboko",34.62,0.15,"Majiwa",NA,"ETE Locality 892, Majiwa, ",47,"Serravallian","",13.82,11.62,4656,"gp_mid",34.26,-3.68,"712",12.72,"serravallian",2184,32.0124,-1.4914,7
"11698",22077,"col","Maboko",34.61,0.13,"Kaloma",NA,"ETE Locality 898, Kaloma, ",27,"Serravallian","",13.82,11.62,4656,"gp_mid",34.25,-3.7,"712",12.72,"serravallian",2185,32.0124,-1.4914,7
"11701",22080,"col","Maboko",34.62,0.17,"Maboko Island - Bed 3 or 5",NA,"ETE Locality 901, Kiboko, Maboko Island - Bed 3 or 5, ",1,"Serravallian","",13.82,11.62,4656,"gp_mid",34.25,-3.67,"712",12.72,"serravallian",2183,32.0124,-1.4914,7
"11702",22081,"col","Maboko",34.62,0.17,"Maboko Island - Quarry 2",NA,"ETE Locality 902, Maboko Island - Quarry 2, ",20,"Serravallian","",13.82,11.62,5306,"gp_mid",34.25,-3.67,"712",12.72,"serravallian",2183,32.0124,-1.4914,7
"11703",22082,"col","Maboko",34.62,0.17,"Maboko Island - Maboko fm.",NA,"ETE Locality 903, Kiboko, Maboko Island - Maboko fm., ",22,"Serravallian","",13.82,11.62,5292,"gp_mid",34.25,-3.67,"712",12.72,"serravallian",2183,32.0124,-1.4914,7
"11841",22266,"col","Ngorora",35.8,0.88,"BPRP K055",NA,"ETE Locality 1090, K055, loc 2/114, Baringo, BPRP K055, ",33,"Serravallian","",13.82,11.62,5567,"gp_mid",35.44,-2.95,"712",12.72,"serravallian",2195,35.7632,-1.4364,7
"11855",22284,"col","Ngorora",35.85,0.9,"Baringo 2/12S",NA,"ETE Locality 1108, Baringo, 2/12S, ",1,"Serravallian","",13.82,11.62,5563,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11856",22285,"col","Ngorora",35.85,0.9,"loc. 2/11",NA,"ETE Locality 1109, loc 2/11, Baringo, loc. 2/11, ",4,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11857",22286,"col","Ngorora",35.85,0.9,"Bartabwa",NA,"ETE Locality 1110, Batabwa HM, Baringo, Bartabwa, ",2,"Serravallian","",13.82,11.62,5563,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11858",22287,"col","Ngorora",35.85,0.9,"BPRP K038",NA,"ETE Locality 1111, BPRP #38, Baringo, BPRP K038, ",17,"Serravallian","",13.82,11.62,5577,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11859",22288,"col","Ngorora",35.85,0.9,"Kapkiamu",NA,"ETE Locality 1112, Baringo, Kapkiamu, ",2,"Serravallian","",13.82,11.62,5563,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11860",22289,"col","Ngorora",35.85,0.9,"loc. 2/49A",NA,"ETE Locality 1113, Baringo, loc. 2/49A, ",1,"Serravallian","",13.82,11.62,5582,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11861",22290,"col","Ngorora",35.85,0.9,"Ngorora fm. - mbr. A",NA,"ETE Locality 1114, Baringo, Ngorora fm. - mbr. A, ",13,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11862",22291,"col","Ngorora",35.85,0.9,"Chepchomus",NA,"ETE Locality 1115, Baringo, Chepchomus, ",4,"Serravallian","",13.82,11.62,5562,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11863",22292,"col","Ngorora",35.85,0.9,"Ngeringerowa",NA,"ETE Locality 1116, Baringo, Ngeringerowa, ",8,"Serravallian","",13.82,11.62,5563,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11864",22293,"col","Ngorora",35.85,0.9,"Waril",NA,"ETE Locality 1117, Baringo, /1017, Waril, Waril, ",4,"Serravallian","",13.82,11.62,5563,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11865",22294,"col","Ngorora",35.85,0.9,"loc. 2/56",NA,"ETE Locality 1118, Baringo, loc 2/56, loc 2/56a, loc. 2/56, ",1,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11866",22295,"col","Ngorora",35.85,0.9,"loc. 2/14",NA,"ETE Locality 1119, Baringo, loc 2/14, /14a, loc. 2/14, ",5,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11867",22296,"col","Ngorora",35.85,0.9,"loc. 2/71",NA,"ETE Locality 1120, Baringo, loc 2/71, loc. 2/71, ",1,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11868",22297,"col","Ngorora",35.85,0.9,"loc. 2/70",NA,"ETE Locality 1121, Baringo, loc 2/70, loc. 2/70, ",2,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11869",22298,"col","Ngorora",35.85,0.9,"loc. 2/78",NA,"ETE Locality 1122, Baringo, loc 2/78, loc. 2/78, ",2,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11870",22299,"col","Ngorora",35.85,0.9,"loc. 2/10",NA,"ETE Locality 1123, Baringo, loc. 2/10a, loc. 2/10, ",5,"Serravallian","",13.82,11.62,5583,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11871",22300,"col","Ngorora",35.85,0.9,"Ngorora fm. - mbr. E",NA,"ETE Locality 1124, Baringo, Ngorora, Ngorora fm. - mbr. E, ",19,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"11878",22311,"col","Ngorora",35.8,0.88,"K055 Area A",NA,"ETE Locality 1135, K055 Area A, BPRP K055, K055, loc 2/114, Baringo, K055 Area A, ",16,"Serravallian","",13.82,11.62,5566,"gp_mid",35.44,-2.95,"712",12.72,"serravallian",2195,35.7632,-1.4364,7
"11879",22312,"col","Ngorora",35.8,0.88,"K055 Area B",NA,"ETE Locality 1136, K055 Area B, BPRP K055, K055, loc 2/114, Baringo, K055 Area B, ",12,"Serravallian","",13.82,11.62,5566,"gp_mid",35.44,-2.95,"712",12.72,"serravallian",2195,35.7632,-1.4364,7
"11880",22313,"col","Ngorora",35.8,0.88,"K055 Area B Site 3",NA,"ETE Locality 1137, K055 Area B, BPRP K055, K055, loc 2/114, Baringo, K055 Area B Site 3, ",5,"Serravallian","",13.82,11.62,5566,"gp_mid",35.44,-2.95,"712",12.72,"serravallian",2195,35.7632,-1.4364,7
"11881",22314,"col","Ngorora",35.8,0.88,"K055 Area B Site 2",NA,"ETE Locality 1138, K055 Area B, BPRP K055, K055, loc 2/114, Baringo, K055 Area B Site 2, ",4,"Serravallian","",13.82,11.62,5566,"gp_mid",35.44,-2.95,"712",12.72,"serravallian",2195,35.7632,-1.4364,7
"11882",22315,"col","Ngorora",35.8,0.88,"K055 Area B Site 4",NA,"ETE Locality 1139, K055 Area B, BPRP K055, K055, loc 2/114, Baringo, K055 Area B Site 4, ",7,"Serravallian","",13.82,11.62,5566,"gp_mid",35.44,-2.95,"712",12.72,"serravallian",2195,35.7632,-1.4364,7
"11887",22320,"col","Ngorora",35.85,0.9,"Kabarsero",NA,"ETE Locality 1144, Baringo, loc. 2/1, loc 2/1, Kabarsero, ",6,"Serravallian","",13.82,11.62,5579,"gp_mid",35.49,-2.93,"712",12.72,"serravallian",2199,35.7632,-1.4364,7
"12254",22896,"col","",13.9,51.57,"Annahuette, Grube Heye I",NA,"",8,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.07,"305",12.72,"serravallian",2264,11.8412,51.7015,7
"12255",22897,"col","",14.18,51.43,"Broethen, Tongrube Forst Neukollm",NA,"",84,"Serravallian","",13.82,11.62,6592,"gp_mid",15.86,48.93,"305",12.72,"serravallian",2265,11.8412,51.7015,7
"12256",22898,"col","",14.18,51.43,"Broethen, Tongrube",NA,"",49,"Serravallian","",13.82,11.62,6592,"gp_mid",15.86,48.93,"305",12.72,"serravallian",2265,11.8412,51.7015,7
"12257",22899,"col","",13.77,51.73,"Crinitz, Tongrube NW Bahnhof",NA,"",79,"Serravallian","",13.82,11.62,6592,"gp_mid",15.47,49.24,"305",12.72,"serravallian",2266,11.8412,51.7015,7
"12284",22927,"col","",13.73,51.73,"Gahro bei Luckau, Grube Moritz",NA,"",1,"Serravallian","",13.82,11.62,6592,"gp_mid",15.44,49.24,"305",12.72,"serravallian",2269,11.8412,51.7015,7
"12285",22928,"col","",13.65,51.8,"Gehren, Ziegeleigrube",NA,"",9,"Serravallian","",13.82,11.62,6592,"gp_mid",15.37,49.3,"305",12.72,"serravallian",2270,11.8412,51.7015,7
"12286",22929,"col","",13.75,51.55,"Gohra-Lichterfeld, Grube Elfriede",NA,"",7,"Serravallian","",13.82,11.62,6592,"gp_mid",15.45,49.05,"305",12.72,"serravallian",2271,11.8412,51.7015,7
"12304",22969,"col","",15.72,46.5,"Duplek, Maribor, Slovenia",NA,"Reef 2804",6,"Badenian","",13.65,12.7,6612,"gp_mid",17.79,43.19,"308",13.175,"serravallian",2280,12.1327,46.7051,7
"12341",23025,"col","",14,51.58,"Grossraeschen, Tongrube Ilse",NA,"",50,"Serravallian","",13.82,11.62,6592,"gp_mid",15.69,49.08,"305",12.72,"serravallian",2291,11.8412,51.7015,7
"12342",23041,"col","",13.53,51.45,"Grossraeschen, Grube Victoria 1",NA,"",12,"Serravallian","",13.82,11.62,6592,"gp_mid",15.24,48.96,"305",12.72,"serravallian",2292,11.8412,51.7015,7
"12343",23042,"col","",14,51.58,"Grossraeschen- Sued, Tongrube Renate-Ost",NA,"",40,"Serravallian","",13.82,11.62,6592,"gp_mid",15.69,49.08,"305",12.72,"serravallian",2291,11.8412,51.7015,7
"12345",23044,"col","",13.95,51.52,"Hoerlitz bei Senftenberg, Grube Hoerlitzer Flur",NA,"",7,"Serravallian","",13.82,11.62,6592,"gp_mid",15.64,49.02,"305",12.72,"serravallian",2294,11.8412,51.7015,7
"12346",23045,"col","",14.2,51.6,"Kausche, Grube Mariannensglueck (Flora A)",NA,"Kauschegrube or Grube Clara 1",43,"Serravallian","",13.82,11.62,6592,"gp_mid",15.88,49.09,"305",12.72,"serravallian",2295,11.8412,51.7015,7
"12347",23046,"col","",14.2,51.6,"Kausche, Grube Klara 2 (Flora A)",NA,"",20,"Serravallian","",13.82,11.62,6592,"gp_mid",15.88,49.09,"305",12.72,"serravallian",2295,11.8412,51.7015,7
"12348",23047,"col","",13.75,51.55,"Kleinleipisch, Grube Hildegard",NA,"",2,"Serravallian","",13.82,11.62,6592,"gp_mid",15.45,49.05,"305",12.72,"serravallian",2271,11.8412,51.7015,7
"12350",23050,"col","",13.75,51.55,"Kleinleipisch, Tagebau- Fundstelle 2",NA,"",47,"Serravallian","",13.82,11.62,6592,"gp_mid",15.45,49.05,"305",12.72,"serravallian",2271,11.8412,51.7015,7
"12352",23054,"col","",13.75,51.55,"Kleinleipisch, Roemerkeller (Tagebau)",NA,"",67,"Serravallian","",13.82,11.62,6592,"gp_mid",15.45,49.05,"305",12.72,"serravallian",2271,11.8412,51.7015,7
"12353",23055,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundstelle 1",NA,"",64,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12354",23056,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundstelle 2",NA,"",117,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12355",23058,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundstelle 3",NA,"",78,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12356",23059,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 4",NA,"",40,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12461",23348,"col","",14.2,51.6,"Kausche, Grube Mariannensglueck (Flora B)",NA,"Kauschegrube or Grube Clara 1",22,"Serravallian","",13.82,11.62,6592,"gp_mid",15.88,49.09,"305",12.72,"serravallian",2295,11.8412,51.7015,7
"12462",23352,"col","",14.2,51.6,"Kausche, Grube Mariannensglueck (Flora C)",NA,"Kauschegrube or Grube Clara 1",5,"Serravallian","",13.82,11.62,6592,"gp_mid",15.88,49.09,"305",12.72,"serravallian",2295,11.8412,51.7015,7
"12463",23355,"col","",14.2,51.6,"Kausche, Grube Klara 2 (Flora B)",NA,"",75,"Serravallian","",13.82,11.62,6592,"gp_mid",15.88,49.09,"305",12.72,"serravallian",2295,11.8412,51.7015,7
"12537",23598,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 7 (Flora A)",NA,"",37,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12538",23608,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 7/8 (Flora B)",NA,"",17,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12539",23609,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 8 (Flora A)",NA,"",35,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12540",23610,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 8 (Flora B)",NA,"Fundpunkt 8",19,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12541",23611,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 10",NA,"",86,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12542",23616,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 11",NA,"",32,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12543",23618,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 12",NA,"",88,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12550",23652,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 13",NA,"",45,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12551",23654,"col","",13.9,51.55,"Klettwitz, Tagebau- Fundpunkt 14",NA,"",10,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12552",23657,"col","",13.9,51.55,"Klettwitz, suedliche Brikettfabrik Poley",NA,"",7,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12553",23661,"col","",13.9,51.55,"Klettwitz- Nord, Tagebau",NA,"",51,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12555",23665,"col","",13.9,51.55,"Klettwitz, Grube Wilhelminensglueck (Flora A)",NA,"",9,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12556",23666,"col","",13.9,51.55,"Klettwitz, Grube Wilhelminensglueck (Flora B)",NA,"",18,"Serravallian","",13.82,11.62,6592,"gp_mid",15.59,49.05,"305",12.72,"serravallian",2297,11.8412,51.7015,7
"12561",23677,"col","",13.83,51,"Kostebrau, Ziegeleigrube Wischgrund",NA,"",52,"Serravallian","",13.82,11.62,6592,"gp_mid",15.5,48.5,"305",12.72,"serravallian",2333,11.9943,49.2034,7
"12562",23681,"col","",14.7,51.52,"Krauschwitz, Tongrube VEB Steinzeugwerk",NA,"",15,"Serravallian","",13.82,11.62,6592,"gp_mid",16.35,49,"305",12.72,"serravallian",2334,11.8412,51.7015,7
"13860",27011,"col","",13.93,51.55,"Meurostollen",NA,"",34,"Serravallian","",13.82,11.62,6592,"gp_mid",15.62,49.05,"305",12.72,"serravallian",2681,11.8412,51.7015,7
"13862",27013,"col","",14.6,51.33,"Nochten, Tagebau Muehlrose, loc A",NA,"",64,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.82,"305",12.72,"serravallian",2683,11.8412,51.7015,7
"13864",27015,"col","",14.6,51.43,"Nochten B",NA,"",2,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.92,"305",12.72,"serravallian",2685,11.8412,51.7015,7
"13865",27016,"col","",14.6,51.43,"Nochten C",NA,"",15,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.92,"305",12.72,"serravallian",2685,11.8412,51.7015,7
"13884",27063,"col","",14.6,51.43,"Nochten D",NA,"",15,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.92,"305",12.72,"serravallian",2685,11.8412,51.7015,7
"13887",27066,"col","",14.6,51.43,"Nochten 6/71",NA,"",14,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.92,"305",12.72,"serravallian",2685,11.8412,51.7015,7
"13936",27278,"col","",14.6,51.43,"Nochten - W 1375/66",NA,"",6,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.92,"305",12.72,"serravallian",2685,11.8412,51.7015,7
"13990",27376,"col","",14.6,51.43,"Nochten - W 1417/67",NA,"",20,"Serravallian","",13.82,11.62,6592,"gp_mid",16.25,48.92,"305",12.72,"serravallian",2685,11.8412,51.7015,7
"13991",27377,"col","",13.83,51.18,"Ottendorf-Okrilla",NA,"",14,"Serravallian","",13.82,11.62,6592,"gp_mid",15.51,48.69,"305",12.72,"serravallian",2716,11.9943,49.2034,7
"13993",27379,"col","",14,51.55,"Rauno",NA,"",34,"Serravallian","",13.82,11.62,6592,"gp_mid",15.69,49.05,"305",12.72,"serravallian",2718,11.8412,51.7015,7
"13995",27381,"col","",14.78,51.4,"Rietschen",NA,"",70,"Serravallian","",13.82,11.62,6592,"gp_mid",16.42,48.88,"305",12.72,"serravallian",2719,11.8412,51.7015,7
