"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"2639",8525,"col","Middle Inferior Oolite",-1.916667,51.983334,"England ST",NA,"",12,"Bajocian","",170.3,168.3,41,"gp_mid",20.66,36.46,"315",1,169.3,"bajocian"
"2640",8522,"col","Middle Inferior Oolite",-2.183333,51.783333,"England CQ",NA,"",16,"Bajocian","",170.3,168.3,41,"gp_mid",20.49,36.24,"315",1,169.3,"bajocian"
"4454",24561,"col","",6.4,47.299999,"Pont les Moulins",NA,"",0,"Bajocian","",170.3,168.3,6905,"gp_mid",27.92,32.58,"305",1,169.3,"bajocian"
"5774",32021,"col","Unterer Hauptraugenstein",7.683333,47.400002,"Hauptrogenstein, Bajocian, Reigoldswil, Baselland",NA,"",1,"Bajocian","",170.3,168.3,8591,"gp_mid",28.92,32.82,"305",1,169.3,"bajocian"
"6019",32733,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 554)",NA,"",23,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian"
"6027",32741,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 516)",NA,"",16,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian"
"6029",32743,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 547)",NA,"",3,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian"
"6030",32744,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 523)",NA,"",10,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian"
"6031",32745,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 515)",NA,"",7,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian"
"6032",32746,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality513)",NA,"",16,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian"
"7181",34712,"col","",5.25,45.716667,"Ile Crémieu, 1st reef level, France",NA,"Reef 2426",36,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7182",34713,"col","",5.25,45.716667,"Ile Crémieu, crinoidal limestone, France",NA,"Reef 2426",17,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7183",34714,"col","",5.25,45.716667,"Ile Crémieu, 2nd reef level, France",NA,"Reef 2426",56,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7184",34715,"col","",5.25,45.716667,"Ile Crémieu, Pholadomya facies, France",NA,"Reef 2426",14,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7185",34716,"col","",5.25,45.716667,"Ile Crémieu, Pseudomelania facies, France",NA,"Reef 2426",8,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7186",34717,"col","",5.25,45.716667,"Ile Crémieu, Spicule facies, France",NA,"Reef 2426",5,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7187",34718,"col","",5.25,45.716667,"Ile Crémieu, Oyster facies, France",NA,"Reef 2426",28,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian"
"7407",35322,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D19",NA,"",7,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7408",35323,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D21",NA,"",23,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7414",35355,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D20",NA,"",14,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7415",35356,"col","Dhahab",35.666668,32.183334,"Deir-Alla D7",NA,"",13,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7421",35375,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D15",NA,"",2,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7422",35376,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D14",NA,"",3,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7423",35377,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D16",NA,"",11,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7424",35378,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D18",NA,"",5,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7426",35416,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D17",NA,"",2,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7427",35417,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D13",NA,"",5,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7428",35418,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D12",NA,"",6,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7429",35419,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D11",NA,"",3,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7457",35470,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D10",NA,"",3,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7471",35549,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D6",NA,"",5,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7472",35550,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D5",NA,"",3,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7473",35551,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D4",NA,"",6,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7475",35553,"col","Dhahab",35.666668,32.183334,"Deir-Alla 1 D2",NA,"",2,"Bajocian","",170.3,168.3,9529,"gp_mid",40.8,5.57,"503",1,169.3,"bajocian"
"7547",35702,"col","Silal",35.616669,32.116669,"Arda A2",NA,"",4,"Bajocian","",170.3,168.3,9529,"gp_mid",40.73,5.54,"503",1,169.3,"bajocian"
"7548",35703,"col","Dhahab",35.616669,32.116669,"Arda A10",NA,"",10,"Bajocian","",170.3,168.3,9529,"gp_mid",40.73,5.54,"503",1,169.3,"bajocian"
"7803",36314,"col","",39.31028,-9.504167,"Cox - 36 (S.E. Tanganyika)",NA,"",1,"Bajocian","",170.3,168.3,9748,"gp_mid",29.75,-33.37,"701",1,169.3,"bajocian"
"7804",36315,"col","",39.419167,-9.417778,"Cox - 37 (S.E. Tanganyika)",NA,"",9,"Bajocian","",170.3,168.3,9748,"gp_mid",29.91,-33.34,"701",1,169.3,"bajocian"
"7805",36316,"col","",39.4175,-9.416111,"Cox - 38 (S.E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.91,-33.34,"701",1,169.3,"bajocian"
"7815",36328,"col","",39.433334,-9.425,"Cox - 48 (S.E. Tanganyika)",NA,"",11,"Bajocian","",170.3,168.3,9748,"gp_mid",29.92,-33.35,"701",1,169.3,"bajocian"
"7823",36336,"col","",39.376389,-9.311944,"Cox - 56 (S.E. Tanganyika)",NA,"",12,"Bajocian","",170.3,168.3,9748,"gp_mid",29.92,-33.23,"701",1,169.3,"bajocian"
"7845",36358,"col","",39.296391,-9.496667,"Cox - 78 (S.E. Tanganyika)",NA,"",1,"Bajocian","",170.3,168.3,9748,"gp_mid",29.74,-33.36,"701",1,169.3,"bajocian"
"7850",36363,"col","",39.43,-9.421111,"Cox - 83 (S.E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.92,-33.35,"701",1,169.3,"bajocian"
"7851",36364,"col","",39.391109,-9.316667,"Cox - 84 (S.E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.93,-33.24,"701",1,169.3,"bajocian"
"7872",36395,"col","",38.133331,-6.75,"Cox - 85 (E. Tanganyika)",NA,"",5,"Bajocian","",170.3,168.3,9748,"gp_mid",29.88,-30.38,"701",1,169.3,"bajocian"
"7873",36396,"col","",38.213333,-6.770833,"Cox - 86 (E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.95,-30.44,"701",1,169.3,"bajocian"
"7874",36397,"col","",38.224998,-6.759722,"Cox - 87 (E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.97,-30.43,"701",1,169.3,"bajocian"
"7875",36398,"col","",38.254166,-6.739444,"Cox - 88 (E. Tanganyika)",NA,"",3,"Bajocian","",170.3,168.3,9748,"gp_mid",30.01,-30.42,"701",1,169.3,"bajocian"
"7876",36399,"col","",38.143612,-6.739722,"Cox - 89 (E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.9,-30.38,"701",1,169.3,"bajocian"
"7877",36400,"col","",38.136112,-6.743056,"Cox - 90 (E. Tanganyika)",NA,"",1,"Bajocian","",170.3,168.3,9748,"gp_mid",29.89,-30.38,"701",1,169.3,"bajocian"
"7878",36401,"col","",38.208332,-6.783333,"Cox - 91 (E. Tanganyika)",NA,"",11,"Bajocian","",170.3,168.3,9748,"gp_mid",29.94,-30.45,"701",1,169.3,"bajocian"
"7879",36402,"col","",38.208332,-6.783333,"Cox - 92 (E. Tanganyika)",NA,"",9,"Bajocian","",170.3,168.3,9748,"gp_mid",29.94,-30.45,"701",1,169.3,"bajocian"
"7881",36404,"col","",38.216667,-6.783333,"Cox - 94 (E. Tanganyika)",NA,"",10,"Bajocian","",170.3,168.3,9748,"gp_mid",29.95,-30.45,"701",1,169.3,"bajocian"
"7882",36405,"col","",38.233334,-6.766667,"Cox - 95 (E. Tanganyika)",NA,"",2,"Bajocian","",170.3,168.3,9748,"gp_mid",29.98,-30.44,"701",1,169.3,"bajocian"
"7984",36527,"col","Twin Creek Limestone",-108,44,"Pleuromya subcompressa ASSEMBLAGE",NA,"",12,"Bajocian","",170.3,168.3,9775,"gp_mid",-33.62,32.32,"101",1,169.3,"bajocian"
"7986",36529,"col","Gypsum Spring",-108,44,"Trigonia americana ASSEMBLAGE",NA,"",6,"Bajocian","",170.3,168.3,9775,"gp_mid",-33.62,32.32,"101",1,169.3,"bajocian"
"8569",37603,"col","Smithers",-127.349998,56.733334,"Diagonal Mountain 2a, Smithers Formation",NA,"",3,"Bajocian","",170.3,168.3,8933,"gp_mid",-56.87,44.32,"127",1,169.3,"bajocian"
"8570",37604,"col","Smithers",-127.349998,56.733334,"Diagonal Mountain 2b, Smithers Formation",37603,"",2,"Bajocian","",170.3,168.3,8933,"gp_mid",-56.87,44.32,"127",1,169.3,"bajocian"
"8796",37885,"col","Quemuoco",92,33.333332,"Tanggula Mountains, Yanshiping Section, Quemuoco Formation",NA,"",10,"Bajocian","",170.3,168.3,10105,"gp_mid",103.13,24.23,"612",1,169.3,"bajocian"
"8820",37916,"col","Quemuoco",91,33,"Tanggula Mountains, H 1294, Quemuoco Formation",NA,"",1,"Bajocian","",170.3,168.3,10105,"gp_mid",102.34,23.69,"612",1,169.3,"bajocian"
"9112",38341,"col","Potem",-122.333336,41.25,"Big Bend Quadrangle, Potem Formation, L.S.J.U. 2966",NA,"",2,"Bajocian","",170.3,168.3,10279,"gp_mid",-46.53,32.72,"101",1,169.3,"bajocian"
"9113",38342,"col","Potem",-122.333336,41.25,"Big Bend Quadrangle, Potem Formation, L.S.J.U. 2963",NA,"",1,"Bajocian","",170.3,168.3,10279,"gp_mid",-46.53,32.72,"101",1,169.3,"bajocian"
"9114",38343,"col","Potem",-122.333336,41.25,"Big Bend Quadrangle, Potem Formation, L.S.J.U. 2964",NA,"",1,"Bajocian","",170.3,168.3,10279,"gp_mid",-46.53,32.72,"101",1,169.3,"bajocian"
"9115",38344,"col","Potem",-122.333336,41.25,"Big Bend Quadrangle, Potem Formation, L.S.J.U. 2977",NA,"",1,"Bajocian","",170.3,168.3,10279,"gp_mid",-46.53,32.72,"101",1,169.3,"bajocian"
"9116",38346,"col","Potem",-122.333336,41.25,"Big Bend Quadrangle, Potem Formation, L.S.J.U. 2982",NA,"",4,"Bajocian","",170.3,168.3,10279,"gp_mid",-46.53,32.72,"101",1,169.3,"bajocian"
"10019",39969,"col","Kosaba",141.649994,38.866669,"Karakuwa Area, Kosaba Formation, Honshu",NA,"",3,"Bajocian","",170.3,168.3,10664,"gp_mid",158.41,51.64,"610",1,169.3,"bajocian"
"10039",40035,"col","Tsunakizaka",141.566666,38.883331,"Kesennuma Area, Tsunakizaka Formation, Honshu",NA,"",2,"Bajocian","",170.3,168.3,10664,"gp_mid",158.3,51.65,"610",1,169.3,"bajocian"
"10170",40304,"col","Tsukinoura",141.5,38.25,"Ojika Area, Tsukinoura Formation, Honshu",NA,"",4,"Bajocian","",170.3,168.3,10664,"gp_mid",158.37,51.01,"610",1,169.3,"bajocian"
"10171",40305,"col","Kodaijima",141.5,38.25,"Ojika Area, Kodaijima Formation, Honshu",NA,"",3,"Bajocian","",170.3,168.3,10664,"gp_mid",158.37,51.01,"610",1,169.3,"bajocian"
"10261",40543,"col","Aratozaki",141.433334,38.666668,"Shizukawa Area, Aratozaki Formation, Honshu",NA,"",14,"Bajocian","",170.3,168.3,10664,"gp_mid",158.19,51.42,"610",1,169.3,"bajocian"
"10262",40544,"col","Awazu",140.916672,37.833332,"Soma Area, Awazu Formation, Honshu",NA,"",4,"Bajocian","",170.3,168.3,10664,"gp_mid",157.75,50.53,"610",1,169.3,"bajocian"
"10692",41401,"col","Hojedk",57,33.666668,"W. of Kuh-e-Gelkan",NA,"Khoravan-pain",1,"Bajocian","",170.3,168.3,11049,"gp_mid",74.79,29.21,"505",1,169.3,"bajocian"
"11420",42319,"col","",-2.1,51.816666,"Crickley Hill, Gloucestershire",NA,"",10,"Bajocian","",170.3,168.3,11186,"gp_mid",20.55,36.28,"315",1,169.3,"bajocian"
"11421",42320,"col","",-2.1,51.816666,"Hook Norton, Oxfordshire",NA,"",4,"Bajocian","",170.3,168.3,11186,"gp_mid",20.55,36.28,"315",1,169.3,"bajocian"
"11422",42321,"col","",-2.633333,51.400002,"Dundry Hill, North Somerset",NA,"",3,"Bajocian","",170.3,168.3,11186,"gp_mid",20.2,35.83,"315",1,169.3,"bajocian"
"11423",42322,"col","",-2.716667,50.700001,"Burton Bradstock, Dorset",NA,"",1,"Bajocian","",170.3,168.3,11186,"gp_mid",20.23,35.13,"315",1,169.3,"bajocian"
"11424",42323,"col","",-2.566667,50.916668,"Bradford Abbas, Dorset",NA,"",1,"Bajocian","",170.3,168.3,11186,"gp_mid",20.32,35.35,"315",1,169.3,"bajocian"
"11426",42325,"col","",-2.35,51.349998,"Midford, UK",NA,"",1,"Bajocian","",170.3,168.3,11186,"gp_mid",20.42,35.8,"315",1,169.3,"bajocian"
"11427",42326,"col","Lincolnshire Limestone",-0.516667,52.966667,"Lincoln Limestone Formation",NA,"",3,"Bajocian","",170.3,168.3,11186,"gp_mid",21.57,37.54,"315",1,169.3,"bajocian"
"13452",45241,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D1,2)",NA,"",13,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13457",45265,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D1,4)",NA,"",18,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13458",45266,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,1a)",NA,"",17,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13459",45267,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,1b lower part)",NA,"",14,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13460",45268,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,1b upper part)",NA,"",21,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13461",45269,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,2 base)",NA,"",2,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13462",45270,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,2 middle altitude)",NA,"",6,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13463",45271,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,2 below the top)",NA,"",2,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13464",45272,"col","Dhruma",46.584442,24.231388,"Shaqra Group (lower Dhruma D2,2 top)",NA,"",3,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13465",45301,"col","Dhruma",46.584442,24.231388,"Shaqra Group (middle Dhruma D3,1)",NA,"",25,"Bajocian","",170.3,168.3,11728,"gp_mid",45.8,-5.85,"503",1,169.3,"bajocian"
"13567",45468,"col","",17.733334,47.25,"Bakonybél, layer 1, Bakony Mts., Hungary",NA,"",2,"Bajocian","",170.3,168.3,11882,"gp_mid",39.42,20.3,"308",1,169.3,"bajocian"
"13569",45470,"col","",17.733334,47.25,"Bakonybél, layer 3, Bakony Mts., Hungary",NA,"",1,"Bajocian","",170.3,168.3,11882,"gp_mid",39.42,20.3,"308",1,169.3,"bajocian"
"13570",45471,"col","",17.733334,47.25,"Bakonybél, layer 6, Bakony Mts., Hungary",NA,"",1,"Bajocian","",170.3,168.3,11882,"gp_mid",39.42,20.3,"308",1,169.3,"bajocian"
"15086",48014,"col","Lower Dhruma",46.25,23.966667,"Shaqra Group (Dhruma Fm.,D1,2)",NA,"",1,"Bajocian","",170.3,168.3,11728,"gp_mid",45.41,-5.97,"503",1,169.3,"bajocian"
"15087",48015,"col","Lower Dhruma",46.25,23.966667,"Shaqra Group (Dhruma Fm.,D1,4)",NA,"",6,"Bajocian","",170.3,168.3,11728,"gp_mid",45.41,-5.97,"503",1,169.3,"bajocian"
"15097",48030,"col","Dhruma",46.25,23.799999,"Shaqra Group (Dhruma Fm.,D1,2)",NA,"",2,"Bajocian","",170.3,168.3,11728,"gp_mid",45.34,-6.12,"503",1,169.3,"bajocian"
"15098",48031,"col","Dhruma",46.25,23.799999,"Shaqra Group (Dhruma Fm.,D1,4,top)",NA,"",5,"Bajocian","",170.3,168.3,11728,"gp_mid",45.34,-6.12,"503",1,169.3,"bajocian"
"15099",48032,"col","Dhruma",46.25,23.799999,"Shaqra Group (Dhruma Fm.,D1,4,top)",NA,"",3,"Bajocian","",170.3,168.3,11728,"gp_mid",45.34,-6.12,"503",1,169.3,"bajocian"
"15100",48033,"col","Dhruma",46.25,23.299999,"Shaqra Group (Dhruma Fm.)",NA,"",3,"Bajocian","",170.3,168.3,11728,"gp_mid",45.14,-6.57,"503",1,169.3,"bajocian"
"15101",48034,"col","Dhruma Fm",45.166668,23.966667,"Shaqra Group (Dhruma Fm)",NA,"",9,"Bajocian","",170.3,168.3,11728,"gp_mid",44.51,-5.55,"503",1,169.3,"bajocian"
"15102",48035,"col","Dhruma Fm",45.166668,23.966667,"Shaqra Group (Dhruma Fm)",NA,"",9,"Bajocian","",170.3,168.3,11728,"gp_mid",44.51,-5.55,"503",1,169.3,"bajocian"
"15103",48036,"col","Dhruma Fm",45.166668,23.966667,"Shaqra Group (Dhruma Fm)",NA,"",2,"Bajocian","",170.3,168.3,11728,"gp_mid",44.51,-5.55,"503",1,169.3,"bajocian"
"15105",48038,"col","Dhruma",46.166668,23.799999,"Shaqra Group (Dhruma Fm.)",NA,"",3,"Bajocian","",170.3,168.3,11728,"gp_mid",45.27,-6.09,"503",1,169.3,"bajocian"
"15106",48039,"col","Dhruma",46.166668,23.666668,"Shaqra Group (Dhruma Fm.)",NA,"",4,"Bajocian","",170.3,168.3,11728,"gp_mid",45.22,-6.21,"503",1,169.3,"bajocian"
"15107",48040,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",16,"Bajocian","",170.3,168.3,11728,"gp_mid",45.02,-6.27,"503",1,169.3,"bajocian"
"15108",48041,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",16,"Bajocian","",170.3,168.3,11728,"gp_mid",45.02,-6.27,"503",1,169.3,"bajocian"
"15110",48043,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",1,"Bajocian","",170.3,168.3,11728,"gp_mid",45.02,-6.27,"503",1,169.3,"bajocian"
"15111",48044,"col","Dhruma",46,23.533333,"Shaqra Group (Dhruma Fm.)",NA,"",3,"Bajocian","",170.3,168.3,11728,"gp_mid",45.02,-6.27,"503",1,169.3,"bajocian"
"15131",48078,"col","Dhruma",46.333332,23.299999,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bajocian","",170.3,168.3,11728,"gp_mid",45.21,-6.61,"503",1,169.3,"bajocian"
"15132",48079,"col","Dhruma",46.333332,23.299999,"Shaqra Group (Dhruma Fm.)",NA,"",1,"Bajocian","",170.3,168.3,11728,"gp_mid",45.21,-6.61,"503",1,169.3,"bajocian"
"15133",48080,"col","Dhruma",46.333332,23.299999,"Shaqra Group (Dhruma Fm.)",NA,"",3,"Bajocian","",170.3,168.3,11728,"gp_mid",45.21,-6.61,"503",1,169.3,"bajocian"
"15134",48081,"col","Dhruma",46.333332,23.200001,"Shaqra Group (Dhruma Fm.)",NA,"",4,"Bajocian","",170.3,168.3,11728,"gp_mid",45.16,-6.7,"503",1,169.3,"bajocian"
"15135",48082,"col","Dhruma",46.333332,23.200001,"Shaqra Group (Dhruma Fm.)",NA,"",13,"Bajocian","",170.3,168.3,11728,"gp_mid",45.16,-6.7,"503",1,169.3,"bajocian"
"15136",48083,"col","Dhruma",46.333332,23.200001,"Shaqra Group (Dhruma Fm.)",NA,"",1,"Bajocian","",170.3,168.3,11728,"gp_mid",45.16,-6.7,"503",1,169.3,"bajocian"
"15137",48084,"col","Dhruma",46.333332,23.200001,"Shaqra Group (Dhruma Fm.)",NA,"",6,"Bajocian","",170.3,168.3,11728,"gp_mid",45.16,-6.7,"503",1,169.3,"bajocian"
"15138",48085,"col","Dhruma",46.333332,23.166668,"Shaqra Group (Dhruma Fm.)",NA,"",5,"Bajocian","",170.3,168.3,11728,"gp_mid",45.15,-6.73,"503",1,169.3,"bajocian"
"15139",48086,"col","Dhruma",46.333332,23.166668,"Shaqra Group (Dhruma Fm.)",NA,"",5,"Bajocian","",170.3,168.3,11728,"gp_mid",45.15,-6.73,"503",1,169.3,"bajocian"
"15140",48087,"col","Dhruma",46.333332,23.166668,"Shaqra Group (Dhruma Fm.)",NA,"",7,"Bajocian","",170.3,168.3,11728,"gp_mid",45.15,-6.73,"503",1,169.3,"bajocian"
"15141",48088,"col","Dhruma",46.333332,23.083332,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bajocian","",170.3,168.3,11728,"gp_mid",45.12,-6.8,"503",1,169.3,"bajocian"
"15142",48089,"col","Dhruma",46.333332,23.083332,"Shaqra Group (Dhruma Fm.)",NA,"",8,"Bajocian","",170.3,168.3,11728,"gp_mid",45.12,-6.8,"503",1,169.3,"bajocian"
"15143",48090,"col","Dhruma",46.166668,22.833332,"Shaqra Group (Dhruma Fm.)",NA,"",2,"Bajocian","",170.3,168.3,11728,"gp_mid",44.87,-6.97,"503",1,169.3,"bajocian"
"15149",48105,"col","Dhruma",46,22.616667,"Shaqra Group (Dhruma Fm.)",NA,"",31,"Bajocian","",170.3,168.3,11728,"gp_mid",44.64,-7.1,"503",1,169.3,"bajocian"
"15150",48106,"col","Dhruma",46.166668,22.533333,"Shaqra Group (Dhruma Fm.)",NA,"",27,"Bajocian","",170.3,168.3,11728,"gp_mid",44.75,-7.24,"503",1,169.3,"bajocian"
"15151",48107,"col","Dhruma",46,22.450001,"Shaqra Group (Dhruma Fm.)",NA,"",4,"Bajocian","",170.3,168.3,11728,"gp_mid",44.57,-7.25,"503",1,169.3,"bajocian"
