"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0.03,0,0.524999999999991
2,75,60,67.5,"N",3.26,0,7
3,60,45,52.5,"N",86.28,71.475,101.525
4,45,30,37.5,"N",100.7,80.475,117.525
5,30,15,22.5,"N",9.11,4,14.525
6,15,0,7.5,"N",0.62,0,3
7,0,-15,-7.5,"S",0.07,0,1
8,-15,-30,-22.5,"S",0,0,0
9,-30,-45,-37.5,"S",0,0,0
10,-45,-60,-52.5,"S",3.97,1,8
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.01,0,0
