"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0.18,0,1
2,75,60,67.5,"N",0.37,0,2
3,60,45,52.5,"N",26.82,19.475,35
4,45,30,37.5,"N",18.22,11,25.525
5,30,15,22.5,"N",6.65,2,12.575
6,15,0,7.5,"N",0.75,0,3
7,0,-15,-7.5,"S",0.45,0,2
8,-15,-30,-22.5,"S",3.37,0,7
9,-30,-45,-37.5,"S",5.25,1,8.52499999999999
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.04,0,1
