"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0,0,0
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",17.7,9.95,27
4,45,30,37.5,"N",33.57,22.425,45.525
5,30,15,22.5,"N",37.9,27.475,50
6,15,0,7.5,"N",0.03,0,0.524999999999991
7,0,-15,-7.5,"S",0.8,0,3.52499999999999
8,-15,-30,-22.5,"S",1.97,0,5
9,-30,-45,-37.5,"S",0,0,0
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.12,0,1
