"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0.56,0,2
2,75,60,67.5,"N",2.14,0,5
3,60,45,52.5,"N",32.05,22.475,42.525
4,45,30,37.5,"N",53.42,39.95,68.525
5,30,15,22.5,"N",11.16,5.475,16.525
6,15,0,7.5,"N",0.29,0,2
7,0,-15,-7.5,"S",0.03,0,0.524999999999991
8,-15,-30,-22.5,"S",1.2,0,4
9,-30,-45,-37.5,"S",11.33,5.475,17.525
10,-45,-60,-52.5,"S",10.13,5,17
11,-60,-75,-67.5,"S",0.56,0,2.52499999999999
12,-75,-90,-82.5,"S",0.07,0,1
