"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0.02,0,0
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",47.06,33.475,60
4,45,30,37.5,"N",143.56,123.9,166.575
5,30,15,22.5,"N",10.6,4.475,16
6,15,0,7.5,"N",0.18,0,1
7,0,-15,-7.5,"S",0.01,0,0
8,-15,-30,-22.5,"S",4.75,1,9
9,-30,-45,-37.5,"S",6.54,2,13.525
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.09,0,1
