"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",0,0,0
2,75,60,67.5,"N",0,0,0
3,60,45,52.5,"N",0,0,0
4,45,30,37.5,"N",21.68,15,30
5,30,15,22.5,"N",1.27,0,3.52499999999999
6,15,0,7.5,"N",0,0,0
7,0,-15,-7.5,"S",0.94,0,3
8,-15,-30,-22.5,"S",2,0,5
9,-30,-45,-37.5,"S",4.28,1,8.52499999999999
10,-45,-60,-52.5,"S",0,0,0
11,-60,-75,-67.5,"S",0,0,0
12,-75,-90,-82.5,"S",0.05,0,1
