"bin","max","min","mid","hemisphere","mean_richness","CI.Lower","CI.Upper"
1,90,75,82.5,"N",26.9,15.95,36.525
2,75,60,67.5,"N",143.1,122.9,164.05
3,60,45,52.5,"N",529.94,497.475,562.675
4,45,30,37.5,"N",649.07,623,672
5,30,15,22.5,"N",225.86,204,250
6,15,0,7.5,"N",39.64,29.475,54.575
7,0,-15,-7.5,"S",16.71,7.95,23.525
8,-15,-30,-22.5,"S",69.14,55.475,85
9,-30,-45,-37.5,"S",154.29,135,176.1
10,-45,-60,-52.5,"S",102.56,83.95,119.525
11,-60,-75,-67.5,"S",31.3,21,41
12,-75,-90,-82.5,"S",5.78,2,10
